candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target,exit_kind,gross_points,net_dollars
timeboxed_1r_30m,2017-10-12,2017,Train,short,2017-10-12 10:03:00-04:00,2017-10-12 10:04:00-04:00,2017-10-12 10:34:00-04:00,6080.75,6085.5,87.5,87.5pt,timebox,-4.75,-11.5
fixed_1r,2017-10-13,2017,Train,short,2017-10-13 10:22:00-04:00,2017-10-13 10:23:00-04:00,2017-10-13 15:55:00-04:00,6097.75,6094.75,87.5,87.5pt,session_time,3.0,4.0
fixed_1p5r,2017-10-13,2017,Train,short,2017-10-13 10:22:00-04:00,2017-10-13 10:23:00-04:00,2017-10-13 15:55:00-04:00,6097.75,6094.75,87.5,131.25pt,session_time,3.0,4.0
fixed_2r,2017-10-13,2017,Train,short,2017-10-13 10:22:00-04:00,2017-10-13 10:23:00-04:00,2017-10-13 15:55:00-04:00,6097.75,6094.75,87.5,175.0pt,session_time,3.0,4.0
partial_midpoint_1p5r,2017-10-13,2017,Train,short,2017-10-13 10:22:00-04:00,2017-10-13 10:23:00-04:00,2017-10-13 15:55:00-04:00,6097.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,3.25,4.5
timeboxed_1r_30m,2017-10-13,2017,Train,short,2017-10-13 10:22:00-04:00,2017-10-13 10:23:00-04:00,2017-10-13 10:53:00-04:00,6097.75,6094.0,87.5,87.5pt,timebox,3.75,5.5
fixed_1r,2017-10-16,2017,Train,long,2017-10-16 10:28:00-04:00,2017-10-16 10:29:00-04:00,2017-10-16 15:55:00-04:00,6109.75,6114.5,87.5,87.5pt,session_time,4.75,7.5
fixed_1p5r,2017-10-16,2017,Train,long,2017-10-16 10:28:00-04:00,2017-10-16 10:29:00-04:00,2017-10-16 15:55:00-04:00,6109.75,6114.5,87.5,131.25pt,session_time,4.75,7.5
fixed_2r,2017-10-16,2017,Train,long,2017-10-16 10:28:00-04:00,2017-10-16 10:29:00-04:00,2017-10-16 15:55:00-04:00,6109.75,6114.5,87.5,175.0pt,session_time,4.75,7.5
partial_midpoint_1p5r,2017-10-16,2017,Train,long,2017-10-16 10:28:00-04:00,2017-10-16 10:29:00-04:00,2017-10-16 15:55:00-04:00,6109.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,4.4375,6.875
timeboxed_1r_30m,2017-10-16,2017,Train,long,2017-10-16 10:28:00-04:00,2017-10-16 10:29:00-04:00,2017-10-16 10:59:00-04:00,6109.75,6110.0,87.5,87.5pt,timebox,0.25,-1.5
fixed_1r,2017-10-17,2017,Train,short,2017-10-17 10:11:00-04:00,2017-10-17 10:12:00-04:00,2017-10-17 15:55:00-04:00,6115.75,6125.0,87.5,87.5pt,session_time,-9.25,-20.5
fixed_1p5r,2017-10-17,2017,Train,short,2017-10-17 10:11:00-04:00,2017-10-17 10:12:00-04:00,2017-10-17 15:55:00-04:00,6115.75,6125.0,87.5,131.25pt,session_time,-9.25,-20.5
fixed_2r,2017-10-17,2017,Train,short,2017-10-17 10:11:00-04:00,2017-10-17 10:12:00-04:00,2017-10-17 15:55:00-04:00,6115.75,6125.0,87.5,175.0pt,session_time,-9.25,-20.5
partial_midpoint_1p5r,2017-10-17,2017,Train,short,2017-10-17 10:11:00-04:00,2017-10-17 10:12:00-04:00,2017-10-17 15:55:00-04:00,6115.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,-3.0625,-8.125
timeboxed_1r_30m,2017-10-17,2017,Train,short,2017-10-17 10:11:00-04:00,2017-10-17 10:12:00-04:00,2017-10-17 10:42:00-04:00,6115.75,6107.5,87.5,87.5pt,timebox,8.25,14.5
fixed_1r,2017-10-18,2017,Train,long,2017-10-18 10:15:00-04:00,2017-10-18 10:16:00-04:00,2017-10-18 15:55:00-04:00,6112.75,6114.25,87.5,87.5pt,session_time,1.5,1.0
fixed_1p5r,2017-10-18,2017,Train,long,2017-10-18 10:15:00-04:00,2017-10-18 10:16:00-04:00,2017-10-18 15:55:00-04:00,6112.75,6114.25,87.5,131.25pt,session_time,1.5,1.0
fixed_2r,2017-10-18,2017,Train,long,2017-10-18 10:15:00-04:00,2017-10-18 10:16:00-04:00,2017-10-18 15:55:00-04:00,6112.75,6114.25,87.5,175.0pt,session_time,1.5,1.0
partial_midpoint_1p5r,2017-10-18,2017,Train,long,2017-10-18 10:15:00-04:00,2017-10-18 10:16:00-04:00,2017-10-18 15:55:00-04:00,6112.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,5.375,8.75
timeboxed_1r_30m,2017-10-18,2017,Train,long,2017-10-18 10:15:00-04:00,2017-10-18 10:16:00-04:00,2017-10-18 10:46:00-04:00,6112.75,6123.75,87.5,87.5pt,timebox,11.0,20.0
fixed_1r,2017-10-19,2017,Train,long,2017-10-19 10:03:00-04:00,2017-10-19 10:04:00-04:00,2017-10-19 15:55:00-04:00,6056.75,6091.0,87.5,87.5pt,session_time,34.25,66.5
fixed_1p5r,2017-10-19,2017,Train,long,2017-10-19 10:03:00-04:00,2017-10-19 10:04:00-04:00,2017-10-19 15:55:00-04:00,6056.75,6091.0,87.5,131.25pt,session_time,34.25,66.5
fixed_2r,2017-10-19,2017,Train,long,2017-10-19 10:03:00-04:00,2017-10-19 10:04:00-04:00,2017-10-19 15:55:00-04:00,6056.75,6091.0,87.5,175.0pt,session_time,34.25,66.5
partial_midpoint_1p5r,2017-10-19,2017,Train,long,2017-10-19 10:03:00-04:00,2017-10-19 10:04:00-04:00,2017-10-19 15:55:00-04:00,6056.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,24.75,47.5
timeboxed_1r_30m,2017-10-19,2017,Train,long,2017-10-19 10:03:00-04:00,2017-10-19 10:04:00-04:00,2017-10-19 10:34:00-04:00,6056.75,6068.5,87.5,87.5pt,timebox,11.75,21.5
fixed_1r,2017-10-20,2017,Train,short,2017-10-20 10:04:00-04:00,2017-10-20 10:05:00-04:00,2017-10-20 15:55:00-04:00,6120.5,6104.5,87.5,87.5pt,session_time,16.0,30.0
fixed_1p5r,2017-10-20,2017,Train,short,2017-10-20 10:04:00-04:00,2017-10-20 10:05:00-04:00,2017-10-20 15:55:00-04:00,6120.5,6104.5,87.5,131.25pt,session_time,16.0,30.0
fixed_2r,2017-10-20,2017,Train,short,2017-10-20 10:04:00-04:00,2017-10-20 10:05:00-04:00,2017-10-20 15:55:00-04:00,6120.5,6104.5,87.5,175.0pt,session_time,16.0,30.0
partial_midpoint_1p5r,2017-10-20,2017,Train,short,2017-10-20 10:04:00-04:00,2017-10-20 10:05:00-04:00,2017-10-20 15:55:00-04:00,6120.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,10.25,18.5
timeboxed_1r_30m,2017-10-20,2017,Train,short,2017-10-20 10:04:00-04:00,2017-10-20 10:05:00-04:00,2017-10-20 10:35:00-04:00,6120.5,6114.25,87.5,87.5pt,timebox,6.25,10.5
fixed_1r,2017-10-24,2017,Train,short,2017-10-24 10:41:00-04:00,2017-10-24 10:42:00-04:00,2017-10-24 15:55:00-04:00,6081.5,6079.5,87.5,87.5pt,session_time,2.0,2.0
fixed_1p5r,2017-10-24,2017,Train,short,2017-10-24 10:41:00-04:00,2017-10-24 10:42:00-04:00,2017-10-24 15:55:00-04:00,6081.5,6079.5,87.5,131.25pt,session_time,2.0,2.0
fixed_2r,2017-10-24,2017,Train,short,2017-10-24 10:41:00-04:00,2017-10-24 10:42:00-04:00,2017-10-24 15:55:00-04:00,6081.5,6079.5,87.5,175.0pt,session_time,2.0,2.0
partial_midpoint_1p5r,2017-10-24,2017,Train,short,2017-10-24 10:41:00-04:00,2017-10-24 10:42:00-04:00,2017-10-24 15:55:00-04:00,6081.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,2.0,2.0
timeboxed_1r_30m,2017-10-24,2017,Train,short,2017-10-24 10:41:00-04:00,2017-10-24 10:42:00-04:00,2017-10-24 11:12:00-04:00,6081.5,6086.0,87.5,87.5pt,timebox,-4.5,-11.0
fixed_1r,2017-10-25,2017,Train,long,2017-10-25 10:19:00-04:00,2017-10-25 10:20:00-04:00,2017-10-25 15:55:00-04:00,6064.5,6052.75,87.5,87.5pt,session_time,-11.75,-25.5
fixed_1p5r,2017-10-25,2017,Train,long,2017-10-25 10:19:00-04:00,2017-10-25 10:20:00-04:00,2017-10-25 15:55:00-04:00,6064.5,6052.75,87.5,131.25pt,session_time,-11.75,-25.5
fixed_2r,2017-10-25,2017,Train,long,2017-10-25 10:19:00-04:00,2017-10-25 10:20:00-04:00,2017-10-25 15:55:00-04:00,6064.5,6052.75,87.5,175.0pt,session_time,-11.75,-25.5
partial_midpoint_1p5r,2017-10-25,2017,Train,long,2017-10-25 10:19:00-04:00,2017-10-25 10:20:00-04:00,2017-10-25 15:55:00-04:00,6064.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,-0.5,-3.0
timeboxed_1r_30m,2017-10-25,2017,Train,long,2017-10-25 10:19:00-04:00,2017-10-25 10:20:00-04:00,2017-10-25 10:50:00-04:00,6064.5,6063.25,87.5,87.5pt,timebox,-1.25,-4.5
fixed_1r,2017-10-26,2017,Train,long,2017-10-26 10:24:00-04:00,2017-10-26 10:25:00-04:00,2017-10-26 15:55:00-04:00,6044.25,6047.25,87.5,87.5pt,session_time,3.0,4.0
fixed_1p5r,2017-10-26,2017,Train,long,2017-10-26 10:24:00-04:00,2017-10-26 10:25:00-04:00,2017-10-26 15:55:00-04:00,6044.25,6047.25,87.5,131.25pt,session_time,3.0,4.0
fixed_2r,2017-10-26,2017,Train,long,2017-10-26 10:24:00-04:00,2017-10-26 10:25:00-04:00,2017-10-26 15:55:00-04:00,6044.25,6047.25,87.5,175.0pt,session_time,3.0,4.0
partial_midpoint_1p5r,2017-10-26,2017,Train,long,2017-10-26 10:24:00-04:00,2017-10-26 10:25:00-04:00,2017-10-26 15:55:00-04:00,6044.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,6.125,10.25
timeboxed_1r_30m,2017-10-26,2017,Train,long,2017-10-26 10:24:00-04:00,2017-10-26 10:25:00-04:00,2017-10-26 10:55:00-04:00,6044.25,6063.75,87.5,87.5pt,timebox,19.5,37.0
fixed_1r,2017-10-30,2017,Train,short,2017-10-30 10:06:00-04:00,2017-10-30 10:07:00-04:00,2017-10-30 15:55:00-04:00,6233.5,6231.75,87.5,87.5pt,session_time,1.75,1.5
fixed_1p5r,2017-10-30,2017,Train,short,2017-10-30 10:06:00-04:00,2017-10-30 10:07:00-04:00,2017-10-30 15:55:00-04:00,6233.5,6231.75,87.5,131.25pt,session_time,1.75,1.5
fixed_2r,2017-10-30,2017,Train,short,2017-10-30 10:06:00-04:00,2017-10-30 10:07:00-04:00,2017-10-30 15:55:00-04:00,6233.5,6231.75,87.5,175.0pt,session_time,1.75,1.5
partial_midpoint_1p5r,2017-10-30,2017,Train,short,2017-10-30 10:06:00-04:00,2017-10-30 10:07:00-04:00,2017-10-30 15:55:00-04:00,6233.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,7.5625,13.125
timeboxed_1r_30m,2017-10-30,2017,Train,short,2017-10-30 10:06:00-04:00,2017-10-30 10:07:00-04:00,2017-10-30 10:37:00-04:00,6233.5,6244.25,87.5,87.5pt,timebox,-10.75,-23.5
fixed_1r,2017-10-31,2017,Train,short,2017-10-31 11:18:00-04:00,2017-10-31 11:19:00-04:00,2017-10-31 15:55:00-04:00,6248.5,6245.0,87.5,87.5pt,session_time,3.5,5.0
fixed_1p5r,2017-10-31,2017,Train,short,2017-10-31 11:18:00-04:00,2017-10-31 11:19:00-04:00,2017-10-31 15:55:00-04:00,6248.5,6245.0,87.5,131.25pt,session_time,3.5,5.0
fixed_2r,2017-10-31,2017,Train,short,2017-10-31 11:18:00-04:00,2017-10-31 11:19:00-04:00,2017-10-31 15:55:00-04:00,6248.5,6245.0,87.5,175.0pt,session_time,3.5,5.0
partial_midpoint_1p5r,2017-10-31,2017,Train,short,2017-10-31 11:18:00-04:00,2017-10-31 11:19:00-04:00,2017-10-31 15:55:00-04:00,6248.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,3.5,5.0
timeboxed_1r_30m,2017-10-31,2017,Train,short,2017-10-31 11:18:00-04:00,2017-10-31 11:19:00-04:00,2017-10-31 11:49:00-04:00,6248.5,6246.75,87.5,87.5pt,timebox,1.75,1.5
fixed_1r,2017-11-01,2017,Train,long,2017-11-01 10:27:00-04:00,2017-11-01 10:28:00-04:00,2017-11-01 15:55:00-04:00,6258.5,6245.5,87.5,87.5pt,session_time,-13.0,-28.0
fixed_1p5r,2017-11-01,2017,Train,long,2017-11-01 10:27:00-04:00,2017-11-01 10:28:00-04:00,2017-11-01 15:55:00-04:00,6258.5,6245.5,87.5,131.25pt,session_time,-13.0,-28.0
fixed_2r,2017-11-01,2017,Train,long,2017-11-01 10:27:00-04:00,2017-11-01 10:28:00-04:00,2017-11-01 15:55:00-04:00,6258.5,6245.5,87.5,175.0pt,session_time,-13.0,-28.0
partial_midpoint_1p5r,2017-11-01,2017,Train,long,2017-11-01 10:27:00-04:00,2017-11-01 10:28:00-04:00,2017-11-01 15:55:00-04:00,6258.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-13.0,-28.0
timeboxed_1r_30m,2017-11-01,2017,Train,long,2017-11-01 10:27:00-04:00,2017-11-01 10:28:00-04:00,2017-11-01 10:58:00-04:00,6258.5,6253.5,87.5,87.5pt,timebox,-5.0,-12.0
fixed_1r,2017-11-02,2017,Train,long,2017-11-02 10:06:00-04:00,2017-11-02 10:07:00-04:00,2017-11-02 15:55:00-04:00,6225.5,6237.0,87.5,87.5pt,session_time,11.5,21.0
fixed_1p5r,2017-11-02,2017,Train,long,2017-11-02 10:06:00-04:00,2017-11-02 10:07:00-04:00,2017-11-02 15:55:00-04:00,6225.5,6237.0,87.5,131.25pt,session_time,11.5,21.0
fixed_2r,2017-11-02,2017,Train,long,2017-11-02 10:06:00-04:00,2017-11-02 10:07:00-04:00,2017-11-02 15:55:00-04:00,6225.5,6237.0,87.5,175.0pt,session_time,11.5,21.0
partial_midpoint_1p5r,2017-11-02,2017,Train,long,2017-11-02 10:06:00-04:00,2017-11-02 10:07:00-04:00,2017-11-02 15:55:00-04:00,6225.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,10.0625,18.125
timeboxed_1r_30m,2017-11-02,2017,Train,long,2017-11-02 10:06:00-04:00,2017-11-02 10:07:00-04:00,2017-11-02 10:37:00-04:00,6225.5,6219.75,87.5,87.5pt,timebox,-5.75,-13.5
fixed_1r,2017-11-03,2017,Train,long,2017-11-03 10:14:00-04:00,2017-11-03 10:15:00-04:00,2017-11-03 15:55:00-04:00,6240.5,6291.0,87.5,87.5pt,session_time,50.5,99.0
fixed_1p5r,2017-11-03,2017,Train,long,2017-11-03 10:14:00-04:00,2017-11-03 10:15:00-04:00,2017-11-03 15:55:00-04:00,6240.5,6291.0,87.5,131.25pt,session_time,50.5,99.0
fixed_2r,2017-11-03,2017,Train,long,2017-11-03 10:14:00-04:00,2017-11-03 10:15:00-04:00,2017-11-03 15:55:00-04:00,6240.5,6291.0,87.5,175.0pt,session_time,50.5,99.0
partial_midpoint_1p5r,2017-11-03,2017,Train,long,2017-11-03 10:14:00-04:00,2017-11-03 10:15:00-04:00,2017-11-03 15:55:00-04:00,6240.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,30.5625,59.125
timeboxed_1r_30m,2017-11-03,2017,Train,long,2017-11-03 10:14:00-04:00,2017-11-03 10:15:00-04:00,2017-11-03 10:45:00-04:00,6240.5,6250.25,87.5,87.5pt,timebox,9.75,17.5
fixed_1r,2017-11-06,2017,Train,short,2017-11-06 10:30:00-05:00,2017-11-06 10:31:00-05:00,2017-11-06 15:55:00-05:00,6309.0,6315.75,87.5,87.5pt,session_time,-6.75,-15.5
fixed_1p5r,2017-11-06,2017,Train,short,2017-11-06 10:30:00-05:00,2017-11-06 10:31:00-05:00,2017-11-06 15:55:00-05:00,6309.0,6315.75,87.5,131.25pt,session_time,-6.75,-15.5
fixed_2r,2017-11-06,2017,Train,short,2017-11-06 10:30:00-05:00,2017-11-06 10:31:00-05:00,2017-11-06 15:55:00-05:00,6309.0,6315.75,87.5,175.0pt,session_time,-6.75,-15.5
partial_midpoint_1p5r,2017-11-06,2017,Train,short,2017-11-06 10:30:00-05:00,2017-11-06 10:31:00-05:00,2017-11-06 15:55:00-05:00,6309.0,,87.5,50% midpoint / 50% 1.5R,target / session_time,2.1875,2.375
timeboxed_1r_30m,2017-11-06,2017,Train,short,2017-11-06 10:30:00-05:00,2017-11-06 10:31:00-05:00,2017-11-06 11:01:00-05:00,6309.0,6309.0,87.5,87.5pt,timebox,-0.0,-2.0
fixed_1r,2017-11-07,2017,Train,long,2017-11-07 10:36:00-05:00,2017-11-07 10:37:00-05:00,2017-11-07 15:55:00-05:00,6309.75,6315.75,87.5,87.5pt,session_time,6.0,10.0
fixed_1p5r,2017-11-07,2017,Train,long,2017-11-07 10:36:00-05:00,2017-11-07 10:37:00-05:00,2017-11-07 15:55:00-05:00,6309.75,6315.75,87.5,131.25pt,session_time,6.0,10.0
fixed_2r,2017-11-07,2017,Train,long,2017-11-07 10:36:00-05:00,2017-11-07 10:37:00-05:00,2017-11-07 15:55:00-05:00,6309.75,6315.75,87.5,175.0pt,session_time,6.0,10.0
partial_midpoint_1p5r,2017-11-07,2017,Train,long,2017-11-07 10:36:00-05:00,2017-11-07 10:37:00-05:00,2017-11-07 15:55:00-05:00,6309.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,6.9375,11.875
timeboxed_1r_30m,2017-11-07,2017,Train,long,2017-11-07 10:36:00-05:00,2017-11-07 10:37:00-05:00,2017-11-07 11:07:00-05:00,6309.75,6315.75,87.5,87.5pt,timebox,6.0,10.0
fixed_1r,2017-11-08,2017,Train,short,2017-11-08 10:53:00-05:00,2017-11-08 10:54:00-05:00,2017-11-08 15:55:00-05:00,6322.75,6341.5,87.5,87.5pt,session_time,-18.75,-39.5
fixed_1p5r,2017-11-08,2017,Train,short,2017-11-08 10:53:00-05:00,2017-11-08 10:54:00-05:00,2017-11-08 15:55:00-05:00,6322.75,6341.5,87.5,131.25pt,session_time,-18.75,-39.5
fixed_2r,2017-11-08,2017,Train,short,2017-11-08 10:53:00-05:00,2017-11-08 10:54:00-05:00,2017-11-08 15:55:00-05:00,6322.75,6341.5,87.5,175.0pt,session_time,-18.75,-39.5
partial_midpoint_1p5r,2017-11-08,2017,Train,short,2017-11-08 10:53:00-05:00,2017-11-08 10:54:00-05:00,2017-11-08 15:55:00-05:00,6322.75,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-18.75,-39.5
timeboxed_1r_30m,2017-11-08,2017,Train,short,2017-11-08 10:53:00-05:00,2017-11-08 10:54:00-05:00,2017-11-08 11:24:00-05:00,6322.75,6326.75,87.5,87.5pt,timebox,-4.0,-10.0
fixed_1r,2017-11-09,2017,Train,short,2017-11-09 10:16:00-05:00,2017-11-09 10:17:00-05:00,2017-11-09 15:55:00-05:00,6299.75,6312.0,87.5,87.5pt,session_time,-12.25,-26.5
fixed_1p5r,2017-11-09,2017,Train,short,2017-11-09 10:16:00-05:00,2017-11-09 10:17:00-05:00,2017-11-09 15:55:00-05:00,6299.75,6312.0,87.5,131.25pt,session_time,-12.25,-26.5
fixed_2r,2017-11-09,2017,Train,short,2017-11-09 10:16:00-05:00,2017-11-09 10:17:00-05:00,2017-11-09 15:55:00-05:00,6299.75,6312.0,87.5,175.0pt,session_time,-12.25,-26.5
partial_midpoint_1p5r,2017-11-09,2017,Train,short,2017-11-09 10:16:00-05:00,2017-11-09 10:17:00-05:00,2017-11-09 15:55:00-05:00,6299.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,0.3125,-1.375
timeboxed_1r_30m,2017-11-09,2017,Train,short,2017-11-09 10:16:00-05:00,2017-11-09 10:17:00-05:00,2017-11-09 10:47:00-05:00,6299.75,6301.75,87.5,87.5pt,timebox,-2.0,-6.0
fixed_1r,2017-11-10,2017,Train,long,2017-11-10 10:04:00-05:00,2017-11-10 10:05:00-05:00,2017-11-10 15:55:00-05:00,6290.5,6310.75,87.5,87.5pt,session_time,20.25,38.5
fixed_1p5r,2017-11-10,2017,Train,long,2017-11-10 10:04:00-05:00,2017-11-10 10:05:00-05:00,2017-11-10 15:55:00-05:00,6290.5,6310.75,87.5,131.25pt,session_time,20.25,38.5
fixed_2r,2017-11-10,2017,Train,long,2017-11-10 10:04:00-05:00,2017-11-10 10:05:00-05:00,2017-11-10 15:55:00-05:00,6290.5,6310.75,87.5,175.0pt,session_time,20.25,38.5
partial_midpoint_1p5r,2017-11-10,2017,Train,long,2017-11-10 10:04:00-05:00,2017-11-10 10:05:00-05:00,2017-11-10 15:55:00-05:00,6290.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,14.0,26.0
timeboxed_1r_30m,2017-11-10,2017,Train,long,2017-11-10 10:04:00-05:00,2017-11-10 10:05:00-05:00,2017-11-10 10:35:00-05:00,6290.5,6288.75,87.5,87.5pt,timebox,-1.75,-5.5
fixed_1r,2017-11-13,2017,Train,short,2017-11-13 10:04:00-05:00,2017-11-13 10:05:00-05:00,2017-11-13 15:55:00-05:00,6303.75,6313.0,87.5,87.5pt,session_time,-9.25,-20.5
fixed_1p5r,2017-11-13,2017,Train,short,2017-11-13 10:04:00-05:00,2017-11-13 10:05:00-05:00,2017-11-13 15:55:00-05:00,6303.75,6313.0,87.5,131.25pt,session_time,-9.25,-20.5
fixed_2r,2017-11-13,2017,Train,short,2017-11-13 10:04:00-05:00,2017-11-13 10:05:00-05:00,2017-11-13 15:55:00-05:00,6303.75,6313.0,87.5,175.0pt,session_time,-9.25,-20.5
partial_midpoint_1p5r,2017-11-13,2017,Train,short,2017-11-13 10:04:00-05:00,2017-11-13 10:05:00-05:00,2017-11-13 15:55:00-05:00,6303.75,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-9.25,-20.5
timeboxed_1r_30m,2017-11-13,2017,Train,short,2017-11-13 10:04:00-05:00,2017-11-13 10:05:00-05:00,2017-11-13 10:35:00-05:00,6303.75,6309.0,87.5,87.5pt,timebox,-5.25,-12.5
fixed_1r,2017-11-14,2017,Train,long,2017-11-14 10:14:00-05:00,2017-11-14 10:15:00-05:00,2017-11-14 15:55:00-05:00,6278.5,6294.25,87.5,87.5pt,session_time,15.75,29.5
fixed_1p5r,2017-11-14,2017,Train,long,2017-11-14 10:14:00-05:00,2017-11-14 10:15:00-05:00,2017-11-14 15:55:00-05:00,6278.5,6294.25,87.5,131.25pt,session_time,15.75,29.5
fixed_2r,2017-11-14,2017,Train,long,2017-11-14 10:14:00-05:00,2017-11-14 10:15:00-05:00,2017-11-14 15:55:00-05:00,6278.5,6294.25,87.5,175.0pt,session_time,15.75,29.5
partial_midpoint_1p5r,2017-11-14,2017,Train,long,2017-11-14 10:14:00-05:00,2017-11-14 10:15:00-05:00,2017-11-14 15:55:00-05:00,6278.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,12.5625,23.125
timeboxed_1r_30m,2017-11-14,2017,Train,long,2017-11-14 10:14:00-05:00,2017-11-14 10:15:00-05:00,2017-11-14 10:45:00-05:00,6278.5,6296.0,87.5,87.5pt,timebox,17.5,33.0
fixed_1r,2017-11-15,2017,Train,short,2017-11-15 10:38:00-05:00,2017-11-15 10:39:00-05:00,2017-11-15 15:55:00-05:00,6267.5,6253.75,87.5,87.5pt,session_time,13.75,25.5
fixed_1p5r,2017-11-15,2017,Train,short,2017-11-15 10:38:00-05:00,2017-11-15 10:39:00-05:00,2017-11-15 15:55:00-05:00,6267.5,6253.75,87.5,131.25pt,session_time,13.75,25.5
fixed_2r,2017-11-15,2017,Train,short,2017-11-15 10:38:00-05:00,2017-11-15 10:39:00-05:00,2017-11-15 15:55:00-05:00,6267.5,6253.75,87.5,175.0pt,session_time,13.75,25.5
partial_midpoint_1p5r,2017-11-15,2017,Train,short,2017-11-15 10:38:00-05:00,2017-11-15 10:39:00-05:00,2017-11-15 15:55:00-05:00,6267.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,13.75,25.5
timeboxed_1r_30m,2017-11-15,2017,Train,short,2017-11-15 10:38:00-05:00,2017-11-15 10:39:00-05:00,2017-11-15 11:09:00-05:00,6267.5,6272.25,87.5,87.5pt,timebox,-4.75,-11.5
fixed_1r,2017-11-16,2017,Train,short,2017-11-16 10:01:00-05:00,2017-11-16 10:02:00-05:00,2017-11-16 15:55:00-05:00,6312.5,6347.5,87.5,87.5pt,session_time,-35.0,-72.0
fixed_1p5r,2017-11-16,2017,Train,short,2017-11-16 10:01:00-05:00,2017-11-16 10:02:00-05:00,2017-11-16 15:55:00-05:00,6312.5,6347.5,87.5,131.25pt,session_time,-35.0,-72.0
fixed_2r,2017-11-16,2017,Train,short,2017-11-16 10:01:00-05:00,2017-11-16 10:02:00-05:00,2017-11-16 15:55:00-05:00,6312.5,6347.5,87.5,175.0pt,session_time,-35.0,-72.0
partial_midpoint_1p5r,2017-11-16,2017,Train,short,2017-11-16 10:01:00-05:00,2017-11-16 10:02:00-05:00,2017-11-16 15:55:00-05:00,6312.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-35.0,-72.0
timeboxed_1r_30m,2017-11-16,2017,Train,short,2017-11-16 10:01:00-05:00,2017-11-16 10:02:00-05:00,2017-11-16 10:32:00-05:00,6312.5,6321.25,87.5,87.5pt,timebox,-8.75,-19.5
fixed_1r,2017-11-17,2017,Train,long,2017-11-17 10:02:00-05:00,2017-11-17 10:03:00-05:00,2017-11-17 15:55:00-05:00,6335.5,6320.25,87.5,87.5pt,session_time,-15.25,-32.5
fixed_1p5r,2017-11-17,2017,Train,long,2017-11-17 10:02:00-05:00,2017-11-17 10:03:00-05:00,2017-11-17 15:55:00-05:00,6335.5,6320.25,87.5,131.25pt,session_time,-15.25,-32.5
fixed_2r,2017-11-17,2017,Train,long,2017-11-17 10:02:00-05:00,2017-11-17 10:03:00-05:00,2017-11-17 15:55:00-05:00,6335.5,6320.25,87.5,175.0pt,session_time,-15.25,-32.5
partial_midpoint_1p5r,2017-11-17,2017,Train,long,2017-11-17 10:02:00-05:00,2017-11-17 10:03:00-05:00,2017-11-17 15:55:00-05:00,6335.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,-4.375,-10.75
timeboxed_1r_30m,2017-11-17,2017,Train,long,2017-11-17 10:02:00-05:00,2017-11-17 10:03:00-05:00,2017-11-17 10:33:00-05:00,6335.5,6334.0,87.5,87.5pt,timebox,-1.5,-5.0
fixed_1r,2017-11-20,2017,Train,long,2017-11-20 10:32:00-05:00,2017-11-20 10:33:00-05:00,2017-11-20 15:55:00-05:00,6317.25,6313.25,87.5,87.5pt,session_time,-4.0,-10.0
fixed_1p5r,2017-11-20,2017,Train,long,2017-11-20 10:32:00-05:00,2017-11-20 10:33:00-05:00,2017-11-20 15:55:00-05:00,6317.25,6313.25,87.5,131.25pt,session_time,-4.0,-10.0
fixed_2r,2017-11-20,2017,Train,long,2017-11-20 10:32:00-05:00,2017-11-20 10:33:00-05:00,2017-11-20 15:55:00-05:00,6317.25,6313.25,87.5,175.0pt,session_time,-4.0,-10.0
partial_midpoint_1p5r,2017-11-20,2017,Train,long,2017-11-20 10:32:00-05:00,2017-11-20 10:33:00-05:00,2017-11-20 15:55:00-05:00,6317.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-4.0,-10.0
timeboxed_1r_30m,2017-11-20,2017,Train,long,2017-11-20 10:32:00-05:00,2017-11-20 10:33:00-05:00,2017-11-20 11:03:00-05:00,6317.25,6320.25,87.5,87.5pt,timebox,3.0,4.0
