candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target_points,exit_kind,gross_points,net_dollars
opening_range_fade,2018-07-16,2018,Train,long,2018-07-16 10:56:00-04:00,2018-07-16 10:57:00-04:00,2018-07-16 12:21:00-04:00,7382.5,7394.75,87.5,12.25,target,12.25,22.5
extension_5m_fade_1p5r,2018-07-16,2018,Train,short,2018-07-16 12:24:00-04:00,2018-07-16 12:25:00-04:00,2018-07-16 15:55:00-04:00,7395.5,7373.25,100.0,150.0,time,22.25,42.5
vwap_fade_1r,2018-07-17,2018,Train,short,2018-07-17 10:55:00-04:00,2018-07-17 10:56:00-04:00,2018-07-17 15:55:00-04:00,7368.25,7424.25,75.0,75.0,time,-56.0,-114.0
vwap_fade_1p5r,2018-07-17,2018,Train,short,2018-07-17 10:55:00-04:00,2018-07-17 10:56:00-04:00,2018-07-17 15:55:00-04:00,7368.25,7424.25,75.0,112.5,time,-56.0,-114.0
high_state_vwap_fade_1r,2018-07-17,2018,Train,short,2018-07-17 10:55:00-04:00,2018-07-17 10:56:00-04:00,2018-07-17 15:55:00-04:00,7368.25,7424.25,75.0,75.0,time,-56.0,-114.0
opening_range_fade,2018-07-17,2018,Train,short,2018-07-17 10:02:00-04:00,2018-07-17 10:03:00-04:00,2018-07-17 13:46:00-04:00,7341.25,7428.75,87.5,22.875,stop,-87.5,-177.0
extension_5m_fade_1p5r,2018-07-17,2018,Train,short,2018-07-17 12:19:00-04:00,2018-07-17 12:20:00-04:00,2018-07-17 15:55:00-04:00,7405.5,7424.25,100.0,150.0,time,-18.75,-39.5
opening_range_fade,2018-07-18,2018,Train,long,2018-07-18 10:25:00-04:00,2018-07-18 10:26:00-04:00,2018-07-18 11:17:00-04:00,7392.5,7409.25,87.5,16.75,target,16.75,31.5
extension_5m_fade_1p5r,2018-07-18,2018,Train,short,2018-07-18 11:34:00-04:00,2018-07-18 11:35:00-04:00,2018-07-18 15:55:00-04:00,7411.25,7411.0,100.0,150.0,time,0.25,-1.5
opening_range_fade,2018-07-19,2018,Train,long,2018-07-19 12:47:00-04:00,2018-07-19 12:48:00-04:00,2018-07-19 13:23:00-04:00,7361.5,7381.375,87.5,19.875,target,19.875,37.75
extension_5m_fade_1p5r,2018-07-19,2018,Train,short,2018-07-19 11:24:00-04:00,2018-07-19 11:25:00-04:00,2018-07-19 15:55:00-04:00,7390.5,7363.25,100.0,150.0,time,27.25,52.5
opening_range_fade,2018-07-20,2018,Train,short,2018-07-20 10:02:00-04:00,2018-07-20 10:03:00-04:00,2018-07-20 10:04:00-04:00,7393.0,7386.75,87.5,6.25,target,6.25,10.5
extension_5m_fade_1p5r,2018-07-20,2018,Train,long,2018-07-20 12:04:00-04:00,2018-07-20 12:05:00-04:00,2018-07-20 15:55:00-04:00,7389.5,7364.0,100.0,150.0,time,-25.5,-53.0
vwap_fade_1r,2018-07-23,2018,Train,short,2018-07-23 12:18:00-04:00,2018-07-23 12:19:00-04:00,2018-07-23 15:55:00-04:00,7372.75,7381.75,75.0,75.0,time,-9.0,-20.0
vwap_fade_1p5r,2018-07-23,2018,Train,short,2018-07-23 12:18:00-04:00,2018-07-23 12:19:00-04:00,2018-07-23 15:55:00-04:00,7372.75,7381.75,75.0,112.5,time,-9.0,-20.0
high_state_vwap_fade_1r,2018-07-23,2018,Train,short,2018-07-23 12:18:00-04:00,2018-07-23 12:19:00-04:00,2018-07-23 15:55:00-04:00,7372.75,7381.75,75.0,75.0,time,-9.0,-20.0
opening_range_fade,2018-07-23,2018,Train,short,2018-07-23 10:46:00-04:00,2018-07-23 10:47:00-04:00,2018-07-23 15:55:00-04:00,7353.75,7381.75,87.5,21.0,time,-28.0,-58.0
extension_5m_fade_1p5r,2018-07-23,2018,Train,short,2018-07-23 11:39:00-04:00,2018-07-23 11:40:00-04:00,2018-07-23 15:55:00-04:00,7367.0,7381.75,100.0,150.0,time,-14.75,-31.5
vwap_fade_1r,2018-07-24,2018,Train,long,2018-07-24 11:05:00-04:00,2018-07-24 11:06:00-04:00,2018-07-24 15:55:00-04:00,7442.5,7418.5,75.0,75.0,time,-24.0,-50.0
vwap_fade_1p5r,2018-07-24,2018,Train,long,2018-07-24 11:05:00-04:00,2018-07-24 11:06:00-04:00,2018-07-24 15:55:00-04:00,7442.5,7418.5,75.0,112.5,time,-24.0,-50.0
high_state_vwap_fade_1r,2018-07-24,2018,Train,long,2018-07-24 11:48:00-04:00,2018-07-24 11:49:00-04:00,2018-07-24 15:55:00-04:00,7426.25,7418.5,75.0,75.0,time,-7.75,-17.5
opening_range_fade,2018-07-24,2018,Train,short,2018-07-24 10:23:00-04:00,2018-07-24 10:24:00-04:00,2018-07-24 10:41:00-04:00,7487.25,7474.125,87.5,13.125,target,13.125,24.25
extension_5m_fade_1p5r,2018-07-24,2018,Train,long,2018-07-24 11:14:00-04:00,2018-07-24 11:15:00-04:00,2018-07-24 15:55:00-04:00,7445.25,7418.5,100.0,150.0,time,-26.75,-55.5
vwap_fade_1r,2018-07-25,2018,Train,short,2018-07-25 12:40:00-04:00,2018-07-25 12:41:00-04:00,2018-07-25 15:55:00-04:00,7467.0,7519.5,75.0,75.0,time,-52.5,-107.0
vwap_fade_1p5r,2018-07-25,2018,Train,short,2018-07-25 12:40:00-04:00,2018-07-25 12:41:00-04:00,2018-07-25 15:55:00-04:00,7467.0,7519.5,75.0,112.5,time,-52.5,-107.0
high_state_vwap_fade_1r,2018-07-25,2018,Train,short,2018-07-25 12:40:00-04:00,2018-07-25 12:41:00-04:00,2018-07-25 15:55:00-04:00,7467.0,7519.5,75.0,75.0,time,-52.5,-107.0
extension_5m_fade_1p5r,2018-07-25,2018,Train,short,2018-07-25 11:39:00-04:00,2018-07-25 11:40:00-04:00,2018-07-25 15:55:00-04:00,7447.5,7519.5,100.0,150.0,time,-72.0,-146.0
opening_range_fade,2018-07-26,2018,Train,short,2018-07-26 12:02:00-04:00,2018-07-26 12:03:00-04:00,2018-07-26 12:27:00-04:00,7438.25,7417.125,87.5,21.125,target,21.125,40.25
extension_5m_fade_1p5r,2018-07-26,2018,Train,short,2018-07-26 11:59:00-04:00,2018-07-26 12:00:00-04:00,2018-07-26 15:55:00-04:00,7438.75,7412.25,100.0,150.0,time,26.5,51.0
vwap_fade_1r,2018-07-27,2018,Train,long,2018-07-27 10:41:00-04:00,2018-07-27 10:42:00-04:00,2018-07-27 12:37:00-04:00,7383.5,7308.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2018-07-27,2018,Train,long,2018-07-27 10:41:00-04:00,2018-07-27 10:42:00-04:00,2018-07-27 12:37:00-04:00,7383.5,7308.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2018-07-27,2018,Train,long,2018-07-27 10:41:00-04:00,2018-07-27 10:42:00-04:00,2018-07-27 12:37:00-04:00,7383.5,7308.5,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2018-07-27,2018,Train,long,2018-07-27 10:03:00-04:00,2018-07-27 10:04:00-04:00,2018-07-27 12:36:00-04:00,7405.25,7317.75,87.5,24.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2018-07-27,2018,Train,long,2018-07-27 12:04:00-04:00,2018-07-27 12:05:00-04:00,2018-07-27 15:55:00-04:00,7350.0,7307.25,100.0,150.0,time,-42.75,-87.5
vwap_fade_1r,2018-07-30,2018,Train,long,2018-07-30 09:45:00-04:00,2018-07-30 09:46:00-04:00,2018-07-30 15:55:00-04:00,7222.75,7198.5,75.0,75.0,time,-24.25,-50.5
vwap_fade_1p5r,2018-07-30,2018,Train,long,2018-07-30 09:45:00-04:00,2018-07-30 09:46:00-04:00,2018-07-30 15:55:00-04:00,7222.75,7198.5,75.0,112.5,time,-24.25,-50.5
high_state_vwap_fade_1r,2018-07-30,2018,Train,long,2018-07-30 09:45:00-04:00,2018-07-30 09:46:00-04:00,2018-07-30 15:55:00-04:00,7222.75,7198.5,75.0,75.0,time,-24.25,-50.5
opening_range_fade,2018-07-30,2018,Train,long,2018-07-30 11:15:00-04:00,2018-07-30 11:16:00-04:00,2018-07-30 15:55:00-04:00,7216.0,7198.5,87.5,43.75,time,-17.5,-37.0
extension_5m_fade_1p5r,2018-07-30,2018,Train,long,2018-07-30 12:14:00-04:00,2018-07-30 12:15:00-04:00,2018-07-30 15:55:00-04:00,7201.5,7198.5,100.0,150.0,time,-3.0,-8.0
vwap_fade_1r,2018-07-31,2018,Train,long,2018-07-31 10:19:00-04:00,2018-07-31 10:20:00-04:00,2018-07-31 12:22:00-04:00,7203.75,7278.75,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2018-07-31,2018,Train,long,2018-07-31 10:19:00-04:00,2018-07-31 10:20:00-04:00,2018-07-31 15:55:00-04:00,7203.75,7242.0,75.0,112.5,time,38.25,74.5
high_state_vwap_fade_1r,2018-07-31,2018,Train,long,2018-07-31 10:19:00-04:00,2018-07-31 10:20:00-04:00,2018-07-31 12:22:00-04:00,7203.75,7278.75,75.0,75.0,target,75.0,148.0
opening_range_fade,2018-07-31,2018,Train,long,2018-07-31 10:35:00-04:00,2018-07-31 10:36:00-04:00,2018-07-31 11:15:00-04:00,7220.5,7245.0,87.5,24.5,target,24.5,47.0
extension_5m_fade_1p5r,2018-07-31,2018,Train,short,2018-07-31 11:44:00-04:00,2018-07-31 11:45:00-04:00,2018-07-31 15:55:00-04:00,7253.25,7242.0,100.0,150.0,time,11.25,20.5
vwap_fade_1r,2018-08-01,2018,Train,long,2018-08-01 14:10:00-04:00,2018-08-01 14:11:00-04:00,2018-08-01 15:55:00-04:00,7245.25,7283.0,75.0,75.0,time,37.75,73.5
vwap_fade_1p5r,2018-08-01,2018,Train,long,2018-08-01 14:10:00-04:00,2018-08-01 14:11:00-04:00,2018-08-01 15:55:00-04:00,7245.25,7283.0,75.0,112.5,time,37.75,73.5
high_state_vwap_fade_1r,2018-08-01,2018,Train,long,2018-08-01 14:10:00-04:00,2018-08-01 14:11:00-04:00,2018-08-01 15:55:00-04:00,7245.25,7283.0,75.0,75.0,time,37.75,73.5
opening_range_fade,2018-08-01,2018,Train,short,2018-08-01 10:55:00-04:00,2018-08-01 10:56:00-04:00,2018-08-01 11:33:00-04:00,7287.25,7270.75,87.5,16.5,target,16.5,31.0
extension_5m_fade_1p5r,2018-08-01,2018,Train,long,2018-08-01 11:34:00-04:00,2018-08-01 11:35:00-04:00,2018-08-01 15:55:00-04:00,7269.5,7283.0,100.0,150.0,time,13.5,25.0
vwap_fade_1r,2018-08-02,2018,Train,short,2018-08-02 10:19:00-04:00,2018-08-02 10:20:00-04:00,2018-08-02 13:07:00-04:00,7288.75,7363.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2018-08-02,2018,Train,short,2018-08-02 10:19:00-04:00,2018-08-02 10:20:00-04:00,2018-08-02 13:07:00-04:00,7288.75,7363.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2018-08-02,2018,Train,short,2018-08-02 10:19:00-04:00,2018-08-02 10:20:00-04:00,2018-08-02 13:07:00-04:00,7288.75,7363.75,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2018-08-02,2018,Train,short,2018-08-02 10:03:00-04:00,2018-08-02 10:04:00-04:00,2018-08-02 12:27:00-04:00,7266.5,7354.0,87.5,19.875,stop,-87.5,-177.0
extension_5m_fade_1p5r,2018-08-02,2018,Train,short,2018-08-02 11:34:00-04:00,2018-08-02 11:35:00-04:00,2018-08-02 15:55:00-04:00,7327.0,7384.0,100.0,150.0,time,-57.0,-116.0
opening_range_fade,2018-08-03,2018,Train,short,2018-08-03 10:30:00-04:00,2018-08-03 10:31:00-04:00,2018-08-03 10:52:00-04:00,7399.5,7381.0,87.5,18.5,target,18.5,35.0
extension_5m_fade_1p5r,2018-08-03,2018,Train,long,2018-08-03 11:59:00-04:00,2018-08-03 12:00:00-04:00,2018-08-03 15:55:00-04:00,7369.0,7398.25,100.0,150.0,time,29.25,56.5
vwap_fade_1r,2018-08-06,2018,Train,short,2018-08-06 13:02:00-04:00,2018-08-06 13:03:00-04:00,2018-08-06 15:55:00-04:00,7443.5,7445.0,75.0,75.0,time,-1.5,-5.0
vwap_fade_1p5r,2018-08-06,2018,Train,short,2018-08-06 13:02:00-04:00,2018-08-06 13:03:00-04:00,2018-08-06 15:55:00-04:00,7443.5,7445.0,75.0,112.5,time,-1.5,-5.0
high_state_vwap_fade_1r,2018-08-06,2018,Train,short,2018-08-06 13:02:00-04:00,2018-08-06 13:03:00-04:00,2018-08-06 15:55:00-04:00,7443.5,7445.0,75.0,75.0,time,-1.5,-5.0
opening_range_fade,2018-08-06,2018,Train,short,2018-08-06 10:08:00-04:00,2018-08-06 10:09:00-04:00,2018-08-06 10:25:00-04:00,7411.0,7400.5,87.5,10.5,target,10.5,19.0
extension_5m_fade_1p5r,2018-08-06,2018,Train,short,2018-08-06 11:39:00-04:00,2018-08-06 11:40:00-04:00,2018-08-06 15:55:00-04:00,7419.75,7445.0,100.0,150.0,time,-25.25,-52.5
opening_range_fade,2018-08-07,2018,Train,long,2018-08-07 11:01:00-04:00,2018-08-07 11:02:00-04:00,2018-08-07 12:14:00-04:00,7459.5,7470.0,87.5,10.5,target,10.5,19.0
extension_5m_fade_1p5r,2018-08-07,2018,Train,long,2018-08-07 11:34:00-04:00,2018-08-07 11:35:00-04:00,2018-08-07 15:55:00-04:00,7452.5,7471.0,100.0,150.0,time,18.5,35.0
opening_range_fade,2018-08-08,2018,Train,short,2018-08-08 10:15:00-04:00,2018-08-08 10:16:00-04:00,2018-08-08 15:55:00-04:00,7468.5,7487.25,87.5,12.0,time,-18.75,-39.5
extension_5m_fade_1p5r,2018-08-08,2018,Train,short,2018-08-08 14:24:00-04:00,2018-08-08 14:25:00-04:00,2018-08-08 15:55:00-04:00,7483.25,7487.25,100.0,150.0,time,-4.0,-10.0
opening_range_fade,2018-08-09,2018,Train,short,2018-08-09 10:10:00-04:00,2018-08-09 10:11:00-04:00,2018-08-09 15:49:00-04:00,7487.75,7477.0,87.5,10.75,target,10.75,19.5
extension_5m_fade_1p5r,2018-08-09,2018,Train,long,2018-08-09 11:49:00-04:00,2018-08-09 11:50:00-04:00,2018-08-09 15:55:00-04:00,7483.5,7472.25,100.0,150.0,time,-11.25,-24.5
vwap_fade_1r,2018-08-10,2018,Train,long,2018-08-10 14:28:00-04:00,2018-08-10 14:29:00-04:00,2018-08-10 15:55:00-04:00,7395.25,7420.0,75.0,75.0,time,24.75,47.5
vwap_fade_1p5r,2018-08-10,2018,Train,long,2018-08-10 14:28:00-04:00,2018-08-10 14:29:00-04:00,2018-08-10 15:55:00-04:00,7395.25,7420.0,75.0,112.5,time,24.75,47.5
opening_range_fade,2018-08-10,2018,Train,long,2018-08-10 10:06:00-04:00,2018-08-10 10:07:00-04:00,2018-08-10 10:11:00-04:00,7425.5,7433.0,87.5,7.5,target,7.5,13.0
extension_5m_fade_1p5r,2018-08-10,2018,Train,long,2018-08-10 13:19:00-04:00,2018-08-10 13:20:00-04:00,2018-08-10 15:55:00-04:00,7425.25,7420.0,100.0,150.0,time,-5.25,-12.5
vwap_fade_1r,2018-08-13,2018,Train,long,2018-08-13 11:52:00-04:00,2018-08-13 11:53:00-04:00,2018-08-13 15:55:00-04:00,7421.0,7413.0,75.0,75.0,time,-8.0,-18.0
vwap_fade_1p5r,2018-08-13,2018,Train,long,2018-08-13 11:52:00-04:00,2018-08-13 11:53:00-04:00,2018-08-13 15:55:00-04:00,7421.0,7413.0,75.0,112.5,time,-8.0,-18.0
opening_range_fade,2018-08-13,2018,Train,short,2018-08-13 11:08:00-04:00,2018-08-13 11:09:00-04:00,2018-08-13 11:19:00-04:00,7457.0,7444.0,87.5,13.0,target,13.0,24.0
extension_5m_fade_1p5r,2018-08-13,2018,Train,long,2018-08-13 11:24:00-04:00,2018-08-13 11:25:00-04:00,2018-08-13 15:55:00-04:00,7440.5,7413.0,100.0,150.0,time,-27.5,-57.0
opening_range_fade,2018-08-14,2018,Train,long,2018-08-14 10:09:00-04:00,2018-08-14 10:10:00-04:00,2018-08-14 10:28:00-04:00,7410.25,7427.25,87.5,17.0,target,17.0,32.0
extension_5m_fade_1p5r,2018-08-14,2018,Train,short,2018-08-14 12:29:00-04:00,2018-08-14 12:30:00-04:00,2018-08-14 15:55:00-04:00,7463.5,7454.0,100.0,150.0,time,9.5,17.0
vwap_fade_1r,2018-08-15,2018,Train,long,2018-08-15 10:01:00-04:00,2018-08-15 10:02:00-04:00,2018-08-15 15:55:00-04:00,7359.5,7368.75,75.0,75.0,time,9.25,16.5
vwap_fade_1p5r,2018-08-15,2018,Train,long,2018-08-15 10:01:00-04:00,2018-08-15 10:02:00-04:00,2018-08-15 15:55:00-04:00,7359.5,7368.75,75.0,112.5,time,9.25,16.5
high_state_vwap_fade_1r,2018-08-15,2018,Train,long,2018-08-15 10:25:00-04:00,2018-08-15 10:26:00-04:00,2018-08-15 15:55:00-04:00,7332.0,7368.75,75.0,75.0,time,36.75,71.5
opening_range_fade,2018-08-15,2018,Train,long,2018-08-15 15:33:00-04:00,2018-08-15 15:34:00-04:00,2018-08-15 15:55:00-04:00,7373.75,7368.75,87.5,22.25,time,-5.0,-12.0
extension_5m_fade_1p5r,2018-08-15,2018,Train,short,2018-08-15 12:34:00-04:00,2018-08-15 12:35:00-04:00,2018-08-15 15:55:00-04:00,7357.0,7368.75,100.0,150.0,time,-11.75,-25.5
opening_range_fade,2018-08-16,2018,Train,short,2018-08-16 11:43:00-04:00,2018-08-16 11:44:00-04:00,2018-08-16 13:48:00-04:00,7421.5,7409.25,87.5,12.25,target,12.25,22.5
extension_5m_fade_1p5r,2018-08-16,2018,Train,short,2018-08-16 11:19:00-04:00,2018-08-16 11:20:00-04:00,2018-08-16 15:55:00-04:00,7425.25,7374.75,100.0,150.0,time,50.5,99.0
vwap_fade_1r,2018-08-17,2018,Train,long,2018-08-17 10:25:00-04:00,2018-08-17 10:26:00-04:00,2018-08-17 14:53:00-04:00,7323.5,7398.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2018-08-17,2018,Train,long,2018-08-17 10:25:00-04:00,2018-08-17 10:26:00-04:00,2018-08-17 15:55:00-04:00,7323.5,7392.5,75.0,112.5,time,69.0,136.0
high_state_vwap_fade_1r,2018-08-17,2018,Train,long,2018-08-17 10:25:00-04:00,2018-08-17 10:26:00-04:00,2018-08-17 14:53:00-04:00,7323.5,7398.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2018-08-17,2018,Train,long,2018-08-17 11:19:00-04:00,2018-08-17 11:20:00-04:00,2018-08-17 11:52:00-04:00,7349.75,7365.625,87.5,15.875,target,15.875,29.75
extension_5m_fade_1p5r,2018-08-17,2018,Train,short,2018-08-17 11:44:00-04:00,2018-08-17 11:45:00-04:00,2018-08-17 15:55:00-04:00,7362.5,7392.5,100.0,150.0,time,-30.0,-62.0
opening_range_fade,2018-08-20,2018,Train,long,2018-08-20 10:19:00-04:00,2018-08-20 10:20:00-04:00,2018-08-20 13:27:00-04:00,7362.5,7383.875,87.5,21.375,target,21.375,40.75
extension_5m_fade_1p5r,2018-08-20,2018,Train,short,2018-08-20 13:29:00-04:00,2018-08-20 13:30:00-04:00,2018-08-20 15:55:00-04:00,7385.25,7381.25,100.0,150.0,time,4.0,6.0
opening_range_fade,2018-08-21,2018,Train,short,2018-08-21 10:36:00-04:00,2018-08-21 10:37:00-04:00,2018-08-21 11:15:00-04:00,7427.75,7413.625,87.5,14.125,target,14.125,26.25
extension_5m_fade_1p5r,2018-08-21,2018,Train,short,2018-08-21 11:39:00-04:00,2018-08-21 11:40:00-04:00,2018-08-21 15:55:00-04:00,7432.0,7410.5,100.0,150.0,time,21.5,41.0
opening_range_fade,2018-08-22,2018,Train,long,2018-08-22 10:03:00-04:00,2018-08-22 10:04:00-04:00,2018-08-22 10:12:00-04:00,7389.5,7402.375,87.5,12.875,target,12.875,23.75
extension_5m_fade_1p5r,2018-08-22,2018,Train,long,2018-08-22 12:39:00-04:00,2018-08-22 12:40:00-04:00,2018-08-22 15:55:00-04:00,7425.5,7437.0,100.0,150.0,time,11.5,21.0
vwap_fade_1r,2018-08-23,2018,Train,long,2018-08-23 11:19:00-04:00,2018-08-23 11:20:00-04:00,2018-08-23 15:55:00-04:00,7420.5,7423.0,75.0,75.0,time,2.5,3.0
vwap_fade_1p5r,2018-08-23,2018,Train,long,2018-08-23 11:19:00-04:00,2018-08-23 11:20:00-04:00,2018-08-23 15:55:00-04:00,7420.5,7423.0,75.0,112.5,time,2.5,3.0
high_state_vwap_fade_1r,2018-08-23,2018,Train,long,2018-08-23 11:19:00-04:00,2018-08-23 11:20:00-04:00,2018-08-23 15:55:00-04:00,7420.5,7423.0,75.0,75.0,time,2.5,3.0
opening_range_fade,2018-08-23,2018,Train,short,2018-08-23 10:22:00-04:00,2018-08-23 10:23:00-04:00,2018-08-23 11:08:00-04:00,7468.75,7445.625,87.5,23.125,target,23.125,44.25
extension_5m_fade_1p5r,2018-08-23,2018,Train,long,2018-08-23 11:14:00-04:00,2018-08-23 11:15:00-04:00,2018-08-23 15:55:00-04:00,7441.25,7423.0,100.0,150.0,time,-18.25,-38.5
opening_range_fade,2018-08-24,2018,Train,short,2018-08-24 10:11:00-04:00,2018-08-24 10:12:00-04:00,2018-08-24 15:55:00-04:00,7461.5,7496.75,87.5,6.875,time,-35.25,-72.5
extension_5m_fade_1p5r,2018-08-24,2018,Train,long,2018-08-24 13:09:00-04:00,2018-08-24 13:10:00-04:00,2018-08-24 15:55:00-04:00,7488.0,7496.75,100.0,150.0,time,8.75,15.5
extension_5m_fade_1p5r,2018-08-27,2018,Train,long,2018-08-27 13:29:00-04:00,2018-08-27 13:30:00-04:00,2018-08-27 15:55:00-04:00,7559.25,7561.75,100.0,150.0,time,2.5,3.0
opening_range_fade,2018-08-28,2018,Train,long,2018-08-28 10:53:00-04:00,2018-08-28 10:54:00-04:00,2018-08-28 11:24:00-04:00,7577.0,7586.125,87.5,9.125,target,9.125,16.25
extension_5m_fade_1p5r,2018-08-28,2018,Train,long,2018-08-28 11:39:00-04:00,2018-08-28 11:40:00-04:00,2018-08-28 15:55:00-04:00,7570.75,7573.75,100.0,150.0,time,3.0,4.0
vwap_fade_1r,2018-08-29,2018,Train,short,2018-08-29 11:23:00-04:00,2018-08-29 11:24:00-04:00,2018-08-29 15:55:00-04:00,7647.75,7667.5,75.0,75.0,time,-19.75,-41.5
vwap_fade_1p5r,2018-08-29,2018,Train,short,2018-08-29 11:23:00-04:00,2018-08-29 11:24:00-04:00,2018-08-29 15:55:00-04:00,7647.75,7667.5,75.0,112.5,time,-19.75,-41.5
high_state_vwap_fade_1r,2018-08-29,2018,Train,short,2018-08-29 11:23:00-04:00,2018-08-29 11:24:00-04:00,2018-08-29 15:55:00-04:00,7647.75,7667.5,75.0,75.0,time,-19.75,-41.5
opening_range_fade,2018-08-29,2018,Train,short,2018-08-29 10:16:00-04:00,2018-08-29 10:17:00-04:00,2018-08-29 15:55:00-04:00,7611.5,7667.5,87.5,10.0,time,-56.0,-114.0
extension_5m_fade_1p5r,2018-08-29,2018,Train,short,2018-08-29 14:54:00-04:00,2018-08-29 14:55:00-04:00,2018-08-29 15:55:00-04:00,7659.25,7667.5,100.0,150.0,time,-8.25,-18.5
opening_range_fade,2018-08-30,2018,Train,short,2018-08-30 10:21:00-04:00,2018-08-30 10:22:00-04:00,2018-08-30 14:23:00-04:00,7662.5,7652.5,87.5,10.0,target,10.0,18.0
extension_5m_fade_1p5r,2018-08-30,2018,Train,short,2018-08-30 12:34:00-04:00,2018-08-30 12:35:00-04:00,2018-08-30 15:55:00-04:00,7686.75,7648.5,100.0,150.0,time,38.25,74.5
opening_range_fade,2018-08-31,2018,Train,short,2018-08-31 10:09:00-04:00,2018-08-31 10:10:00-04:00,2018-08-31 11:36:00-04:00,7671.75,7656.375,87.5,15.375,target,15.375,28.75
extension_5m_fade_1p5r,2018-08-31,2018,Train,long,2018-08-31 11:29:00-04:00,2018-08-31 11:30:00-04:00,2018-08-31 15:55:00-04:00,7658.75,7661.25,100.0,150.0,time,2.5,3.0
opening_range_fade,2018-09-03,2018,Train,short,2018-09-03 10:34:00-04:00,2018-09-03 10:35:00-04:00,2018-09-03 12:59:00-04:00,7675.75,7681.25,87.5,3.75,time,-5.5,-13.0
extension_5m_fade_1p5r,2018-09-03,2018,Train,short,2018-09-03 11:34:00-04:00,2018-09-03 11:35:00-04:00,2018-09-03 12:59:00-04:00,7683.0,7681.25,100.0,150.0,time,1.75,1.5
opening_range_fade,2018-09-04,2018,Train,short,2018-09-04 10:58:00-04:00,2018-09-04 10:59:00-04:00,2018-09-04 11:50:00-04:00,7645.5,7616.75,87.5,28.75,target,28.75,55.5
extension_5m_fade_1p5r,2018-09-04,2018,Train,long,2018-09-04 11:54:00-04:00,2018-09-04 11:55:00-04:00,2018-09-04 15:55:00-04:00,7613.75,7619.5,100.0,150.0,time,5.75,9.5
vwap_fade_1r,2018-09-05,2018,Train,long,2018-09-05 09:59:00-04:00,2018-09-05 10:00:00-04:00,2018-09-05 15:55:00-04:00,7557.25,7520.75,75.0,75.0,time,-36.5,-75.0
vwap_fade_1p5r,2018-09-05,2018,Train,long,2018-09-05 09:59:00-04:00,2018-09-05 10:00:00-04:00,2018-09-05 15:55:00-04:00,7557.25,7520.75,75.0,112.5,time,-36.5,-75.0
high_state_vwap_fade_1r,2018-09-05,2018,Train,long,2018-09-05 09:59:00-04:00,2018-09-05 10:00:00-04:00,2018-09-05 15:55:00-04:00,7557.25,7520.75,75.0,75.0,time,-36.5,-75.0
opening_range_fade,2018-09-05,2018,Train,long,2018-09-05 10:09:00-04:00,2018-09-05 10:10:00-04:00,2018-09-05 15:55:00-04:00,7556.75,7520.75,87.5,28.75,time,-36.0,-74.0
extension_5m_fade_1p5r,2018-09-05,2018,Train,short,2018-09-05 12:04:00-04:00,2018-09-05 12:05:00-04:00,2018-09-05 15:55:00-04:00,7541.25,7520.75,100.0,150.0,time,20.5,39.0
vwap_fade_1r,2018-09-06,2018,Train,long,2018-09-06 10:12:00-04:00,2018-09-06 10:13:00-04:00,2018-09-06 15:55:00-04:00,7471.5,7461.0,75.0,75.0,time,-10.5,-23.0
vwap_fade_1p5r,2018-09-06,2018,Train,long,2018-09-06 10:12:00-04:00,2018-09-06 10:13:00-04:00,2018-09-06 15:55:00-04:00,7471.5,7461.0,75.0,112.5,time,-10.5,-23.0
high_state_vwap_fade_1r,2018-09-06,2018,Train,long,2018-09-06 10:12:00-04:00,2018-09-06 10:13:00-04:00,2018-09-06 15:55:00-04:00,7471.5,7461.0,75.0,75.0,time,-10.5,-23.0
extension_5m_fade_1p5r,2018-09-06,2018,Train,long,2018-09-06 12:59:00-04:00,2018-09-06 13:00:00-04:00,2018-09-06 15:55:00-04:00,7421.25,7461.0,100.0,150.0,time,39.75,77.5
vwap_fade_1r,2018-09-07,2018,Train,short,2018-09-07 09:53:00-04:00,2018-09-07 09:54:00-04:00,2018-09-07 15:55:00-04:00,7464.25,7434.0,75.0,75.0,time,30.25,58.5
vwap_fade_1p5r,2018-09-07,2018,Train,short,2018-09-07 09:53:00-04:00,2018-09-07 09:54:00-04:00,2018-09-07 15:55:00-04:00,7464.25,7434.0,75.0,112.5,time,30.25,58.5
high_state_vwap_fade_1r,2018-09-07,2018,Train,short,2018-09-07 09:53:00-04:00,2018-09-07 09:54:00-04:00,2018-09-07 15:55:00-04:00,7464.25,7434.0,75.0,75.0,time,30.25,58.5
