entry,stop_mode,stop_pts,tgt_mode,tgt_pts,rr,hold_h,split,n,n_elig,trig_rate,win,E_net,E_R,target_hit,stop_hit,time_exit,median_stop
at_open_wstop,structural,,rr,,1.0,30,Validation,485,485,1.0,0.4865979381443299,1.1618556701030929,-0.08602454818642304,0.3917525773195876,0.44329896907216493,0.16494845360824742,29.75
at_open_wstop,structural,,rr,,1.0,30,OOS,208,208,1.0,0.4326923076923077,-4.241586538461538,-0.14086151725408913,0.38461538461538464,0.49038461538461536,0.125,54.25
at_open_wstop,structural,,rr,,1.0,60,Discovery,574,574,1.0,0.4564459930313589,-0.8745644599303136,-0.14568538090323865,0.4372822299651568,0.5087108013937283,0.05400696864111498,15.25
at_open_wstop,structural,,rr,,1.0,60,Validation,485,485,1.0,0.49896907216494846,2.88659793814433,-0.05891541245575391,0.44948453608247424,0.47216494845360824,0.07835051546391752,29.75
at_open_wstop,structural,,rr,,1.0,60,OOS,208,208,1.0,0.4519230769230769,-0.46274038461538464,-0.12566093716767823,0.4326923076923077,0.5288461538461539,0.038461538461538464,54.25
at_open_wstop,structural,,rr,,1.5,15,Discovery,574,574,1.0,0.3989547038327526,-1.331663763066202,-0.17245419446370636,0.17247386759581881,0.4686411149825784,0.3588850174216028,15.25
at_open_wstop,structural,,rr,,1.5,15,Validation,485,485,1.0,0.44948453608247424,1.5188144329896907,-0.03766310576636756,0.2268041237113402,0.41855670103092785,0.354639175257732,29.75
at_open_wstop,structural,,rr,,1.5,15,OOS,208,208,1.0,0.34615384615384615,-5.34375,-0.19065348862174897,0.18269230769230768,0.47115384615384615,0.34615384615384615,54.25
at_open_wstop,structural,,rr,,1.5,30,Discovery,574,574,1.0,0.40069686411149824,-0.2730836236933798,-0.1386584841503717,0.25261324041811845,0.5209059233449478,0.2264808362369338,15.25
at_open_wstop,structural,,rr,,1.5,30,Validation,485,485,1.0,0.44123711340206184,2.252319587628866,-0.031869474406047815,0.2845360824742268,0.46804123711340206,0.24742268041237114,29.75
at_open_wstop,structural,,rr,,1.5,30,OOS,208,208,1.0,0.3557692307692308,-4.3076923076923075,-0.1938778172427592,0.23076923076923078,0.5576923076923077,0.21153846153846154,54.25
at_open_wstop,structural,,rr,,1.5,60,Discovery,574,574,1.0,0.3780487804878049,-0.6310975609756098,-0.1566042505086367,0.2979094076655052,0.5662020905923345,0.13588850174216027,15.25
at_open_wstop,structural,,rr,,1.5,60,Validation,485,485,1.0,0.4577319587628866,5.388917525773196,0.02304463585961566,0.354639175257732,0.5010309278350515,0.14432989690721648,29.75
at_open_wstop,structural,,rr,,1.5,60,OOS,208,208,1.0,0.33653846153846156,-3.293269230769231,-0.21532047150723221,0.2692307692307692,0.625,0.10576923076923077,54.25
at_open_wstop,structural,,rr,,2.0,15,Discovery,574,574,1.0,0.3902439024390244,-1.2421602787456445,-0.1568506684063756,0.09407665505226481,0.4738675958188153,0.43205574912891986,15.25
at_open_wstop,structural,,rr,,2.0,15,Validation,485,485,1.0,0.4309278350515464,2.066494845360825,-0.01175099748282308,0.16082474226804125,0.43711340206185567,0.4020618556701031,29.75
at_open_wstop,structural,,rr,,2.0,15,OOS,208,208,1.0,0.33653846153846156,-4.030048076923077,-0.1581957924713335,0.1346153846153846,0.4807692307692308,0.38461538461538464,54.25
at_open_wstop,structural,,rr,,2.0,30,Discovery,574,574,1.0,0.3902439024390244,-0.1750871080139373,-0.11984228161982007,0.15505226480836237,0.5261324041811847,0.31881533101045295,15.25
at_open_wstop,structural,,rr,,2.0,30,Validation,485,485,1.0,0.41855670103092785,2.1850515463917524,-0.013618426087318745,0.2,0.49072164948453606,0.30927835051546393,29.75
at_open_wstop,structural,,rr,,2.0,30,OOS,208,208,1.0,0.34615384615384615,-0.27283653846153844,-0.1230510341190823,0.20192307692307693,0.5673076923076923,0.23076923076923078,54.25
at_open_wstop,structural,,rr,,2.0,60,Discovery,574,574,1.0,0.34146341463414637,-1.1942508710801394,-0.1582109866227745,0.1951219512195122,0.5871080139372822,0.21777003484320556,15.25
at_open_wstop,structural,,rr,,2.0,60,Validation,485,485,1.0,0.4144329896907217,3.8469072164948455,0.028567423003063894,0.24948453608247423,0.5278350515463918,0.22268041237113403,29.75
at_open_wstop,structural,,rr,,2.0,60,OOS,208,208,1.0,0.3173076923076923,0.6598557692307693,-0.14307802369504785,0.22115384615384615,0.6346153846153846,0.14423076923076922,54.25
at_open_wstop,fixed,10.0,fixed,15.0,,15,Discovery,574,574,1.0,0.3623693379790941,-2.052264808362369,-0.205226480836237,0.2874564459930314,0.5574912891986062,0.15505226480836237,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,15,Validation,485,485,1.0,0.3319587628865979,-2.6881443298969074,-0.2688144329896907,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,15,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,30,Discovery,574,574,1.0,0.37282229965156793,-1.9917247386759582,-0.1991724738675959,0.30313588850174217,0.5871080139372822,0.10975609756097561,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,30,Validation,485,485,1.0,0.334020618556701,-2.6711340206185565,-0.2671134020618557,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,30,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,60,Discovery,574,574,1.0,0.35714285714285715,-2.086672473867596,-0.20866724738675965,0.32229965156794427,0.6045296167247387,0.07317073170731707,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,60,Validation,485,485,1.0,0.334020618556701,-2.665463917525773,-0.2665463917525773,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,15.0,,60,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,15,Discovery,574,574,1.0,0.3362369337979094,-1.6149825783972125,-0.1614982578397213,0.2264808362369338,0.5818815331010453,0.1916376306620209,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,15,Validation,485,485,1.0,0.30721649484536084,-1.8664948453608248,-0.18664948453608252,0.30103092783505153,0.6907216494845361,0.008247422680412371,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,15,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,30,Discovery,574,574,1.0,0.343205574912892,-1.4355400696864111,-0.14355400696864118,0.2613240418118467,0.6149825783972126,0.12369337979094076,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,30,Validation,485,485,1.0,0.30515463917525776,-1.877319587628866,-0.18773195876288662,0.3030927835051546,0.6948453608247422,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,30,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,60,Discovery,574,574,1.0,0.32752613240418116,-1.480836236933798,-0.14808362369337985,0.2787456445993031,0.632404181184669,0.08885017421602788,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,60,Validation,485,485,1.0,0.30515463917525776,-1.8716494845360825,-0.18716494845360826,0.3030927835051546,0.6948453608247422,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,20.0,,60,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,15,Discovery,574,574,1.0,0.3205574912891986,-1.2295296167247387,-0.12295296167247392,0.1916376306620209,0.5975609756097561,0.21080139372822299,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,15,Validation,485,485,1.0,0.27835051546391754,-1.4556701030927834,-0.14556701030927832,0.26597938144329897,0.7195876288659794,0.01443298969072165,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,15,OOS,208,208,1.0,0.2403846153846154,-2.5865384615384617,-0.2586538461538461,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,30,Discovery,574,574,1.0,0.32578397212543553,-1.1014808362369337,-0.11014808362369342,0.21254355400696864,0.6306620209059234,0.156794425087108,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,30,Validation,485,485,1.0,0.2721649484536082,-1.552577319587629,-0.15525773195876288,0.26804123711340205,0.7278350515463917,0.004123711340206186,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,30,OOS,208,208,1.0,0.2403846153846154,-2.5865384615384617,-0.2586538461538461,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,60,Discovery,574,574,1.0,0.3048780487804878,-1.0683797909407666,-0.1068379790940767,0.23519163763066203,0.6515679442508711,0.1132404181184669,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,60,Validation,485,485,1.0,0.27010309278350514,-1.5829896907216494,-0.15829896907216492,0.26804123711340205,0.7298969072164948,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,25.0,,60,OOS,208,208,1.0,0.2403846153846154,-2.5865384615384617,-0.2586538461538461,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,15,Discovery,574,574,1.0,0.3048780487804878,-1.365418118466899,-0.13654181184668995,0.13240418118466898,0.6132404181184669,0.25435540069686413,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,15,Validation,485,485,1.0,0.23917525773195877,-1.6608247422680413,-0.1660824742268041,0.2268041237113402,0.7546391752577319,0.018556701030927835,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,15,OOS,208,208,1.0,0.2403846153846154,-1.3846153846153846,-0.1384615384615385,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,30,Discovery,574,574,1.0,0.29965156794425085,-1.1972996515679442,-0.11972996515679449,0.1759581881533101,0.6533101045296167,0.17073170731707318,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,30,Validation,485,485,1.0,0.2329896907216495,-1.779381443298969,-0.17793814432989688,0.2288659793814433,0.7670103092783506,0.004123711340206186,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,30,OOS,208,208,1.0,0.2403846153846154,-1.3846153846153846,-0.1384615384615385,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,60,Discovery,574,574,1.0,0.2787456445993031,-0.997822299651568,-0.09978222996515683,0.20209059233449478,0.6777003484320557,0.12020905923344948,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,60,Validation,485,485,1.0,0.2309278350515464,-1.8097938144329897,-0.18097938144329892,0.2288659793814433,0.7690721649484537,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,fixed,30.0,,60,OOS,208,208,1.0,0.2403846153846154,-1.3846153846153846,-0.1384615384615385,0.2403846153846154,0.7596153846153846,0.0,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,15,Discovery,574,574,1.0,0.2874564459930314,-1.5165505226480835,-0.1516550522648084,0.07491289198606271,0.627177700348432,0.2979094076655052,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,15,Validation,485,485,1.0,0.21237113402061855,-0.8618556701030928,-0.08618556701030927,0.1958762886597938,0.7814432989690722,0.02268041237113402,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,15,OOS,208,208,1.0,0.20192307692307693,-0.9038461538461539,-0.09038461538461534,0.20192307692307693,0.7980769230769231,0.0,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,30,Discovery,574,574,1.0,0.2770034843205575,-1.5631533101045296,-0.15631533101045297,0.10104529616724739,0.6742160278745645,0.22473867595818817,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,30,Validation,485,485,1.0,0.2020618556701031,-1.0608247422680412,-0.1060824742268041,0.1958762886597938,0.797938144329897,0.006185567010309278,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,30,OOS,208,208,1.0,0.20192307692307693,-0.9038461538461539,-0.09038461538461534,0.20192307692307693,0.7980769230769231,0.0,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,60,Discovery,574,574,1.0,0.25261324041811845,-1.4472996515679442,-0.14472996515679443,0.12195121951219512,0.7038327526132404,0.17421602787456447,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,60,Validation,485,485,1.0,0.1979381443298969,-1.1479381443298968,-0.11479381443298967,0.1958762886597938,0.8,0.004123711340206186,10.0
at_open_wstop,fixed,10.0,fixed,40.0,,60,OOS,208,208,1.0,0.20192307692307693,-0.9038461538461539,-0.09038461538461534,0.20192307692307693,0.7980769230769231,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.0,15,Discovery,574,574,1.0,0.44076655052264807,-1.8784843205574913,-0.1878484320557492,0.4076655052264808,0.48606271777003485,0.10627177700348432,10.0
at_open_wstop,fixed,10.0,rr,,1.0,15,Validation,485,485,1.0,0.35876288659793815,-3.8118556701030926,-0.38118556701030926,0.35876288659793815,0.6391752577319587,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.0,15,OOS,208,208,1.0,0.3173076923076923,-4.653846153846154,-0.4653846153846153,0.3173076923076923,0.6826923076923077,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.0,30,Discovery,574,574,1.0,0.45993031358885017,-1.6977351916376306,-0.16977351916376315,0.42334494773519166,0.5052264808362369,0.07142857142857142,10.0
at_open_wstop,fixed,10.0,rr,,1.0,30,Validation,485,485,1.0,0.36082474226804123,-3.794845360824742,-0.37948453608247423,0.35876288659793815,0.6391752577319587,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.0,30,OOS,208,208,1.0,0.3173076923076923,-4.653846153846154,-0.4653846153846153,0.3173076923076923,0.6826923076923077,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.0,60,Discovery,574,574,1.0,0.4634146341463415,-1.6210801393728222,-0.16210801393728227,0.4529616724738676,0.5139372822299652,0.033101045296167246,10.0
at_open_wstop,fixed,10.0,rr,,1.0,60,Validation,485,485,1.0,0.36082474226804123,-3.7891752577319586,-0.3789175257731958,0.35876288659793815,0.6391752577319587,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.0,60,OOS,208,208,1.0,0.3173076923076923,-4.653846153846154,-0.4653846153846153,0.3173076923076923,0.6826923076923077,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.5,15,Discovery,574,574,1.0,0.3623693379790941,-2.052264808362369,-0.205226480836237,0.2874564459930314,0.5574912891986062,0.15505226480836237,10.0
at_open_wstop,fixed,10.0,rr,,1.5,15,Validation,485,485,1.0,0.3319587628865979,-2.6881443298969074,-0.2688144329896907,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.5,15,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.5,30,Discovery,574,574,1.0,0.37282229965156793,-1.9917247386759582,-0.1991724738675959,0.30313588850174217,0.5871080139372822,0.10975609756097561,10.0
at_open_wstop,fixed,10.0,rr,,1.5,30,Validation,485,485,1.0,0.334020618556701,-2.6711340206185565,-0.2671134020618557,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.5,30,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,rr,,1.5,60,Discovery,574,574,1.0,0.35714285714285715,-2.086672473867596,-0.20866724738675965,0.32229965156794427,0.6045296167247387,0.07317073170731707,10.0
at_open_wstop,fixed,10.0,rr,,1.5,60,Validation,485,485,1.0,0.334020618556701,-2.665463917525773,-0.2665463917525773,0.3319587628865979,0.6659793814432989,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,1.5,60,OOS,208,208,1.0,0.3076923076923077,-3.3076923076923075,-0.33076923076923076,0.3076923076923077,0.6923076923076923,0.0,10.0
at_open_wstop,fixed,10.0,rr,,2.0,15,Discovery,574,574,1.0,0.3362369337979094,-1.6149825783972125,-0.1614982578397213,0.2264808362369338,0.5818815331010453,0.1916376306620209,10.0
at_open_wstop,fixed,10.0,rr,,2.0,15,Validation,485,485,1.0,0.30721649484536084,-1.8664948453608248,-0.18664948453608252,0.30103092783505153,0.6907216494845361,0.008247422680412371,10.0
at_open_wstop,fixed,10.0,rr,,2.0,15,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,10.0,rr,,2.0,30,Discovery,574,574,1.0,0.343205574912892,-1.4355400696864111,-0.14355400696864118,0.2613240418118467,0.6149825783972126,0.12369337979094076,10.0
at_open_wstop,fixed,10.0,rr,,2.0,30,Validation,485,485,1.0,0.30515463917525776,-1.877319587628866,-0.18773195876288662,0.3030927835051546,0.6948453608247422,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,2.0,30,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,10.0,rr,,2.0,60,Discovery,574,574,1.0,0.32752613240418116,-1.480836236933798,-0.14808362369337985,0.2787456445993031,0.632404181184669,0.08885017421602788,10.0
at_open_wstop,fixed,10.0,rr,,2.0,60,Validation,485,485,1.0,0.30515463917525776,-1.8716494845360825,-0.18716494845360826,0.3030927835051546,0.6948453608247422,0.002061855670103093,10.0
at_open_wstop,fixed,10.0,rr,,2.0,60,OOS,208,208,1.0,0.2692307692307692,-2.923076923076923,-0.2923076923076924,0.2692307692307692,0.7307692307692307,0.0,10.0
at_open_wstop,fixed,15.0,fixed,15.0,,15,Discovery,574,574,1.0,0.4372822299651568,-2.056184668989547,-0.13707897793263643,0.34843205574912894,0.41289198606271776,0.23867595818815332,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,15,Validation,485,485,1.0,0.48041237113402063,-1.520103092783505,-0.10134020618556694,0.48041237113402063,0.51340206185567,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,15,OOS,208,208,1.0,0.38461538461538464,-4.461538461538462,-0.2974358974358974,0.38461538461538464,0.6153846153846154,0.0,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,30,Discovery,574,574,1.0,0.45993031358885017,-1.9804006968641115,-0.13202671312427405,0.38153310104529614,0.45818815331010454,0.1602787456445993,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,30,Validation,485,485,1.0,0.4824742268041237,-1.5082474226804123,-0.10054982817869408,0.48041237113402063,0.51340206185567,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,30,OOS,208,208,1.0,0.38461538461538464,-4.461538461538462,-0.2974358974358974,0.38461538461538464,0.6153846153846154,0.0,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,60,Discovery,574,574,1.0,0.445993031358885,-2.2007839721254356,-0.14671893147502899,0.4076655052264808,0.4895470383275261,0.10278745644599303,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,60,Validation,485,485,1.0,0.4865979381443299,-1.461340206185567,-0.09742268041237108,0.48041237113402063,0.51340206185567,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,15.0,,60,OOS,208,208,1.0,0.38461538461538464,-4.461538461538462,-0.2974358974358974,0.38461538461538464,0.6153846153846154,0.0,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,15,Discovery,574,574,1.0,0.397212543554007,-1.9507839721254356,-0.13005226480836235,0.26480836236933797,0.44773519163763065,0.2874564459930314,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,15,Validation,485,485,1.0,0.4350515463917526,-0.8015463917525774,-0.05343642611683846,0.4288659793814433,0.5587628865979382,0.012371134020618556,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,15,OOS,208,208,1.0,0.34615384615384615,-3.8846153846153846,-0.25897435897435894,0.34615384615384615,0.6538461538461539,0.0,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,30,Discovery,574,574,1.0,0.41986062717770034,-1.6655052264808363,-0.11103368176538905,0.313588850174216,0.49477351916376305,0.1916376306620209,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,30,Validation,485,485,1.0,0.4329896907216495,-0.8381443298969072,-0.055876288659793785,0.4309278350515464,0.5628865979381443,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,30,OOS,208,208,1.0,0.34615384615384615,-3.8846153846153846,-0.25897435897435894,0.34615384615384615,0.6538461538461539,0.0,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,60,Discovery,574,574,1.0,0.4024390243902439,-1.9033101045296168,-0.12688734030197443,0.34146341463414637,0.5313588850174216,0.12717770034843207,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,60,Validation,485,485,1.0,0.43711340206185567,-0.7912371134020618,-0.05274914089347076,0.4309278350515464,0.5628865979381443,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,20.0,,60,OOS,208,208,1.0,0.34615384615384615,-3.8846153846153846,-0.25897435897435894,0.34615384615384615,0.6538461538461539,0.0,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,15,Discovery,574,574,1.0,0.3780487804878049,-1.6668118466898956,-0.11112078977932631,0.21777003484320556,0.4634146341463415,0.31881533101045295,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,15,Validation,485,485,1.0,0.4061855670103093,0.01907216494845361,0.0012714776632303075,0.3835051546391753,0.5855670103092784,0.030927835051546393,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,15,OOS,208,208,1.0,0.3173076923076923,-3.3076923076923075,-0.22051282051282042,0.3173076923076923,0.6826923076923077,0.0,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,30,Discovery,574,574,1.0,0.39547038327526135,-1.5200348432055748,-0.10133565621370494,0.24738675958188153,0.5139372822299652,0.23867595818815332,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,30,Validation,485,485,1.0,0.38969072164948454,-0.4515463917525773,-0.030103092783505078,0.38556701030927837,0.6061855670103092,0.008247422680412371,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,30,OOS,208,208,1.0,0.3173076923076923,-3.3076923076923075,-0.22051282051282042,0.3173076923076923,0.6826923076923077,0.0,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,60,Discovery,574,574,1.0,0.3710801393728223,-1.613240418118467,-0.10754936120789775,0.2857142857142857,0.5557491289198606,0.15853658536585366,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,60,Validation,485,485,1.0,0.3917525773195876,-0.45103092783505155,-0.030068728522336687,0.38556701030927837,0.6082474226804123,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,25.0,,60,OOS,208,208,1.0,0.3173076923076923,-3.3076923076923075,-0.22051282051282042,0.3173076923076923,0.6826923076923077,0.0,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,15,Discovery,574,574,1.0,0.36585365853658536,-1.65897212543554,-0.11059814169570262,0.15505226480836237,0.47560975609756095,0.3693379790940767,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,15,Validation,485,485,1.0,0.3649484536082474,0.10103092783505155,0.006735395189003522,0.3402061855670103,0.622680412371134,0.03711340206185567,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,15,OOS,208,208,1.0,0.3076923076923077,-2.1538461538461537,-0.1435897435897435,0.3076923076923077,0.6923076923076923,0.0,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,30,Discovery,574,574,1.0,0.37282229965156793,-1.3893728222996515,-0.09262485481997673,0.21428571428571427,0.5296167247386759,0.25609756097560976,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,30,Validation,485,485,1.0,0.3463917525773196,-0.47216494845360824,-0.03147766323024045,0.3422680412371134,0.6494845360824743,0.008247422680412371,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,30,OOS,208,208,1.0,0.3076923076923077,-2.1538461538461537,-0.1435897435897435,0.3076923076923077,0.6923076923076923,0.0,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,60,Discovery,574,574,1.0,0.34843205574912894,-1.3832752613240418,-0.09221835075493608,0.24912891986062718,0.578397212543554,0.17247386759581881,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,60,Validation,485,485,1.0,0.34845360824742266,-0.47164948453608246,-0.03144329896907207,0.3422680412371134,0.6515463917525773,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,fixed,30.0,,60,OOS,208,208,1.0,0.3076923076923077,-2.1538461538461537,-0.1435897435897435,0.3076923076923077,0.6923076923076923,0.0,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,15,Discovery,574,574,1.0,0.34494773519163763,-2.0065331010452963,-0.1337688734030197,0.08536585365853659,0.4930313588850174,0.42160278745644597,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,15,Validation,485,485,1.0,0.30927835051546393,0.07371134020618557,0.00491408934707911,0.26597938144329897,0.6701030927835051,0.06391752577319587,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,15,OOS,208,208,1.0,0.25,-2.25,-0.14999999999999994,0.25,0.75,0.0,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,30,Discovery,574,574,1.0,0.34843205574912894,-1.5722996515679442,-0.10481997677119624,0.13763066202090593,0.5522648083623694,0.31010452961672474,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,30,Validation,485,485,1.0,0.2845360824742268,-0.5422680412371134,-0.0361512027491408,0.27422680412371137,0.711340206185567,0.01443298969072165,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,30,OOS,208,208,1.0,0.25,-2.25,-0.14999999999999994,0.25,0.75,0.0,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,60,Discovery,574,574,1.0,0.3205574912891986,-1.6742160278745644,-0.11161440185830426,0.16202090592334495,0.6062717770034843,0.23170731707317074,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,60,Validation,485,485,1.0,0.2845360824742268,-0.5314432989690722,-0.035429553264604716,0.27835051546391754,0.7134020618556701,0.008247422680412371,15.0
at_open_wstop,fixed,15.0,fixed,40.0,,60,OOS,208,208,1.0,0.25,-2.25,-0.14999999999999994,0.25,0.75,0.0,15.0
at_open_wstop,fixed,15.0,rr,,1.0,15,Discovery,574,574,1.0,0.4372822299651568,-2.056184668989547,-0.13707897793263643,0.34843205574912894,0.41289198606271776,0.23867595818815332,15.0
at_open_wstop,fixed,15.0,rr,,1.0,15,Validation,485,485,1.0,0.48041237113402063,-1.520103092783505,-0.10134020618556694,0.48041237113402063,0.51340206185567,0.006185567010309278,15.0
at_open_wstop,fixed,15.0,rr,,1.0,15,OOS,208,208,1.0,0.38461538461538464,-4.461538461538462,-0.2974358974358974,0.38461538461538464,0.6153846153846154,0.0,15.0
at_open_wstop,fixed,15.0,rr,,1.0,30,Discovery,574,574,1.0,0.45993031358885017,-1.9804006968641115,-0.13202671312427405,0.38153310104529614,0.45818815331010454,0.1602787456445993,15.0
at_open_wstop,fixed,15.0,rr,,1.0,30,Validation,485,485,1.0,0.4824742268041237,-1.5082474226804123,-0.10054982817869408,0.48041237113402063,0.51340206185567,0.006185567010309278,15.0
