resolver,session,T_offset,horizon,universe,split,n,win,E
mom15_follow,LONDON,30,30,HIGH,Y2026,18,0.3333333333333333,-7.958333333333333
mom15_follow,LONDON,30,60,ALL,IS,2347,0.5010651896037495,0.7525564550489987
mom15_follow,LONDON,30,60,ALL,Validation,770,0.5142857142857142,-0.3194805194805195
mom15_follow,LONDON,30,60,ALL,OOS,408,0.5049019607843137,-1.2818627450980393
mom15_follow,LONDON,30,60,ALL,Y2025,256,0.4921875,-1.3759765625
mom15_follow,LONDON,30,60,ALL,Y2026,152,0.5263157894736842,-1.1233552631578947
mom15_follow,LONDON,30,60,HIGH,IS,809,0.48084054388133496,1.0404820766378244
mom15_follow,LONDON,30,60,HIGH,Validation,323,0.5046439628482973,-1.7871517027863777
mom15_follow,LONDON,30,60,HIGH,OOS,67,0.5522388059701493,-0.30597014925373134
mom15_follow,LONDON,30,60,HIGH,Y2025,49,0.4897959183673469,-5.183673469387755
mom15_follow,LONDON,30,60,HIGH,Y2026,18,0.7222222222222222,12.972222222222221
mom15_follow,LONDON,60,30,ALL,IS,2324,0.4858003442340792,0.059703098106712565
mom15_follow,LONDON,60,30,ALL,Validation,767,0.500651890482399,0.9667535853976532
mom15_follow,LONDON,60,30,ALL,OOS,409,0.5036674816625917,2.0916870415647923
mom15_follow,LONDON,60,30,ALL,Y2025,255,0.4745098039215686,-0.7372549019607844
mom15_follow,LONDON,60,30,ALL,Y2026,154,0.551948051948052,6.775974025974026
mom15_follow,LONDON,60,30,HIGH,IS,794,0.47103274559193953,-0.18230478589420654
mom15_follow,LONDON,60,30,HIGH,Validation,312,0.4775641025641026,-0.05689102564102564
mom15_follow,LONDON,60,30,HIGH,OOS,72,0.5,4.607638888888889
mom15_follow,LONDON,60,30,HIGH,Y2025,57,0.45614035087719296,0.9078947368421053
mom15_follow,LONDON,60,30,HIGH,Y2026,15,0.6666666666666666,18.666666666666668
mom15_follow,LONDON,60,60,ALL,IS,2324,0.5030120481927711,0.3429432013769363
mom15_follow,LONDON,60,60,ALL,Validation,767,0.5071707953063885,0.8764667535853976
mom15_follow,LONDON,60,60,ALL,OOS,409,0.5207823960880196,2.0397310513447433
mom15_follow,LONDON,60,60,ALL,Y2025,255,0.5254901960784314,-0.06568627450980392
mom15_follow,LONDON,60,60,ALL,Y2026,154,0.512987012987013,5.525974025974026
mom15_follow,LONDON,60,60,HIGH,IS,794,0.4748110831234257,0.22670025188916876
mom15_follow,LONDON,60,60,HIGH,Validation,312,0.483974358974359,-1.5753205128205128
mom15_follow,LONDON,60,60,HIGH,OOS,72,0.5972222222222222,5.701388888888889
mom15_follow,LONDON,60,60,HIGH,Y2025,57,0.5789473684210527,1.3771929824561404
mom15_follow,LONDON,60,60,HIGH,Y2026,15,0.6666666666666666,22.133333333333333
mom15_follow,LONDON,90,30,ALL,IS,2311,0.4604067503245348,-0.010817827780181739
mom15_follow,LONDON,90,30,ALL,Validation,772,0.4883419689119171,-0.8856865284974094
mom15_follow,LONDON,90,30,ALL,OOS,412,0.49514563106796117,1.3598300970873787
mom15_follow,LONDON,90,30,ALL,Y2025,256,0.453125,-1.876953125
mom15_follow,LONDON,90,30,ALL,Y2026,156,0.5641025641025641,6.671474358974359
mom15_follow,LONDON,90,30,HIGH,IS,794,0.4445843828715365,-0.022984886649874057
mom15_follow,LONDON,90,30,HIGH,Validation,330,0.49696969696969695,-0.9765151515151516
mom15_follow,LONDON,90,30,HIGH,OOS,89,0.4606741573033708,-5.379213483146067
mom15_follow,LONDON,90,30,HIGH,Y2025,62,0.4032258064516129,-9.862903225806452
mom15_follow,LONDON,90,30,HIGH,Y2026,27,0.5925925925925926,4.916666666666667
mom15_follow,LONDON,90,60,ALL,IS,2311,0.4712245781047166,0.047814798788403286
mom15_follow,LONDON,90,60,ALL,Validation,772,0.483160621761658,-1.628238341968912
mom15_follow,LONDON,90,60,ALL,OOS,412,0.47572815533980584,0.5770631067961165
mom15_follow,LONDON,90,60,ALL,Y2025,256,0.42578125,-4.0205078125
mom15_follow,LONDON,90,60,ALL,Y2026,156,0.5576923076923077,8.121794871794872
mom15_follow,LONDON,90,60,HIGH,IS,794,0.45843828715365237,-0.0787153652392947
mom15_follow,LONDON,90,60,HIGH,Validation,330,0.4696969696969697,-2.1674242424242425
mom15_follow,LONDON,90,60,HIGH,OOS,89,0.4157303370786517,-6.550561797752809
mom15_follow,LONDON,90,60,HIGH,Y2025,62,0.3870967741935484,-10.92741935483871
mom15_follow,LONDON,90,60,HIGH,Y2026,27,0.48148148148148145,3.5
mom15_follow,LONDON,120,30,ALL,IS,2302,0.45178105994787143,-0.17528236316246742
mom15_follow,LONDON,120,30,ALL,Validation,763,0.4980340760157274,0.28636959370904325
mom15_follow,LONDON,120,30,ALL,OOS,413,0.4576271186440678,-1.921912832929782
mom15_follow,LONDON,120,30,ALL,Y2025,257,0.44357976653696496,-2.5719844357976656
mom15_follow,LONDON,120,30,ALL,Y2026,156,0.4807692307692308,-0.8509615384615384
mom15_follow,LONDON,120,30,HIGH,IS,781,0.43918053777208704,-0.07490396927016646
mom15_follow,LONDON,120,30,HIGH,Validation,339,0.49262536873156343,-0.03982300884955752
mom15_follow,LONDON,120,30,HIGH,OOS,90,0.5555555555555556,2.6666666666666665
mom15_follow,LONDON,120,30,HIGH,Y2025,62,0.5161290322580645,-0.6411290322580645
mom15_follow,LONDON,120,30,HIGH,Y2026,28,0.6428571428571429,9.991071428571429
mom15_follow,LONDON,120,60,ALL,IS,2302,0.4730668983492615,-0.1591007819287576
mom15_follow,LONDON,120,60,ALL,Validation,763,0.5045871559633027,0.6310615989515073
mom15_follow,LONDON,120,60,ALL,OOS,413,0.4600484261501211,-3.1228813559322033
mom15_follow,LONDON,120,60,ALL,Y2025,257,0.44357976653696496,-4.0680933852140075
mom15_follow,LONDON,120,60,ALL,Y2026,156,0.48717948717948717,-1.5657051282051282
mom15_follow,LONDON,120,60,HIGH,IS,781,0.4788732394366197,0.21062740076824585
mom15_follow,LONDON,120,60,HIGH,Validation,339,0.5132743362831859,0.3893805309734513
mom15_follow,LONDON,120,60,HIGH,OOS,90,0.5666666666666667,-0.3333333333333333
mom15_follow,LONDON,120,60,HIGH,Y2025,62,0.5483870967741935,-3.1693548387096775
mom15_follow,LONDON,120,60,HIGH,Y2026,28,0.6071428571428571,5.946428571428571
mom15_follow,NY_PM,30,30,ALL,IS,2266,0.4849955869373345,0.46215798764342453
mom15_follow,NY_PM,30,30,ALL,Validation,746,0.5026809651474531,-1.3857238605898123
mom15_follow,NY_PM,30,30,ALL,OOS,396,0.48484848484848486,0.8137626262626263
mom15_follow,NY_PM,30,30,ALL,Y2025,247,0.4817813765182186,-0.07591093117408906
mom15_follow,NY_PM,30,30,ALL,Y2026,149,0.4899328859060403,2.2885906040268456
mom15_follow,NY_PM,30,30,HIGH,IS,774,0.48578811369509045,1.0100129198966408
mom15_follow,NY_PM,30,30,HIGH,Validation,273,0.5201465201465202,0.8891941391941391
mom15_follow,NY_PM,30,30,HIGH,OOS,134,0.4701492537313433,-0.026119402985074626
mom15_follow,NY_PM,30,30,HIGH,Y2025,91,0.4945054945054945,0.7994505494505495
mom15_follow,NY_PM,30,30,HIGH,Y2026,43,0.4186046511627907,-1.7732558139534884
mom15_follow,NY_PM,30,60,ALL,IS,2266,0.4911738746690203,0.22142541924095321
mom15_follow,NY_PM,30,60,ALL,Validation,746,0.4571045576407507,-5.109249329758713
mom15_follow,NY_PM,30,60,ALL,OOS,396,0.5353535353535354,-2.5460858585858586
mom15_follow,NY_PM,30,60,ALL,Y2025,247,0.5384615384615384,-4.760121457489879
mom15_follow,NY_PM,30,60,ALL,Y2026,149,0.5302013422818792,1.1241610738255035
mom15_follow,NY_PM,30,60,HIGH,IS,774,0.5077519379844961,1.7751937984496124
mom15_follow,NY_PM,30,60,HIGH,Validation,273,0.48717948717948717,0.3525641025641026
mom15_follow,NY_PM,30,60,HIGH,OOS,134,0.5298507462686567,-8.546641791044776
mom15_follow,NY_PM,30,60,HIGH,Y2025,91,0.5494505494505495,-10.222527472527473
mom15_follow,NY_PM,30,60,HIGH,Y2026,43,0.4883720930232558,-5.0
mom15_follow,NY_PM,60,30,ALL,IS,2269,0.4825914499779639,-0.8386954605553107
mom15_follow,NY_PM,60,30,ALL,Validation,746,0.5134048257372654,0.299597855227882
mom15_follow,NY_PM,60,30,ALL,OOS,396,0.5176767676767676,5.01010101010101
mom15_follow,NY_PM,60,30,ALL,Y2025,246,0.5365853658536586,6.529471544715447
mom15_follow,NY_PM,60,30,ALL,Y2026,150,0.4866666666666667,2.5183333333333335
mom15_follow,NY_PM,60,30,HIGH,IS,780,0.45256410256410257,-1.5612179487179487
mom15_follow,NY_PM,60,30,HIGH,Validation,296,0.4594594594594595,-3.133445945945946
mom15_follow,NY_PM,60,30,HIGH,OOS,142,0.5211267605633803,10.172535211267606
mom15_follow,NY_PM,60,30,HIGH,Y2025,96,0.5208333333333334,10.473958333333334
mom15_follow,NY_PM,60,30,HIGH,Y2026,46,0.5217391304347826,9.543478260869565
mom15_follow,NY_PM,60,60,ALL,IS,2269,0.48479506390480387,-0.8884971353018951
mom15_follow,NY_PM,60,60,ALL,Validation,746,0.517426273458445,3.2627345844504023
mom15_follow,NY_PM,60,60,ALL,OOS,396,0.4621212121212121,2.705808080808081
mom15_follow,NY_PM,60,60,ALL,Y2025,246,0.43902439024390244,4.221544715447155
mom15_follow,NY_PM,60,60,ALL,Y2026,150,0.5,0.22
mom15_follow,NY_PM,60,60,HIGH,IS,780,0.46025641025641023,-1.1506410256410255
mom15_follow,NY_PM,60,60,HIGH,Validation,296,0.4831081081081081,1.652027027027027
mom15_follow,NY_PM,60,60,HIGH,OOS,142,0.45774647887323944,7.029929577464789
mom15_follow,NY_PM,60,60,HIGH,Y2025,96,0.4375,10.106770833333334
mom15_follow,NY_PM,60,60,HIGH,Y2026,46,0.5,0.6086956521739131
mom15_follow,NY_PM,90,30,ALL,IS,2291,0.48144914884329987,0.38072893932780444
mom15_follow,NY_PM,90,30,ALL,Validation,744,0.48655913978494625,0.23723118279569894
mom15_follow,NY_PM,90,30,ALL,OOS,395,0.4607594936708861,-1.4886075949367088
mom15_follow,NY_PM,90,30,ALL,Y2025,245,0.45714285714285713,-1.239795918367347
mom15_follow,NY_PM,90,30,ALL,Y2026,150,0.4666666666666667,-1.895
mom15_follow,NY_PM,90,30,HIGH,IS,781,0.44430217669654287,0.6286811779769527
mom15_follow,NY_PM,90,30,HIGH,Validation,294,0.5034013605442177,2.2244897959183674
mom15_follow,NY_PM,90,30,HIGH,OOS,142,0.4647887323943662,-2.915492957746479
mom15_follow,NY_PM,90,30,HIGH,Y2025,97,0.41237113402061853,-5.77319587628866
mom15_follow,NY_PM,90,30,HIGH,Y2026,45,0.5777777777777777,3.2444444444444445
mom15_follow,NY_PM,90,60,ALL,IS,2291,0.48974247053688347,0.2208642514185945
mom15_follow,NY_PM,90,60,ALL,Validation,744,0.4879032258064516,0.5863575268817204
mom15_follow,NY_PM,90,60,ALL,OOS,395,0.46835443037974683,-2.383544303797468
mom15_follow,NY_PM,90,60,ALL,Y2025,245,0.47346938775510206,-1.0755102040816327
mom15_follow,NY_PM,90,60,ALL,Y2026,150,0.46,-4.52
mom15_follow,NY_PM,90,60,HIGH,IS,781,0.48655569782330343,0.44910371318822023
mom15_follow,NY_PM,90,60,HIGH,Validation,294,0.5,3.310374149659864
mom15_follow,NY_PM,90,60,HIGH,OOS,142,0.4507042253521127,-10.621478873239436
mom15_follow,NY_PM,90,60,HIGH,Y2025,97,0.44329896907216493,-7.530927835051546
mom15_follow,NY_PM,90,60,HIGH,Y2026,45,0.4666666666666667,-17.283333333333335
mom15_follow,NY_PM,120,30,ALL,IS,2280,0.49473684210526314,0.2558114035087719
mom15_follow,NY_PM,120,30,ALL,Validation,743,0.4993270524899058,-0.13930013458950202
mom15_follow,NY_PM,120,30,ALL,OOS,397,0.47103274559193953,-2.1693954659949624
mom15_follow,NY_PM,120,30,ALL,Y2025,247,0.48582995951417,-0.40384615384615385
mom15_follow,NY_PM,120,30,ALL,Y2026,150,0.44666666666666666,-5.076666666666667
mom15_follow,NY_PM,120,30,HIGH,IS,780,0.4935897435897436,-0.5432692307692307
mom15_follow,NY_PM,120,30,HIGH,Validation,295,0.5016949152542373,1.1703389830508475
mom15_follow,NY_PM,120,30,HIGH,OOS,137,0.49635036496350365,-0.23905109489051096
mom15_follow,NY_PM,120,30,HIGH,Y2025,97,0.5360824742268041,3.2036082474226806
mom15_follow,NY_PM,120,30,HIGH,Y2026,40,0.4,-8.5875
mom15_follow,NY_PM,120,60,ALL,IS,2280,0.48596491228070177,-0.3219298245614035
mom15_follow,NY_PM,120,60,ALL,Validation,743,0.506056527590848,1.3802153432032302
mom15_follow,NY_PM,120,60,ALL,OOS,397,0.4508816120906801,-4.666876574307305
mom15_follow,NY_PM,120,60,ALL,Y2025,247,0.4574898785425101,-1.8917004048582995
mom15_follow,NY_PM,120,60,ALL,Y2026,150,0.44,-9.236666666666666
mom15_follow,NY_PM,120,60,HIGH,IS,780,0.49615384615384617,-0.31474358974358974
mom15_follow,NY_PM,120,60,HIGH,Validation,295,0.5152542372881356,2.152542372881356
mom15_follow,NY_PM,120,60,HIGH,OOS,137,0.43795620437956206,-3.846715328467153
mom15_follow,NY_PM,120,60,HIGH,Y2025,97,0.4845360824742268,3.88659793814433
mom15_follow,NY_PM,120,60,HIGH,Y2026,40,0.325,-22.6
mom15_follow,NY_AM,30,30,ALL,IS,2382,0.49706129303106633,0.5622376154492024
mom15_follow,NY_AM,30,30,ALL,Validation,773,0.5239327296248383,1.2215394566623545
mom15_follow,NY_AM,30,30,ALL,OOS,411,0.5036496350364964,0.29744525547445255
mom15_follow,NY_AM,30,30,ALL,Y2025,256,0.5078125,-0.48046875
mom15_follow,NY_AM,30,30,ALL,Y2026,155,0.4967741935483871,1.582258064516129
mom15_follow,NY_AM,30,30,HIGH,IS,808,0.4863861386138614,0.4814356435643564
mom15_follow,NY_AM,30,30,HIGH,Validation,214,0.4953271028037383,-1.4287383177570094
mom15_follow,NY_AM,30,30,HIGH,OOS,149,0.4563758389261745,-5.340604026845638
mom15_follow,NY_AM,30,30,HIGH,Y2025,87,0.4482758620689655,-10.824712643678161
mom15_follow,NY_AM,30,30,HIGH,Y2026,62,0.46774193548387094,2.3548387096774195
mom15_follow,NY_AM,30,60,ALL,IS,2382,0.5062972292191436,0.3670235096557515
mom15_follow,NY_AM,30,60,ALL,Validation,773,0.5097024579560155,1.6697930142302717
mom15_follow,NY_AM,30,60,ALL,OOS,411,0.5085158150851582,-1.947080291970803
mom15_follow,NY_AM,30,60,ALL,Y2025,256,0.51171875,-1.3203125
mom15_follow,NY_AM,30,60,ALL,Y2026,155,0.5032258064516129,-2.982258064516129
mom15_follow,NY_AM,30,60,HIGH,IS,808,0.48514851485148514,0.8910891089108911
mom15_follow,NY_AM,30,60,HIGH,Validation,214,0.48130841121495327,-5.047897196261682
mom15_follow,NY_AM,30,60,HIGH,OOS,149,0.4966442953020134,-9.174496644295303
mom15_follow,NY_AM,30,60,HIGH,Y2025,87,0.4942528735632184,-11.902298850574713
mom15_follow,NY_AM,30,60,HIGH,Y2026,62,0.5,-5.346774193548387
mom15_follow,NY_AM,60,30,ALL,IS,2370,0.48945147679324896,0.3342827004219409
mom15_follow,NY_AM,60,30,ALL,Validation,771,0.5084306095979247,-1.8018806744487679
mom15_follow,NY_AM,60,30,ALL,OOS,411,0.5231143552311436,-2.5291970802919708
mom15_follow,NY_AM,60,30,ALL,Y2025,257,0.5097276264591439,-3.004863813229572
mom15_follow,NY_AM,60,30,ALL,Y2026,154,0.5454545454545454,-1.7353896103896105
mom15_follow,NY_AM,60,30,HIGH,IS,813,0.4932349323493235,0.4468019680196802
mom15_follow,NY_AM,60,30,HIGH,Validation,239,0.49372384937238495,-4.247907949790795
mom15_follow,NY_AM,60,30,HIGH,OOS,153,0.4444444444444444,-4.73202614379085
mom15_follow,NY_AM,60,30,HIGH,Y2025,93,0.3763440860215054,-12.731182795698924
mom15_follow,NY_AM,60,30,HIGH,Y2026,60,0.55,7.666666666666667
mom15_follow,NY_AM,60,60,ALL,IS,2370,0.5118143459915612,0.45327004219409284
mom15_follow,NY_AM,60,60,ALL,Validation,771,0.503242542153048,-0.45265888456549935
mom15_follow,NY_AM,60,60,ALL,OOS,411,0.46472019464720193,-3.4045012165450124
mom15_follow,NY_AM,60,60,ALL,Y2025,257,0.4396887159533074,-7.367704280155642
mom15_follow,NY_AM,60,60,ALL,Y2026,154,0.5064935064935064,3.2094155844155843
mom15_follow,NY_AM,60,60,HIGH,IS,813,0.5153751537515375,0.21709717097170972
mom15_follow,NY_AM,60,60,HIGH,Validation,239,0.5313807531380753,-1.3158995815899581
mom15_follow,NY_AM,60,60,HIGH,OOS,153,0.45098039215686275,-4.160130718954249
mom15_follow,NY_AM,60,60,HIGH,Y2025,93,0.3870967741935484,-12.736559139784946
mom15_follow,NY_AM,60,60,HIGH,Y2026,60,0.55,9.133333333333333
mom15_follow,ASIA,30,30,ALL,IS,1982,0.46266397578203833,-0.004667003027245207
mom15_follow,ASIA,30,30,ALL,Validation,760,0.4868421052631579,-0.3414473684210526
mom15_follow,ASIA,30,30,ALL,OOS,411,0.49635036496350365,2.957420924574209
mom15_follow,ASIA,30,30,ALL,Y2025,256,0.46484375,0.748046875
mom15_follow,ASIA,30,30,ALL,Y2026,155,0.5483870967741935,6.606451612903226
mom15_follow,ASIA,30,30,HIGH,IS,688,0.5,0.7703488372093024
mom15_follow,ASIA,30,30,HIGH,Validation,204,0.4852941176470588,-3.0036764705882355
mom15_follow,ASIA,30,30,HIGH,OOS,223,0.5022421524663677,6.20067264573991
mom15_follow,ASIA,30,30,HIGH,Y2025,127,0.4566929133858268,2.4291338582677167
mom15_follow,ASIA,30,30,HIGH,Y2026,96,0.5625,11.190104166666666
mom15_follow,ASIA,30,60,ALL,IS,1982,0.4545913218970737,-0.23423309788092836
mom15_follow,ASIA,30,60,ALL,Validation,760,0.4842105263157895,-1.0069078947368422
mom15_follow,ASIA,30,60,ALL,OOS,411,0.49148418491484186,1.8090024330900243
mom15_follow,ASIA,30,60,ALL,Y2025,256,0.4609375,-0.3623046875
mom15_follow,ASIA,30,60,ALL,Y2026,155,0.5419354838709678,5.395161290322581
mom15_follow,ASIA,30,60,HIGH,IS,688,0.46656976744186046,0.7198401162790697
mom15_follow,ASIA,30,60,HIGH,Validation,204,0.4803921568627451,-3.7512254901960786
mom15_follow,ASIA,30,60,HIGH,OOS,223,0.5112107623318386,4.252242152466367
mom15_follow,ASIA,30,60,HIGH,Y2025,127,0.4566929133858268,1.811023622047244
mom15_follow,ASIA,30,60,HIGH,Y2026,96,0.5833333333333334,7.481770833333333
mom15_follow,ASIA,60,30,ALL,IS,1810,0.45138121546961324,-0.17320441988950278
mom15_follow,ASIA,60,30,ALL,Validation,758,0.5065963060686016,0.5194591029023746
mom15_follow,ASIA,60,30,ALL,OOS,406,0.47044334975369456,-1.3602216748768472
mom15_follow,ASIA,60,30,ALL,Y2025,253,0.4980237154150198,1.0938735177865613
mom15_follow,ASIA,60,30,ALL,Y2026,153,0.42483660130718953,-5.4183006535947715
mom15_follow,ASIA,60,30,HIGH,IS,632,0.4509493670886076,-0.14715189873417722
mom15_follow,ASIA,60,30,HIGH,Validation,181,0.5138121546961326,1.3784530386740332
mom15_follow,ASIA,60,30,HIGH,OOS,205,0.4097560975609756,-4.802439024390244
mom15_follow,ASIA,60,30,HIGH,Y2025,115,0.4434782608695652,-3.0217391304347827
mom15_follow,ASIA,60,30,HIGH,Y2026,90,0.36666666666666664,-7.0777777777777775
mom15_follow,ASIA,60,60,ALL,IS,1810,0.4867403314917127,0.04185082872928177
mom15_follow,ASIA,60,60,ALL,Validation,758,0.4947229551451187,0.7575857519788918
mom15_follow,ASIA,60,60,ALL,OOS,406,0.47783251231527096,-4.417487684729064
mom15_follow,ASIA,60,60,ALL,Y2025,253,0.4980237154150198,-2.2796442687747036
mom15_follow,ASIA,60,60,ALL,Y2026,153,0.4444444444444444,-7.9526143790849675
mom15_follow,ASIA,60,60,HIGH,IS,632,0.4889240506329114,-0.10878164556962025
mom15_follow,ASIA,60,60,HIGH,Validation,181,0.5193370165745856,5.129834254143646
mom15_follow,ASIA,60,60,HIGH,OOS,205,0.48292682926829267,-7.685365853658537
mom15_follow,ASIA,60,60,HIGH,Y2025,115,0.5130434782608696,-5.241304347826087
mom15_follow,ASIA,60,60,HIGH,Y2026,90,0.4444444444444444,-10.808333333333334
mom15_follow,ASIA,90,30,ALL,IS,1662,0.4891696750902527,0.3858303249097473
mom15_follow,ASIA,90,30,ALL,Validation,757,0.48745046235138706,0.23150594451783355
mom15_follow,ASIA,90,30,ALL,OOS,403,0.4838709677419355,-0.01054590570719603
mom15_follow,ASIA,90,30,ALL,Y2025,252,0.4603174603174603,-0.45337301587301587
mom15_follow,ASIA,90,30,ALL,Y2026,151,0.5231788079470199,0.7284768211920529
mom15_follow,ASIA,90,30,HIGH,IS,581,0.49225473321858865,0.6596385542168675
mom15_follow,ASIA,90,30,HIGH,Validation,169,0.4378698224852071,0.7943786982248521
mom15_follow,ASIA,90,30,HIGH,OOS,198,0.47474747474747475,2.294191919191919
mom15_follow,ASIA,90,30,HIGH,Y2025,112,0.42857142857142855,0.5691964285714286
mom15_follow,ASIA,90,30,HIGH,Y2026,86,0.5348837209302325,4.540697674418604
mom15_follow,ASIA,90,60,ALL,IS,1662,0.48676293622142,0.2516546329723225
mom15_follow,ASIA,90,60,ALL,Validation,757,0.47820343461030385,-0.5970937912813739
mom15_follow,ASIA,90,60,ALL,OOS,403,0.5086848635235732,-1.2431761786600497
mom15_follow,ASIA,90,60,ALL,Y2025,252,0.503968253968254,-0.503968253968254
mom15_follow,ASIA,90,60,ALL,Y2026,151,0.5165562913907285,-2.4768211920529803
mom15_follow,ASIA,90,60,HIGH,IS,581,0.4819277108433735,0.46944922547332185
mom15_follow,ASIA,90,60,HIGH,Validation,169,0.46153846153846156,-1.1523668639053255
mom15_follow,ASIA,90,60,HIGH,OOS,198,0.4696969696969697,1.02020202020202
mom15_follow,ASIA,90,60,HIGH,Y2025,112,0.4375,-1.2901785714285714
mom15_follow,ASIA,90,60,HIGH,Y2026,86,0.5116279069767442,4.02906976744186
mom15_follow,ASIA,120,30,ALL,IS,2097,0.485932284215546,0.02682403433476395
mom15_follow,ASIA,120,30,ALL,Validation,758,0.46701846965699206,-1.036939313984169
mom15_follow,ASIA,120,30,ALL,OOS,411,0.5279805352798054,2.7110705596107056
mom15_follow,ASIA,120,30,ALL,Y2025,256,0.5,0.9140625
mom15_follow,ASIA,120,30,ALL,Y2026,155,0.5741935483870968,5.679032258064516
mom15_follow,ASIA,120,30,HIGH,IS,722,0.5055401662049861,0.41759002770083103
mom15_follow,ASIA,120,30,HIGH,Validation,172,0.45348837209302323,-3.0232558139534884
mom15_follow,ASIA,120,30,HIGH,OOS,194,0.520618556701031,4.074742268041237
mom15_follow,ASIA,120,30,HIGH,Y2025,106,0.4528301886792453,1.0330188679245282
mom15_follow,ASIA,120,30,HIGH,Y2026,88,0.6022727272727273,7.738636363636363
mom15_follow,ASIA,120,60,ALL,IS,2097,0.4830710538865045,-0.23283261802575106
mom15_follow,ASIA,120,60,ALL,Validation,758,0.47493403693931396,-1.153693931398417
mom15_follow,ASIA,120,60,ALL,OOS,411,0.5571776155717761,6.59610705596107
mom15_follow,ASIA,120,60,ALL,Y2025,256,0.515625,3.076171875
mom15_follow,ASIA,120,60,ALL,Y2026,155,0.6258064516129033,12.40967741935484
mom15_follow,ASIA,120,60,HIGH,IS,722,0.48476454293628807,0.21329639889196675
mom15_follow,ASIA,120,60,HIGH,Validation,172,0.42441860465116277,-4.7063953488372094
mom15_follow,ASIA,120,60,HIGH,OOS,194,0.5876288659793815,8.301546391752577
mom15_follow,ASIA,120,60,HIGH,Y2025,106,0.5188679245283019,1.5896226415094339
mom15_follow,ASIA,120,60,HIGH,Y2026,88,0.6704545454545454,16.386363636363637
mom15_follow,ASIA,180,30,ALL,IS,1997,0.4742113169754632,-0.27065598397596397
mom15_follow,ASIA,180,30,ALL,Validation,766,0.4934725848563969,0.5052219321148825
mom15_follow,ASIA,180,30,ALL,OOS,405,0.5185185185185185,3.2623456790123457
mom15_follow,ASIA,180,30,ALL,Y2025,252,0.49603174603174605,0.38392857142857145
mom15_follow,ASIA,180,30,ALL,Y2026,153,0.5555555555555556,8.00326797385621
mom15_follow,ASIA,180,30,HIGH,IS,678,0.471976401179941,-0.7164454277286135
mom15_follow,ASIA,180,30,HIGH,Validation,169,0.5088757396449705,2.298816568047337
mom15_follow,ASIA,180,30,HIGH,OOS,194,0.5670103092783505,5.076030927835052
mom15_follow,ASIA,180,30,HIGH,Y2025,101,0.5445544554455446,2.7945544554455446
mom15_follow,ASIA,180,30,HIGH,Y2026,93,0.5913978494623656,7.553763440860215
mom15_follow,ASIA,180,60,ALL,IS,1997,0.4842263395092639,-0.1768903355032549
