session,resolver,T_offset,horizon,universe,split,n,win,E,E_net
ASIA,rs_continue,15,15,ALL,Validation,774,0.45219638242894056,-0.41052971576227393,-1.4105297157622738
ASIA,rs_continue,15,15,ALL,OOS,412,0.4854368932038835,-1.299757281553398,-2.299757281553398
ASIA,rs_continue,15,15,ALL,Y2025,257,0.5097276264591439,0.06712062256809338,-0.9328793774319066
ASIA,rs_continue,15,15,ALL,Y2026,155,0.44516129032258067,-3.5661290322580643,-4.566129032258065
ASIA,rs_continue,15,15,HIGH,IS,740,0.4554054054054054,-0.4212837837837838,-1.4212837837837837
ASIA,rs_continue,15,15,HIGH,Validation,218,0.463302752293578,0.5103211009174312,-0.4896788990825688
ASIA,rs_continue,15,15,HIGH,OOS,227,0.43612334801762115,-3.2136563876651985,-4.213656387665198
ASIA,rs_continue,15,15,HIGH,Y2025,130,0.4230769230769231,-2.0730769230769233,-3.0730769230769233
ASIA,rs_continue,15,15,HIGH,Y2026,97,0.4536082474226804,-4.742268041237113,-5.742268041237113
ASIA,rs_continue,15,15,LOW,IS,719,0.4534075104311544,-0.025382475660639777,-1.0253824756606398
ASIA,rs_continue,15,15,LOW,Validation,330,0.4818181818181818,0.16515151515151516,-0.8348484848484848
ASIA,rs_continue,15,15,LOW,OOS,51,0.5294117647058824,1.411764705882353,0.4117647058823529
ASIA,rs_continue,15,15,LOW,Y2025,35,0.5142857142857142,0.4,-0.6
ASIA,rs_continue,15,15,LOW,Y2026,16,0.5625,3.625,2.625
ASIA,rs_continue,15,30,ALL,IS,2176,0.46231617647058826,-0.55078125,-1.55078125
ASIA,rs_continue,15,30,ALL,Validation,774,0.4470284237726098,-1.0203488372093024,-2.020348837209302
ASIA,rs_continue,15,30,ALL,OOS,412,0.5145631067961165,-1.595873786407767,-2.595873786407767
ASIA,rs_continue,15,30,ALL,Y2025,257,0.5408560311284046,-0.7996108949416343,-1.7996108949416343
ASIA,rs_continue,15,30,ALL,Y2026,155,0.47096774193548385,-2.9161290322580644,-3.9161290322580644
ASIA,rs_continue,15,30,HIGH,IS,740,0.45675675675675675,-0.9314189189189189,-1.9314189189189188
ASIA,rs_continue,15,30,HIGH,Validation,218,0.481651376146789,-0.7775229357798165,-1.7775229357798166
ASIA,rs_continue,15,30,HIGH,OOS,227,0.44493392070484583,-5.351321585903084,-6.351321585903084
ASIA,rs_continue,15,30,HIGH,Y2025,130,0.43846153846153846,-5.503846153846154,-6.503846153846154
ASIA,rs_continue,15,30,HIGH,Y2026,97,0.4536082474226804,-5.146907216494846,-6.146907216494846
ASIA,rs_continue,15,30,LOW,IS,719,0.4506258692628651,-0.37100139082058414,-1.3710013908205843
ASIA,rs_continue,15,30,LOW,Validation,330,0.4666666666666667,-0.4053030303030303,-1.4053030303030303
ASIA,rs_continue,15,30,LOW,OOS,51,0.5686274509803921,5.946078431372549,4.946078431372549
ASIA,rs_continue,15,30,LOW,Y2025,35,0.5714285714285714,3.7857142857142856,2.7857142857142856
ASIA,rs_continue,15,30,LOW,Y2026,16,0.5625,10.671875,9.671875
ASIA,rs_continue,30,15,ALL,IS,2120,0.4570754716981132,-0.12889150943396227,-1.1288915094339622
ASIA,rs_continue,30,15,ALL,Validation,772,0.4637305699481865,-0.48737046632124353,-1.4873704663212435
ASIA,rs_continue,30,15,ALL,OOS,412,0.5339805825242718,0.5904126213592233,-0.4095873786407767
ASIA,rs_continue,30,15,ALL,Y2025,257,0.48638132295719844,-1.109922178988327,-2.109922178988327
ASIA,rs_continue,30,15,ALL,Y2026,155,0.6129032258064516,3.4096774193548387,2.4096774193548387
ASIA,rs_continue,30,15,HIGH,IS,722,0.4168975069252078,-0.5124653739612188,-1.5124653739612188
ASIA,rs_continue,30,15,HIGH,Validation,206,0.44660194174757284,-0.35558252427184467,-1.3555825242718447
ASIA,rs_continue,30,15,HIGH,OOS,224,0.53125,0.41183035714285715,-0.5881696428571429
ASIA,rs_continue,30,15,HIGH,Y2025,128,0.4765625,-2.85546875,-3.85546875
ASIA,rs_continue,30,15,HIGH,Y2026,96,0.6041666666666666,4.768229166666667,3.7682291666666665
ASIA,rs_continue,30,15,LOW,IS,696,0.4640804597701149,0.013649425287356323,-0.9863505747126436
ASIA,rs_continue,30,15,LOW,Validation,332,0.46686746987951805,-0.5210843373493976,-1.5210843373493976
ASIA,rs_continue,30,15,LOW,OOS,57,0.543859649122807,1.5350877192982457,0.5350877192982456
ASIA,rs_continue,30,15,LOW,Y2025,40,0.475,0.25625,-0.74375
ASIA,rs_continue,30,15,LOW,Y2026,17,0.7058823529411765,4.544117647058823,3.5441176470588234
ASIA,rs_continue,30,30,ALL,IS,2120,0.46084905660377357,-0.13160377358490566,-1.1316037735849056
ASIA,rs_continue,30,30,ALL,Validation,772,0.4805699481865285,-1.0958549222797926,-2.0958549222797926
ASIA,rs_continue,30,30,ALL,OOS,412,0.4975728155339806,0.9617718446601942,-0.03822815533980582
ASIA,rs_continue,30,30,ALL,Y2025,257,0.4669260700389105,-1.522373540856031,-2.522373540856031
ASIA,rs_continue,30,30,ALL,Y2026,155,0.5483870967741935,5.080645161290323,4.080645161290323
ASIA,rs_continue,30,30,HIGH,IS,722,0.4404432132963989,-0.6859418282548476,-1.6859418282548477
ASIA,rs_continue,30,30,HIGH,Validation,206,0.5,-1.4344660194174756,-2.4344660194174756
ASIA,rs_continue,30,30,HIGH,OOS,224,0.48214285714285715,0.6026785714285714,-0.39732142857142855
ASIA,rs_continue,30,30,HIGH,Y2025,128,0.4375,-4.197265625,-5.197265625
ASIA,rs_continue,30,30,HIGH,Y2026,96,0.5416666666666666,7.002604166666667,6.002604166666667
ASIA,rs_continue,30,30,LOW,IS,696,0.46839080459770116,-0.02658045977011494,-1.026580459770115
ASIA,rs_continue,30,30,LOW,Validation,332,0.48493975903614456,-0.26506024096385544,-1.2650602409638554
ASIA,rs_continue,30,30,LOW,OOS,57,0.5614035087719298,2.1052631578947367,1.105263157894737
ASIA,rs_continue,30,30,LOW,Y2025,40,0.525,2.45625,1.45625
ASIA,rs_continue,30,30,LOW,Y2026,17,0.6470588235294118,1.2794117647058822,0.27941176470588236
ASIA,rs_continue,60,15,ALL,IS,1969,0.4779075672930422,0.1366175723717623,-0.8633824276282377
ASIA,rs_continue,60,15,ALL,Validation,773,0.4890038809831824,0.21830530401034928,-0.7816946959896507
ASIA,rs_continue,60,15,ALL,OOS,412,0.5,-0.1486650485436893,-1.1486650485436893
ASIA,rs_continue,60,15,ALL,Y2025,257,0.48249027237354086,-0.6828793774319066,-1.6828793774319066
ASIA,rs_continue,60,15,ALL,Y2026,155,0.5290322580645161,0.7370967741935484,-0.2629032258064516
ASIA,rs_continue,60,15,HIGH,IS,671,0.47242921013412814,0.30216095380029806,-0.6978390461997019
ASIA,rs_continue,60,15,HIGH,Validation,184,0.5217391304347826,0.8057065217391305,-0.19429347826086957
ASIA,rs_continue,60,15,HIGH,OOS,207,0.5120772946859904,-0.4311594202898551,-1.431159420289855
ASIA,rs_continue,60,15,HIGH,Y2025,116,0.5086206896551724,-1.5538793103448276,-2.5538793103448274
ASIA,rs_continue,60,15,HIGH,Y2026,91,0.5164835164835165,1.0,0.0
ASIA,rs_continue,60,15,LOW,IS,653,0.49310872894333846,0.18529862174578868,-0.8147013782542113
ASIA,rs_continue,60,15,LOW,Validation,358,0.48324022346368717,0.04748603351955307,-0.952513966480447
ASIA,rs_continue,60,15,LOW,OOS,71,0.4507042253521127,-2.2077464788732395,-3.2077464788732395
ASIA,rs_continue,60,15,LOW,Y2025,52,0.4230769230769231,-2.3653846153846154,-3.3653846153846154
ASIA,rs_continue,60,15,LOW,Y2026,19,0.5263157894736842,-1.7763157894736843,-2.776315789473684
ASIA,rs_continue,60,30,ALL,IS,1969,0.48908075165058407,-0.0025393600812595226,-1.0025393600812595
ASIA,rs_continue,60,30,ALL,Validation,773,0.49547218628719275,0.31565329883570503,-0.684346701164295
ASIA,rs_continue,60,30,ALL,OOS,412,0.4975728155339806,0.26152912621359226,-0.7384708737864077
ASIA,rs_continue,60,30,ALL,Y2025,257,0.48249027237354086,1.140077821011673,0.14007782101167315
ASIA,rs_continue,60,30,ALL,Y2026,155,0.5225806451612903,-1.1951612903225806,-2.195161290322581
ASIA,rs_continue,60,30,HIGH,IS,671,0.46795827123695977,0.12071535022354694,-0.879284649776453
ASIA,rs_continue,60,30,HIGH,Validation,184,0.5489130434782609,1.5502717391304348,0.5502717391304348
ASIA,rs_continue,60,30,HIGH,OOS,207,0.47342995169082125,-0.8164251207729468,-1.816425120772947
ASIA,rs_continue,60,30,HIGH,Y2025,116,0.47413793103448276,0.8836206896551724,-0.11637931034482758
ASIA,rs_continue,60,30,HIGH,Y2026,91,0.4725274725274725,-2.9835164835164836,-3.9835164835164836
ASIA,rs_continue,60,30,LOW,IS,653,0.5298621745788668,0.4096477794793262,-0.5903522205206738
ASIA,rs_continue,60,30,LOW,Validation,358,0.45251396648044695,-0.18994413407821228,-1.1899441340782122
ASIA,rs_continue,60,30,LOW,OOS,71,0.5492957746478874,-1.9507042253521127,-2.9507042253521125
ASIA,rs_continue,60,30,LOW,Y2025,52,0.5,-3.7115384615384617,-4.711538461538462
ASIA,rs_continue,60,30,LOW,Y2026,19,0.6842105263157895,2.8684210526315788,1.868421052631579
ASIA,rs_continue,90,15,ALL,IS,1778,0.46962879640044997,0.1594488188976378,-0.8405511811023622
ASIA,rs_continue,90,15,ALL,Validation,774,0.48578811369509045,0.21963824289405684,-0.7803617571059431
ASIA,rs_continue,90,15,ALL,OOS,411,0.5012165450121655,-1.0383211678832116,-2.0383211678832116
ASIA,rs_continue,90,15,ALL,Y2025,256,0.47265625,-2.296875,-3.296875
ASIA,rs_continue,90,15,ALL,Y2026,155,0.5483870967741935,1.0403225806451613,0.04032258064516129
ASIA,rs_continue,90,15,HIGH,IS,602,0.4750830564784053,0.3691860465116279,-0.6308139534883721
ASIA,rs_continue,90,15,HIGH,Validation,171,0.5029239766081871,0.3742690058479532,-0.6257309941520468
ASIA,rs_continue,90,15,HIGH,OOS,202,0.5445544554455446,-1.0940594059405941,-2.094059405940594
ASIA,rs_continue,90,15,HIGH,Y2025,113,0.5398230088495575,-2.6415929203539825,-3.6415929203539825
ASIA,rs_continue,90,15,HIGH,Y2026,89,0.550561797752809,0.8707865168539326,-0.12921348314606743
ASIA,rs_continue,90,15,LOW,IS,588,0.4523809523809524,-0.17091836734693877,-1.1709183673469388
ASIA,rs_continue,90,15,LOW,Validation,368,0.49184782608695654,0.35597826086956524,-0.6440217391304348
ASIA,rs_continue,90,15,LOW,OOS,72,0.4583333333333333,-1.7395833333333333,-2.7395833333333335
ASIA,rs_continue,90,15,LOW,Y2025,46,0.41304347826086957,-2.364130434782609,-3.364130434782609
ASIA,rs_continue,90,15,LOW,Y2026,26,0.5384615384615384,-0.6346153846153846,-1.6346153846153846
ASIA,rs_continue,90,30,ALL,IS,1778,0.48200224971878514,-0.09631608548931384,-1.096316085489314
ASIA,rs_continue,90,30,ALL,Validation,774,0.5038759689922481,1.1172480620155039,0.11724806201550388
ASIA,rs_continue,90,30,ALL,OOS,411,0.49878345498783455,-3.088807785888078,-4.088807785888078
ASIA,rs_continue,90,30,ALL,Y2025,256,0.484375,-4.294921875,-5.294921875
ASIA,rs_continue,90,30,ALL,Y2026,155,0.5225806451612903,-1.096774193548387,-2.096774193548387
ASIA,rs_continue,90,30,HIGH,IS,602,0.4983388704318937,-0.03696013289036545,-1.0369601328903655
ASIA,rs_continue,90,30,HIGH,Validation,171,0.47368421052631576,3.431286549707602,2.431286549707602
ASIA,rs_continue,90,30,HIGH,OOS,202,0.5198019801980198,-2.323019801980198,-3.323019801980198
ASIA,rs_continue,90,30,HIGH,Y2025,113,0.504424778761062,-5.017699115044247,-6.017699115044247
ASIA,rs_continue,90,30,HIGH,Y2026,89,0.5393258426966292,1.098314606741573,0.09831460674157304
ASIA,rs_continue,90,30,LOW,IS,588,0.4608843537414966,-0.6458333333333334,-1.6458333333333333
ASIA,rs_continue,90,30,LOW,Validation,368,0.5434782608695652,1.091032608695652,0.09103260869565218
ASIA,rs_continue,90,30,LOW,OOS,72,0.4861111111111111,-0.5486111111111112,-1.5486111111111112
ASIA,rs_continue,90,30,LOW,Y2025,46,0.4782608695652174,2.592391304347826,1.5923913043478262
ASIA,rs_continue,90,30,LOW,Y2026,26,0.5,-6.105769230769231,-7.105769230769231
ASIA,rs_continue,120,15,ALL,IS,2211,0.4767073722297603,-0.15264586160108548,-1.1526458616010855
ASIA,rs_continue,120,15,ALL,Validation,774,0.4844961240310077,-0.44799741602067183,-1.447997416020672
ASIA,rs_continue,120,15,ALL,OOS,412,0.5072815533980582,-0.4496359223300971,-1.4496359223300972
ASIA,rs_continue,120,15,ALL,Y2025,257,0.4785992217898833,-0.48346303501945526,-1.4834630350194553
ASIA,rs_continue,120,15,ALL,Y2026,155,0.5548387096774193,-0.3935483870967742,-1.3935483870967742
ASIA,rs_continue,120,15,HIGH,IS,753,0.46613545816733065,-0.31806108897742363,-1.3180610889774236
ASIA,rs_continue,120,15,HIGH,Validation,173,0.47398843930635837,-1.6445086705202312,-2.6445086705202314
ASIA,rs_continue,120,15,HIGH,OOS,194,0.5103092783505154,-3.038659793814433,-4.038659793814433
ASIA,rs_continue,120,15,HIGH,Y2025,106,0.49056603773584906,-2.2547169811320753,-3.2547169811320753
ASIA,rs_continue,120,15,HIGH,Y2026,88,0.5340909090909091,-3.9829545454545454,-4.982954545454546
ASIA,rs_continue,120,15,LOW,IS,733,0.4897680763983629,0.05422919508867667,-0.9457708049113234
ASIA,rs_continue,120,15,LOW,Validation,375,0.49333333333333335,0.07466666666666667,-0.9253333333333333
ASIA,rs_continue,120,15,LOW,OOS,77,0.5064935064935064,-2.1623376623376624,-3.1623376623376624
ASIA,rs_continue,120,15,LOW,Y2025,50,0.48,-0.32,-1.32
ASIA,rs_continue,120,15,LOW,Y2026,27,0.5555555555555556,-5.574074074074074,-6.574074074074074
ASIA,rs_continue,120,30,ALL,IS,2211,0.49344188150158297,0.16768430574400725,-0.8323156942559927
ASIA,rs_continue,120,30,ALL,Validation,774,0.49483204134366926,-0.38921188630490955,-1.3892118863049097
ASIA,rs_continue,120,30,ALL,OOS,412,0.5145631067961165,-1.266383495145631,-2.266383495145631
ASIA,rs_continue,120,30,ALL,Y2025,257,0.4785992217898833,-2.1536964980544746,-3.1536964980544746
ASIA,rs_continue,120,30,ALL,Y2026,155,0.5741935483870968,0.20483870967741935,-0.7951612903225806
ASIA,rs_continue,120,30,HIGH,IS,753,0.46613545816733065,-0.16301460823373173,-1.1630146082337318
ASIA,rs_continue,120,30,HIGH,Validation,173,0.47398843930635837,-1.4783236994219653,-2.4783236994219653
ASIA,rs_continue,120,30,HIGH,OOS,194,0.5257731958762887,-4.201030927835052,-5.201030927835052
ASIA,rs_continue,120,30,HIGH,Y2025,106,0.5188679245283019,-3.330188679245283,-4.330188679245283
ASIA,rs_continue,120,30,HIGH,Y2026,88,0.5340909090909091,-5.25,-6.25
ASIA,rs_continue,120,30,LOW,IS,733,0.49386084583901774,0.08901773533424284,-0.9109822646657572
ASIA,rs_continue,120,30,LOW,Validation,375,0.5226666666666666,0.12933333333333333,-0.8706666666666667
ASIA,rs_continue,120,30,LOW,OOS,77,0.5324675324675324,-2.0876623376623376,-3.0876623376623376
ASIA,rs_continue,120,30,LOW,Y2025,50,0.48,-3.745,-4.745
ASIA,rs_continue,120,30,LOW,Y2026,27,0.6296296296296297,0.9814814814814815,-0.018518518518518517
ASIA,rs_continue,180,15,ALL,IS,2095,0.47303102625298327,-0.1675417661097852,-1.167541766109785
ASIA,rs_continue,180,15,ALL,Validation,774,0.4780361757105943,0.4518733850129199,-0.5481266149870802
ASIA,rs_continue,180,15,ALL,OOS,412,0.5145631067961165,1.3519417475728155,0.35194174757281554
ASIA,rs_continue,180,15,ALL,Y2025,257,0.49416342412451364,0.4464980544747082,-0.5535019455252919
ASIA,rs_continue,180,15,ALL,Y2026,155,0.5483870967741935,2.8532258064516127,1.853225806451613
ASIA,rs_continue,180,15,HIGH,IS,716,0.47067039106145253,-0.7133379888268156,-1.7133379888268156
ASIA,rs_continue,180,15,HIGH,Validation,169,0.4378698224852071,-0.5828402366863905,-1.5828402366863905
ASIA,rs_continue,180,15,HIGH,OOS,199,0.49748743718592964,3.4522613065326633,2.4522613065326633
ASIA,rs_continue,180,15,HIGH,Y2025,105,0.4666666666666667,0.3738095238095238,-0.6261904761904762
ASIA,rs_continue,180,15,HIGH,Y2026,94,0.5319148936170213,6.89095744680851,5.89095744680851
ASIA,rs_continue,180,15,LOW,IS,689,0.46879535558780844,0.20827285921625543,-0.7917271407837445
ASIA,rs_continue,180,15,LOW,Validation,373,0.4772117962466488,0.17761394101876676,-0.8223860589812333
ASIA,rs_continue,180,15,LOW,OOS,85,0.5294117647058824,2.5176470588235293,1.5176470588235293
ASIA,rs_continue,180,15,LOW,Y2025,59,0.5423728813559322,4.635593220338983,3.635593220338983
ASIA,rs_continue,180,15,LOW,Y2026,26,0.5,-2.2884615384615383,-3.2884615384615383
ASIA,rs_continue,180,30,ALL,IS,2095,0.4739856801909308,-0.006682577565632458,-1.0066825775656325
ASIA,rs_continue,180,30,ALL,Validation,774,0.49483204134366926,0.38695090439276486,-0.6130490956072352
ASIA,rs_continue,180,30,ALL,OOS,412,0.5121359223300971,-0.19053398058252427,-1.1905339805825244
ASIA,rs_continue,180,30,ALL,Y2025,257,0.48249027237354086,0.05252918287937743,-0.9474708171206225
ASIA,rs_continue,180,30,ALL,Y2026,155,0.5612903225806452,-0.5935483870967742,-1.5935483870967742
ASIA,rs_continue,180,30,HIGH,IS,716,0.4553072625698324,-0.6962290502793296,-1.6962290502793296
ASIA,rs_continue,180,30,HIGH,Validation,169,0.40828402366863903,-1.1479289940828403,-2.1479289940828403
ASIA,rs_continue,180,30,HIGH,OOS,199,0.5175879396984925,0.47110552763819097,-0.5288944723618091
ASIA,rs_continue,180,30,HIGH,Y2025,105,0.4666666666666667,-1.9261904761904762,-2.926190476190476
ASIA,rs_continue,180,30,HIGH,Y2026,94,0.574468085106383,3.148936170212766,2.148936170212766
ASIA,rs_continue,180,30,LOW,IS,689,0.4716981132075472,0.08055152394775036,-0.9194484760522497
ASIA,rs_continue,180,30,LOW,Validation,373,0.5013404825737265,0.5073726541554959,-0.492627345844504
ASIA,rs_continue,180,30,LOW,OOS,85,0.5058823529411764,2.473529411764706,1.473529411764706
ASIA,rs_continue,180,30,LOW,Y2025,59,0.5254237288135594,5.088983050847458,4.088983050847458
ASIA,rs_continue,180,30,LOW,Y2026,26,0.46153846153846156,-3.4615384615384617,-4.461538461538462
ASIA,agree_follow,15,15,ALL,IS,1739,0.4502587694077056,-0.001437607820586544,-1.0014376078205864
ASIA,agree_follow,15,15,ALL,Validation,644,0.4440993788819876,-0.3695652173913043,-1.3695652173913044
ASIA,agree_follow,15,15,ALL,OOS,360,0.4638888888888889,-1.1458333333333333,-2.1458333333333335
ASIA,agree_follow,15,15,ALL,Y2025,224,0.47767857142857145,-0.33370535714285715,-1.3337053571428572
ASIA,agree_follow,15,15,ALL,Y2026,136,0.4411764705882353,-2.483455882352941,-3.483455882352941
ASIA,agree_follow,15,15,HIGH,IS,650,0.44153846153846155,-0.05423076923076923,-1.0542307692307693
ASIA,agree_follow,15,15,HIGH,Validation,186,0.44086021505376344,0.11424731182795698,-0.885752688172043
ASIA,agree_follow,15,15,HIGH,OOS,203,0.4876847290640394,-0.7475369458128078,-1.7475369458128078
ASIA,agree_follow,15,15,HIGH,Y2025,118,0.4830508474576271,-0.2584745762711864,-1.2584745762711864
ASIA,agree_follow,15,15,HIGH,Y2026,85,0.49411764705882355,-1.4264705882352942,-2.426470588235294
ASIA,agree_follow,15,15,LOW,IS,512,0.43359375,-0.0634765625,-1.0634765625
ASIA,agree_follow,15,15,LOW,Validation,264,0.49242424242424243,0.3314393939393939,-0.6685606060606061
ASIA,agree_follow,15,15,LOW,OOS,41,0.4634146341463415,-1.975609756097561,-2.975609756097561
ASIA,agree_follow,15,15,LOW,Y2025,27,0.48148148148148145,-1.3981481481481481,-2.3981481481481484
ASIA,agree_follow,15,15,LOW,Y2026,14,0.42857142857142855,-3.0892857142857144,-4.089285714285714
ASIA,agree_follow,15,30,ALL,IS,1739,0.4537090281771133,-0.2433870040253019,-1.243387004025302
ASIA,agree_follow,15,30,ALL,Validation,644,0.453416149068323,-0.7364130434782609,-1.736413043478261
ASIA,agree_follow,15,30,ALL,OOS,360,0.49444444444444446,-0.5875,-1.5875
ASIA,agree_follow,15,30,ALL,Y2025,224,0.4955357142857143,-0.8627232142857143,-1.8627232142857142
ASIA,agree_follow,15,30,ALL,Y2026,136,0.49264705882352944,-0.13419117647058823,-1.1341911764705883
ASIA,agree_follow,15,30,HIGH,IS,650,0.4461538461538462,-0.37884615384615383,-1.3788461538461538
ASIA,agree_follow,15,30,HIGH,Validation,186,0.46236559139784944,-1.1303763440860215,-2.1303763440860215
ASIA,agree_follow,15,30,HIGH,OOS,203,0.4975369458128079,-0.3017241379310345,-1.3017241379310345
ASIA,agree_follow,15,30,HIGH,Y2025,118,0.4745762711864407,-1.7478813559322033,-2.7478813559322033
ASIA,agree_follow,15,30,HIGH,Y2026,85,0.5294117647058824,1.7058823529411764,0.7058823529411765
ASIA,agree_follow,15,30,LOW,IS,512,0.435546875,-0.31884765625,-1.31884765625
ASIA,agree_follow,15,30,LOW,Validation,264,0.5189393939393939,0.5748106060606061,-0.4251893939393939
ASIA,agree_follow,15,30,LOW,OOS,41,0.5365853658536586,3.4146341463414633,2.4146341463414633
ASIA,agree_follow,15,30,LOW,Y2025,27,0.5185185185185185,4.277777777777778,3.2777777777777777
ASIA,agree_follow,15,30,LOW,Y2026,14,0.5714285714285714,1.75,0.75
ASIA,agree_follow,30,15,ALL,IS,1717,0.41933605125218404,-0.284944670937682,-1.284944670937682
ASIA,agree_follow,30,15,ALL,Validation,649,0.4899845916795069,-0.43605546995377503,-1.436055469953775
ASIA,agree_follow,30,15,ALL,OOS,354,0.5169491525423728,1.3100282485875707,0.3100282485875706
ASIA,agree_follow,30,15,ALL,Y2025,223,0.484304932735426,-0.5560538116591929,-1.5560538116591929
ASIA,agree_follow,30,15,ALL,Y2026,131,0.5725190839694656,4.486641221374046,3.486641221374046
ASIA,agree_follow,30,15,HIGH,IS,637,0.41444270015698587,-0.08830455259026687,-1.0883045525902668
ASIA,agree_follow,30,15,HIGH,Validation,176,0.4772727272727273,-0.2627840909090909,-1.2627840909090908
ASIA,agree_follow,30,15,HIGH,OOS,194,0.520618556701031,1.6945876288659794,0.6945876288659794
ASIA,agree_follow,30,15,HIGH,Y2025,110,0.4727272727272727,-0.9545454545454546,-1.9545454545454546
ASIA,agree_follow,30,15,HIGH,Y2026,84,0.5833333333333334,5.163690476190476,4.163690476190476
ASIA,agree_follow,30,15,LOW,IS,498,0.42168674698795183,-0.2876506024096386,-1.2876506024096386
ASIA,agree_follow,30,15,LOW,Validation,272,0.4852941176470588,-0.6507352941176471,-1.650735294117647
ASIA,agree_follow,30,15,LOW,OOS,49,0.5714285714285714,2.816326530612245,1.816326530612245
ASIA,agree_follow,30,15,LOW,Y2025,35,0.5714285714285714,0.5,-0.5
ASIA,agree_follow,30,15,LOW,Y2026,14,0.5714285714285714,8.607142857142858,7.607142857142857
ASIA,agree_follow,30,30,ALL,IS,1717,0.44088526499708797,-0.6033779848573093,-1.6033779848573093
ASIA,agree_follow,30,30,ALL,Validation,649,0.4776579352850539,-1.4722650231124808,-2.4722650231124805
ASIA,agree_follow,30,30,ALL,OOS,354,0.5225988700564972,2.239406779661017,1.2394067796610169
ASIA,agree_follow,30,30,ALL,Y2025,223,0.4798206278026906,-0.7634529147982063,-1.7634529147982063
ASIA,agree_follow,30,30,ALL,Y2026,131,0.5954198473282443,7.351145038167939,6.351145038167939
ASIA,agree_follow,30,30,HIGH,IS,637,0.45054945054945056,-0.6554160125588697,-1.6554160125588697
ASIA,agree_follow,30,30,HIGH,Validation,176,0.48863636363636365,-3.1150568181818183,-4.115056818181818
ASIA,agree_follow,30,30,HIGH,OOS,194,0.5051546391752577,4.012886597938144,3.0128865979381443
ASIA,agree_follow,30,30,HIGH,Y2025,110,0.4818181818181818,0.3431818181818182,-0.6568181818181819
ASIA,agree_follow,30,30,HIGH,Y2026,84,0.5357142857142857,8.818452380952381,7.818452380952381
ASIA,agree_follow,30,30,LOW,IS,498,0.45180722891566266,-0.5015060240963856,-1.5015060240963856
ASIA,agree_follow,30,30,LOW,Validation,272,0.4522058823529412,-1.6314338235294117,-2.6314338235294117
ASIA,agree_follow,30,30,LOW,OOS,49,0.5918367346938775,3.7551020408163267,2.7551020408163267
ASIA,agree_follow,30,30,LOW,Y2025,35,0.4857142857142857,1.35,0.35
ASIA,agree_follow,30,30,LOW,Y2026,14,0.8571428571428571,9.767857142857142,8.767857142857142
ASIA,agree_follow,60,15,ALL,IS,1627,0.4683466502765827,-0.20743700061462814,-1.2074370006146282
ASIA,agree_follow,60,15,ALL,Validation,658,0.48632218844984804,-0.08206686930091185,-1.082066869300912
ASIA,agree_follow,60,15,ALL,OOS,369,0.4715447154471545,-0.3997289972899729,-1.399728997289973
ASIA,agree_follow,60,15,ALL,Y2025,228,0.4517543859649123,-0.7807017543859649,-1.780701754385965
ASIA,agree_follow,60,15,ALL,Y2026,141,0.5035460992907801,0.21631205673758866,-0.7836879432624113
ASIA,agree_follow,60,15,HIGH,IS,595,0.47058823529411764,0.09915966386554621,-0.9008403361344538
ASIA,agree_follow,60,15,HIGH,Validation,160,0.50625,0.2828125,-0.7171875
ASIA,agree_follow,60,15,HIGH,OOS,192,0.4895833333333333,0.98046875,-0.01953125
ASIA,agree_follow,60,15,HIGH,Y2025,106,0.42452830188679247,-0.8702830188679245,-1.8702830188679245
ASIA,agree_follow,60,15,HIGH,Y2026,86,0.5697674418604651,3.261627906976744,2.261627906976744
ASIA,agree_follow,60,15,LOW,IS,499,0.46292585170340683,-0.37975951903807614,-1.3797595190380763
ASIA,agree_follow,60,15,LOW,Validation,299,0.47491638795986624,-0.5434782608695652,-1.5434782608695652
ASIA,agree_follow,60,15,LOW,OOS,60,0.36666666666666664,-5.116666666666666,-6.116666666666666
ASIA,agree_follow,60,15,LOW,Y2025,42,0.35714285714285715,-5.410714285714286,-6.410714285714286
ASIA,agree_follow,60,15,LOW,Y2026,18,0.3888888888888889,-4.430555555555555,-5.430555555555555
ASIA,agree_follow,60,30,ALL,IS,1627,0.4505224339274739,-0.389520590043024,-1.3895205900430239
ASIA,agree_follow,60,30,ALL,Validation,658,0.5015197568389058,-0.07940729483282674,-1.0794072948328268
ASIA,agree_follow,60,30,ALL,OOS,369,0.4932249322493225,0.2967479674796748,-0.7032520325203252
ASIA,agree_follow,60,30,ALL,Y2025,228,0.47368421052631576,0.9671052631578947,-0.03289473684210526
ASIA,agree_follow,60,30,ALL,Y2026,141,0.524822695035461,-0.7872340425531915,-1.7872340425531914
ASIA,agree_follow,60,30,HIGH,IS,595,0.4235294117647059,-0.08445378151260505,-1.084453781512605
ASIA,agree_follow,60,30,HIGH,Validation,160,0.50625,1.059375,0.059375
ASIA,agree_follow,60,30,HIGH,OOS,192,0.5104166666666666,2.3645833333333335,1.3645833333333333
ASIA,agree_follow,60,30,HIGH,Y2025,106,0.46226415094339623,2.089622641509434,1.0896226415094339
ASIA,agree_follow,60,30,HIGH,Y2026,86,0.5697674418604651,2.703488372093023,1.7034883720930232
ASIA,agree_follow,60,30,LOW,IS,499,0.48296593186372744,-0.5706412825651302,-1.5706412825651304
ASIA,agree_follow,60,30,LOW,Validation,299,0.47491638795986624,-1.008361204013378,-2.008361204013378
