mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long
hivol_impulse,55,10,Validation,94,0.5106382978723404,-2.2074468085106385,0.415929203539823,226.0,0.5309734513274337,-0.02033515345509329,-2.3158538881566564,0.0283374129165882
lovol_move,55,10,Validation,78,0.5512820512820513,4.82051282051282,0.34513274336283184,226.0,0.5309734513274337,0.020308599954617645,4.712105740866803,0.06898116632629914
vol_exp_dir,55,10,Validation,80,0.525,-0.340625,0.35398230088495575,226.0,0.5309734513274337,-0.005973451327433654,-0.4490320796460177,0.04269911504424784
hivol_efficient,55,10,Validation,26,0.3076923076923077,-13.182692307692308,0.11504424778761062,226.0,0.5309734513274337,-0.22328114363512597,-13.291099387338326,-0.17460857726344448
HIGH_ALONE_FOLLOW,55,15,Validation,226,0.504424778761062,0.3926991150442478,1.0,,,,,
HIGH_ALONE_LONG,55,15,Validation,226,0.47345132743362833,-4.138274336283186,1.0,,,,,
tod_high_vol_follow,55,15,Validation,94,0.4787234042553192,-0.6914893617021277,0.415929203539823,226.0,0.504424778761062,-0.02570137450574278,-1.0841884767463754,0.005272076821690841
tod_low_vol_follow,55,15,Validation,78,0.5384615384615384,2.141025641025641,0.34513274336283184,226.0,0.504424778761062,0.03403675970047648,1.7483265259813932,0.0650102110279101
vol_pct_high_follow,55,15,Validation,94,0.4787234042553192,-0.6914893617021277,0.415929203539823,226.0,0.504424778761062,-0.02570137450574278,-1.0841884767463754,0.005272076821690841
vol_pct_low_follow,55,15,Validation,78,0.5384615384615384,2.141025641025641,0.34513274336283184,226.0,0.504424778761062,0.03403675970047648,1.7483265259813932,0.0650102110279101
vol_accel_follow,55,15,Validation,80,0.4875,-2.24375,0.35398230088495575,226.0,0.504424778761062,-0.016924778761061965,-2.6364491150442477,0.014048672566371656
vol_decel_follow,55,15,Validation,59,0.4745762711864407,0.08050847457627118,0.2610619469026549,226.0,0.504424778761062,-0.029848507574621264,-0.3121906404679766,0.0011249437528123574
heavy_vol_follow,55,15,Validation,31,0.41935483870967744,-4.798387096774194,0.13716814159292035,226.0,0.504424778761062,-0.08506994005138452,-5.191086211818442,-0.0540964887239509
thin_vol_follow,55,15,Validation,160,0.525,1.215625,0.7079646017699115,226.0,0.504424778761062,0.02057522123893807,0.8229258849557521,0.05154867256637169
hivol_impulse,55,15,Validation,94,0.4787234042553192,-0.6914893617021277,0.415929203539823,226.0,0.504424778761062,-0.02570137450574278,-1.0841884767463754,0.005272076821690841
lovol_move,55,15,Validation,78,0.5384615384615384,2.141025641025641,0.34513274336283184,226.0,0.504424778761062,0.03403675970047648,1.7483265259813932,0.0650102110279101
vol_exp_dir,55,15,Validation,80,0.4875,-2.24375,0.35398230088495575,226.0,0.504424778761062,-0.016924778761061965,-2.6364491150442477,0.014048672566371656
hivol_efficient,55,15,Validation,26,0.34615384615384615,-7.076923076923077,0.11504424778761062,226.0,0.504424778761062,-0.1582709326072158,-7.469622191967325,-0.1272974812797822
HIGH_ALONE_FOLLOW,55,30,Validation,226,0.5398230088495575,-1.0420353982300885,1.0,,,,,
HIGH_ALONE_LONG,55,30,Validation,226,0.47345132743362833,-3.6194690265486726,1.0,,,,,
tod_high_vol_follow,55,30,Validation,94,0.5851063829787234,1.8351063829787233,0.415929203539823,226.0,0.5398230088495575,0.04528337412916594,2.877141781208812,0.11165505554509508
tod_low_vol_follow,55,30,Validation,78,0.5256410256410257,-1.3814102564102564,0.34513274336283184,226.0,0.5398230088495575,-0.014181983208531812,-0.3393748581801679,0.05218969820739733
vol_pct_high_follow,55,30,Validation,94,0.5851063829787234,1.8351063829787233,0.415929203539823,226.0,0.5398230088495575,0.04528337412916594,2.877141781208812,0.11165505554509508
vol_pct_low_follow,55,30,Validation,78,0.5256410256410257,-1.3814102564102564,0.34513274336283184,226.0,0.5398230088495575,-0.014181983208531812,-0.3393748581801679,0.05218969820739733
vol_accel_follow,55,30,Validation,80,0.525,-2.734375,0.35398230088495575,226.0,0.5398230088495575,-0.01482300884955745,-1.6923396017699115,0.05154867256637169
vol_decel_follow,55,30,Validation,59,0.4745762711864407,-5.177966101694915,0.2610619469026549,226.0,0.5398230088495575,-0.06524673766311678,-4.135930703464827,0.0011249437528123574
heavy_vol_follow,55,30,Validation,31,0.5161290322580645,-2.838709677419355,0.13716814159292035,226.0,0.5398230088495575,-0.02369397659149297,-1.7966742791892665,0.04267770482443617
thin_vol_follow,55,30,Validation,160,0.5625,-0.2359375,0.7079646017699115,226.0,0.5398230088495575,0.022676991150442527,0.8060978982300885,0.08904867256637167
hivol_impulse,55,30,Validation,94,0.5851063829787234,1.8351063829787233,0.415929203539823,226.0,0.5398230088495575,0.04528337412916594,2.877141781208812,0.11165505554509508
lovol_move,55,30,Validation,78,0.5256410256410257,-1.3814102564102564,0.34513274336283184,226.0,0.5398230088495575,-0.014181983208531812,-0.3393748581801679,0.05218969820739733
vol_exp_dir,55,30,Validation,80,0.525,-2.734375,0.35398230088495575,226.0,0.5398230088495575,-0.01482300884955745,-1.6923396017699115,0.05154867256637169
hivol_efficient,55,30,Validation,26,0.4230769230769231,-1.2115384615384615,0.11504424778761062,226.0,0.5398230088495575,-0.1167460857726344,-0.16950306330837295,-0.05037440435670526
HIGH_ALONE_FOLLOW,55,10,OOS,128,0.4921875,2.0234375,1.0,,,,,
HIGH_ALONE_LONG,55,10,OOS,128,0.515625,-1.32421875,1.0,,,,,
tod_high_vol_follow,55,10,OOS,58,0.5344827586206896,10.870689655172415,0.453125,128.0,0.4921875,0.04229525862068961,8.847252155172415,0.018857758620689613
tod_low_vol_follow,55,10,OOS,31,0.45161290322580644,-7.419354838709677,0.2421875,128.0,0.4921875,-0.04057459677419356,-9.442792338709676,-0.06401209677419356
vol_pct_high_follow,55,10,OOS,58,0.5344827586206896,10.870689655172415,0.453125,128.0,0.4921875,0.04229525862068961,8.847252155172415,0.018857758620689613
vol_pct_low_follow,55,10,OOS,31,0.45161290322580644,-7.419354838709677,0.2421875,128.0,0.4921875,-0.04057459677419356,-9.442792338709676,-0.06401209677419356
vol_accel_follow,55,10,OOS,48,0.4583333333333333,2.6666666666666665,0.375,128.0,0.4921875,-0.033854166666666685,0.6432291666666665,-0.057291666666666685
vol_decel_follow,55,10,OOS,26,0.5384615384615384,7.211538461538462,0.203125,128.0,0.4921875,0.046274038461538436,5.188100961538462,0.022836538461538436
thin_vol_follow,55,10,OOS,114,0.4824561403508772,1.5723684210526316,0.890625,128.0,0.4921875,-0.009731359649122806,-0.45106907894736836,-0.033168859649122806
hivol_impulse,55,10,OOS,58,0.5344827586206896,10.870689655172415,0.453125,128.0,0.4921875,0.04229525862068961,8.847252155172415,0.018857758620689613
lovol_move,55,10,OOS,31,0.45161290322580644,-7.419354838709677,0.2421875,128.0,0.4921875,-0.04057459677419356,-9.442792338709676,-0.06401209677419356
vol_exp_dir,55,10,OOS,48,0.4583333333333333,2.6666666666666665,0.375,128.0,0.4921875,-0.033854166666666685,0.6432291666666665,-0.057291666666666685
HIGH_ALONE_FOLLOW,55,15,OOS,128,0.5390625,0.939453125,1.0,,,,,
HIGH_ALONE_LONG,55,15,OOS,128,0.5703125,-1.224609375,1.0,,,,,
tod_high_vol_follow,55,15,OOS,58,0.5344827586206896,5.262931034482759,0.453125,128.0,0.5390625,-0.004579741379310387,4.323477909482759,-0.03582974137931039
tod_low_vol_follow,55,15,OOS,31,0.4838709677419355,-8.14516129032258,0.2421875,128.0,0.5390625,-0.0551915322580645,-9.08461441532258,-0.0864415322580645
vol_pct_high_follow,55,15,OOS,58,0.5344827586206896,5.262931034482759,0.453125,128.0,0.5390625,-0.004579741379310387,4.323477909482759,-0.03582974137931039
vol_pct_low_follow,55,15,OOS,31,0.4838709677419355,-8.14516129032258,0.2421875,128.0,0.5390625,-0.0551915322580645,-9.08461441532258,-0.0864415322580645
vol_accel_follow,55,15,OOS,48,0.6041666666666666,6.875,0.375,128.0,0.5390625,0.06510416666666663,5.935546875,0.03385416666666663
vol_decel_follow,55,15,OOS,26,0.5384615384615384,2.451923076923077,0.203125,128.0,0.5390625,-0.0006009615384615641,1.512469951923077,-0.031850961538461564
thin_vol_follow,55,15,OOS,114,0.5263157894736842,0.20833333333333334,0.890625,128.0,0.5390625,-0.012746710526315819,-0.7311197916666666,-0.04399671052631582
hivol_impulse,55,15,OOS,58,0.5344827586206896,5.262931034482759,0.453125,128.0,0.5390625,-0.004579741379310387,4.323477909482759,-0.03582974137931039
lovol_move,55,15,OOS,31,0.4838709677419355,-8.14516129032258,0.2421875,128.0,0.5390625,-0.0551915322580645,-9.08461441532258,-0.0864415322580645
vol_exp_dir,55,15,OOS,48,0.6041666666666666,6.875,0.375,128.0,0.5390625,0.06510416666666663,5.935546875,0.03385416666666663
HIGH_ALONE_FOLLOW,55,30,OOS,128,0.5,5.78125,1.0,,,,,
HIGH_ALONE_LONG,55,30,OOS,128,0.46875,-4.65234375,1.0,,,,,
tod_high_vol_follow,55,30,OOS,58,0.5689655172413793,24.301724137931036,0.453125,128.0,0.5,0.06896551724137934,18.520474137931036,0.10021551724137934
tod_low_vol_follow,55,30,OOS,31,0.41935483870967744,-15.814516129032258,0.2421875,128.0,0.5,-0.08064516129032256,-21.595766129032256,-0.049395161290322565
vol_pct_high_follow,55,30,OOS,58,0.5689655172413793,24.301724137931036,0.453125,128.0,0.5,0.06896551724137934,18.520474137931036,0.10021551724137934
vol_pct_low_follow,55,30,OOS,31,0.41935483870967744,-15.814516129032258,0.2421875,128.0,0.5,-0.08064516129032256,-21.595766129032256,-0.049395161290322565
vol_accel_follow,55,30,OOS,48,0.5208333333333334,6.192708333333333,0.375,128.0,0.5,0.02083333333333337,0.41145833333333304,0.05208333333333337
vol_decel_follow,55,30,OOS,26,0.6153846153846154,30.221153846153847,0.203125,128.0,0.5,0.11538461538461542,24.439903846153847,0.14663461538461542
thin_vol_follow,55,30,OOS,114,0.4824561403508772,5.754385964912281,0.890625,128.0,0.5,-0.017543859649122806,-0.026864035087719174,0.013706140350877194
hivol_impulse,55,30,OOS,58,0.5689655172413793,24.301724137931036,0.453125,128.0,0.5,0.06896551724137934,18.520474137931036,0.10021551724137934
lovol_move,55,30,OOS,31,0.41935483870967744,-15.814516129032258,0.2421875,128.0,0.5,-0.08064516129032256,-21.595766129032256,-0.049395161290322565
vol_exp_dir,55,30,OOS,48,0.5208333333333334,6.192708333333333,0.375,128.0,0.5,0.02083333333333337,0.41145833333333304,0.05208333333333337
HIGH_ALONE_FOLLOW,55,10,ALL,1173,0.48081841432225064,0.32075873827791984,0.9991482112436116,,,,,
HIGH_ALONE_LONG,55,10,ALL,1174,0.5110732538330494,-1.077725724020443,1.0,,,,,
tod_high_vol_follow,55,10,ALL,456,0.4473684210526316,0.5104166666666666,0.38841567291311757,1174.0,0.48081841432225064,-0.03344999326961906,0.1896579283887468,-0.06370483278041777
tod_low_vol_follow,55,10,ALL,400,0.5,0.54125,0.34071550255536626,1174.0,0.48081841432225064,0.019181585677749358,0.22049126172208017,-0.011073253833049357
vol_pct_high_follow,55,10,ALL,456,0.4473684210526316,0.5104166666666666,0.38841567291311757,1174.0,0.48081841432225064,-0.03344999326961906,0.1896579283887468,-0.06370483278041777
vol_pct_low_follow,55,10,ALL,400,0.5,0.54125,0.34071550255536626,1174.0,0.48081841432225064,0.019181585677749358,0.22049126172208017,-0.011073253833049357
vol_accel_follow,55,10,ALL,407,0.48402948402948404,1.1124078624078624,0.34667802385008517,1174.0,0.48081841432225064,0.003211069707233394,0.7916491241299426,-0.02704376980356532
vol_decel_follow,55,10,ALL,355,0.4732394366197183,0.24014084507042255,0.3023850085178876,1174.0,0.48081841432225064,-0.007578977702532352,-0.0806178932074973,-0.03783381721333107
heavy_vol_follow,55,10,ALL,307,0.46254071661237783,-0.5993485342019544,0.2614991482112436,1174.0,0.48081841432225064,-0.01827769770987281,-0.9201072724798742,-0.04853253722067152
thin_vol_follow,55,10,ALL,553,0.5117540687160941,1.1500904159132008,0.47103918228279384,1174.0,0.48081841432225064,0.030935654393843437,0.829331677635281,0.0006808148830447225
hivol_impulse,55,10,ALL,456,0.4473684210526316,0.5104166666666666,0.38841567291311757,1174.0,0.48081841432225064,-0.03344999326961906,0.1896579283887468,-0.06370483278041777
lovol_move,55,10,ALL,400,0.5,0.54125,0.34071550255536626,1174.0,0.48081841432225064,0.019181585677749358,0.22049126172208017,-0.011073253833049357
vol_exp_dir,55,10,ALL,407,0.48402948402948404,1.1124078624078624,0.34667802385008517,1174.0,0.48081841432225064,0.003211069707233394,0.7916491241299426,-0.02704376980356532
vol_exp_efficient,55,10,ALL,135,0.43703703703703706,0.09074074074074075,0.11499148211243612,1174.0,0.48081841432225064,-0.043781377285213585,-0.2300179975371791,-0.0740362167960123
hivol_efficient,55,10,ALL,157,0.445859872611465,-4.931528662420382,0.13373083475298125,1174.0,0.48081841432225064,-0.03495854171078566,-5.252287400698302,-0.06521338122158438
HIGH_ALONE_FOLLOW,55,15,ALL,1173,0.49531116794543906,0.5042625745950554,0.9991482112436116,,,,,
HIGH_ALONE_LONG,55,15,ALL,1174,0.5051107325383305,-1.2983390119250426,1.0,,,,,
tod_high_vol_follow,55,15,ALL,456,0.4780701754385965,0.6343201754385965,0.38841567291311757,1174.0,0.49531116794543906,-0.01724099250684258,0.13005760084354112,-0.02704055709973402
tod_low_vol_follow,55,15,ALL,400,0.5075,0.0325,0.34071550255536626,1174.0,0.49531116794543906,0.012188832054560894,-0.47176257459505544,0.002389267461669453
vol_pct_high_follow,55,15,ALL,456,0.4780701754385965,0.6343201754385965,0.38841567291311757,1174.0,0.49531116794543906,-0.01724099250684258,0.13005760084354112,-0.02704055709973402
vol_pct_low_follow,55,15,ALL,400,0.5075,0.0325,0.34071550255536626,1174.0,0.49531116794543906,0.012188832054560894,-0.47176257459505544,0.002389267461669453
vol_accel_follow,55,15,ALL,407,0.5061425061425061,1.324938574938575,0.34667802385008517,1174.0,0.49531116794543906,0.010831338197067053,0.8206760003435195,0.001031773604175612
vol_decel_follow,55,15,ALL,355,0.49295774647887325,0.6485915492957747,0.3023850085178876,1174.0,0.49531116794543906,-0.002353421466565808,0.14432897470071926,-0.01215298605945725
heavy_vol_follow,55,15,ALL,307,0.46254071661237783,-0.30781758957654726,0.2614991482112436,1174.0,0.49531116794543906,-0.032770451333061223,-0.8120801641716027,-0.042570015925952664
thin_vol_follow,55,15,ALL,553,0.538878842676311,1.574141048824593,0.47103918228279384,1174.0,0.49531116794543906,0.043567674730871975,1.0698784742295375,0.033768110137980534
hivol_impulse,55,15,ALL,456,0.4780701754385965,0.6343201754385965,0.38841567291311757,1174.0,0.49531116794543906,-0.01724099250684258,0.13005760084354112,-0.02704055709973402
lovol_move,55,15,ALL,400,0.5075,0.0325,0.34071550255536626,1174.0,0.49531116794543906,0.012188832054560894,-0.47176257459505544,0.002389267461669453
vol_exp_dir,55,15,ALL,407,0.5061425061425061,1.324938574938575,0.34667802385008517,1174.0,0.49531116794543906,0.010831338197067053,0.8206760003435195,0.001031773604175612
vol_exp_efficient,55,15,ALL,135,0.45925925925925926,0.13518518518518519,0.11499148211243612,1174.0,0.49531116794543906,-0.0360519086861798,-0.3690773894098702,-0.04585147327907124
hivol_efficient,55,15,ALL,157,0.4585987261146497,-5.350318471337579,0.13373083475298125,1174.0,0.49531116794543906,-0.036712441830789366,-5.854581045932635,-0.04651200642368081
HIGH_ALONE_FOLLOW,55,30,ALL,1173,0.49872122762148335,0.6191389599317988,0.9991482112436116,,,,,
HIGH_ALONE_LONG,55,30,ALL,1174,0.5161839863713799,-1.3475298126064736,1.0,,,,,
tod_high_vol_follow,55,30,ALL,456,0.506578947368421,3.588815789473684,0.38841567291311757,1174.0,0.49872122762148335,0.007857719746937664,2.969676829541885,-0.009605039002958837
tod_low_vol_follow,55,30,ALL,400,0.48,-2.2575,0.34071550255536626,1174.0,0.49872122762148335,-0.01872122762148337,-2.8766389599317987,-0.03618398637137987
vol_pct_high_follow,55,30,ALL,456,0.506578947368421,3.588815789473684,0.38841567291311757,1174.0,0.49872122762148335,0.007857719746937664,2.969676829541885,-0.009605039002958837
vol_pct_low_follow,55,30,ALL,400,0.48,-2.2575,0.34071550255536626,1174.0,0.49872122762148335,-0.01872122762148337,-2.8766389599317987,-0.03618398637137987
vol_accel_follow,55,30,ALL,407,0.538083538083538,0.7708845208845209,0.34667802385008517,1174.0,0.49872122762148335,0.039362310462054684,0.15174556095272207,0.021899551712158183
vol_decel_follow,55,30,ALL,355,0.49295774647887325,1.7232394366197183,0.3023850085178876,1174.0,0.49872122762148335,-0.005763481142610105,1.1041004766879197,-0.023226239892506606
heavy_vol_follow,55,30,ALL,307,0.4723127035830619,-0.43078175895765475,0.2614991482112436,1174.0,0.49872122762148335,-0.026408524038421477,-1.0499207188894535,-0.04387128278831798
thin_vol_follow,55,30,ALL,553,0.538878842676311,2.3987341772151898,0.47103918228279384,1174.0,0.49872122762148335,0.04015761505482768,1.7795952172833909,0.022694856304931177
hivol_impulse,55,30,ALL,456,0.506578947368421,3.588815789473684,0.38841567291311757,1174.0,0.49872122762148335,0.007857719746937664,2.969676829541885,-0.009605039002958837
lovol_move,55,30,ALL,400,0.48,-2.2575,0.34071550255536626,1174.0,0.49872122762148335,-0.01872122762148337,-2.8766389599317987,-0.03618398637137987
vol_exp_dir,55,30,ALL,407,0.538083538083538,0.7708845208845209,0.34667802385008517,1174.0,0.49872122762148335,0.039362310462054684,0.15174556095272207,0.021899551712158183
vol_exp_efficient,55,30,ALL,135,0.48148148148148145,0.003703703703703704,0.11499148211243612,1174.0,0.49872122762148335,-0.0172397461400019,-0.6154352562280951,-0.0347025048898984
hivol_efficient,55,30,ALL,157,0.49044585987261147,-0.9267515923566879,0.13373083475298125,1174.0,0.49872122762148335,-0.008275367748871887,-1.5458905522884867,-0.025738126498768388
HIGH_ALONE_FOLLOW,60,10,IS,822,0.4586374695863747,0.11709245742092457,0.9963636363636363,,,,,
HIGH_ALONE_LONG,60,10,IS,825,0.4909090909090909,-0.6972727272727273,1.0,,,,,
tod_high_vol_follow,60,10,IS,297,0.46464646464646464,0.45875420875420875,0.36,825.0,0.4586374695863747,0.00600899506008995,0.3416617513332842,-0.026262626262626265
tod_low_vol_follow,60,10,IS,297,0.46464646464646464,-0.44696969696969696,0.36,825.0,0.4586374695863747,0.00600899506008995,-0.5640621543906216,-0.026262626262626265
