mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_mfe,mean_mae,mfe_gt_mae,n_high,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long,follow_win,follow_mean,long_win
structure_hhhl,55,30,Validation,197,0.8716814159292036,0.5532994923857868,-0.4682741116751269,4.0,39.66624365482234,42.88324873096447,0.5126903553299492,226.0,0.013476483536229322,0.5737612865549616,0.07984816495215846,0.5398230088495575,-1.0420353982300885,0.47345132743362833
structure_hhhl,55,10,OOS,111,0.8671875,0.4594594594594595,0.2747747747747748,-3.25,37.37162162162162,37.44144144144144,0.5045045045045045,128.0,-0.032728040540540515,-1.7486627252252251,-0.056165540540540515,0.4921875,2.0234375,0.515625
structure_hhhl,55,15,OOS,111,0.8671875,0.4954954954954955,-1.662162162162162,0.0,46.891891891891895,44.96396396396396,0.46846846846846846,128.0,-0.043567004504504514,-2.6016152871621623,-0.07481700450450451,0.5390625,0.939453125,0.5703125
structure_hhhl,55,30,OOS,111,0.8671875,0.44144144144144143,2.9684684684684686,-3.5,62.862612612612615,60.27477477477478,0.4864864864864865,128.0,-0.05855855855855857,-2.8127815315315314,-0.02730855855855857,0.5,5.78125,0.46875
structure_hhhl,55,10,ALL,1008,0.858603066439523,0.47023809523809523,0.07886904761904762,-0.25,13.672867063492063,13.731646825396826,0.48115079365079366,1174.0,-0.01058031908415541,-0.24188969065887223,-0.040835158594954124,0.48081841432225064,0.32075873827791984,0.5110732538330494
structure_hhhl,55,15,ALL,1008,0.858603066439523,0.4990079365079365,0.32862103174603174,0.0,17.18625992063492,16.62549603174603,0.49404761904761907,1174.0,0.0036967685624974544,-0.17564154284902367,-0.0061027960303939865,0.49531116794543906,0.5042625745950554,0.5051107325383305
structure_hhhl,55,30,ALL,1008,0.858603066439523,0.498015873015873,0.7869543650793651,0.0,23.47172619047619,22.76264880952381,0.5059523809523809,1174.0,-0.000705354605610331,0.16781540514756632,-0.018168113355506832,0.49872122762148335,0.6191389599317988,0.5161839863713799
structure_hhhl,60,10,IS,697,0.8448484848484848,0.4447632711621234,0.17682926829268292,-0.5,7.142754662840746,6.913558106169297,0.4619799139167862,825.0,-0.013874198424251305,0.05973681087175835,-0.04614581974696752,0.4586374695863747,0.11709245742092457,0.4909090909090909
structure_hhhl,60,15,IS,697,0.8448484848484848,0.45911047345767575,0.21664275466284075,-0.5,8.798063127690101,8.255738880918221,0.46915351506456243,825.0,0.0004730038713010587,0.14638728021028602,-0.024525890178687892,0.4586374695863747,0.07025547445255474,0.48363636363636364
structure_hhhl,60,30,IS,697,0.8448484848484848,0.4763271162123386,0.06886657101865136,-0.25,12.083931133428981,11.258249641319942,0.4964131994261119,825.0,-0.002991618580848787,0.45603202114030583,-0.04973348984826742,0.4793187347931874,-0.3871654501216545,0.526060606060606
structure_hhhl,60,10,Validation,203,0.8903508771929824,0.5123152709359606,2.5677339901477834,1.25,26.029556650246306,23.486453201970445,0.5270935960591133,228.0,-0.03154437818684641,-0.9881870624837954,-0.0008426238008815146,0.543859649122807,3.5559210526315788,0.5131578947368421
structure_hhhl,60,15,Validation,203,0.8903508771929824,0.47783251231527096,0.8793103448275862,-0.75,31.334975369458128,28.629310344827587,0.5123152709359606,228.0,-0.01778152277244832,-0.4660843920145191,-0.030939417509290468,0.4956140350877193,1.3453947368421053,0.5087719298245614
structure_hhhl,60,30,Validation,203,0.8903508771929824,0.5221674876847291,-0.6527093596059114,2.0,41.399014778325125,40.820197044334975,0.5073891625615764,228.0,-0.034850056174919986,-1.5858233946936307,0.03532538242157118,0.5570175438596491,0.9331140350877193,0.4868421052631579
structure_hhhl,60,10,OOS,112,0.8549618320610687,0.5,2.0825892857142856,-1.0,40.82142857142857,32.15625,0.5,131.0,-0.003816793893129722,1.628390812431843,-0.026717557251908386,0.5038167938931297,0.4541984732824427,0.5267175572519084
structure_hhhl,60,15,OOS,112,0.8549618320610687,0.5446428571428571,9.694196428571429,4.75,48.136160714285715,37.0,0.5089285714285714,131.0,-0.004975463467829955,2.3621353598691384,0.14006270447110136,0.549618320610687,7.3320610687022905,0.40458015267175573
structure_hhhl,60,30,OOS,112,0.8549618320610687,0.45535714285714285,1.3147321428571428,-7.0,66.28794642857143,56.16294642857143,0.5178571428571429,131.0,-0.04082606324972737,-3.8322144220283536,-0.017925299890948765,0.4961832061068702,5.146946564885496,0.4732824427480916
structure_hhhl,60,10,ALL,1012,0.8547297297297297,0.4644268774703557,0.8673418972332015,-0.5,14.658596837944664,13.031620553359684,0.4792490118577075,1184.0,-0.01567473133574082,0.048967638130746005,-0.03472852793504971,0.48010160880609654,0.8183742591024555,0.49915540540540543
structure_hhhl,60,15,ALL,1012,0.8547297297297297,0.4723320158102767,1.3984683794466404,-0.5,17.672430830039527,15.523715415019764,0.48221343873517786,1184.0,-0.0035358927417978303,0.2765378121308064,-0.007397713919453042,0.4758679085520745,1.121930567315834,0.4797297297297297
structure_hhhl,60,30,ALL,1012,0.8547297297297297,0.48320158102766797,0.062005928853754944,-0.25,23.963191699604742,22.157855731225297,0.5009881422924901,1184.0,-0.012988088743712212,-0.4195774750412493,-0.029467337891251,0.4961896697713802,0.48158340389500426,0.512668918918919
structure_hhhl,65,10,IS,672,0.8195121951219512,0.49107142857142855,0.5174851190476191,0.0,7.5226934523809526,6.484375,0.5223214285714286,820.0,-0.015041040866224209,-0.13379849953428802,0.0008275261324041661,0.5061124694376528,0.6512836185819071,0.4902439024390244
structure_hhhl,65,15,IS,672,0.8195121951219512,0.47619047619047616,0.36086309523809523,-0.25,9.107142857142858,7.849330357142857,0.5119047619047619,820.0,-0.027477005472115512,-0.17703421527535224,-0.03478513356562141,0.5036674816625917,0.5378973105134475,0.5109756097560976
structure_hhhl,65,30,IS,672,0.8195121951219512,0.5089285714285714,0.6272321428571429,0.25,12.835193452380953,11.190848214285714,0.5372023809523809,820.0,-0.009408836884386984,-0.016410888927698153,-0.0166811846689896,0.5183374083129584,0.6436430317848411,0.525609756097561
structure_hhhl,65,10,Validation,206,0.8619246861924686,0.470873786407767,-0.30461165048543687,-2.75,24.08131067961165,23.815533980582526,0.5048543689320388,239.0,0.0022545395458423156,0.9171456716902955,-0.052138765893488204,0.4686192468619247,-1.2217573221757323,0.5230125523012552
structure_hhhl,65,15,Validation,206,0.8619246861924686,0.49029126213592233,-1.0728155339805825,-0.5,28.906553398058254,29.844660194174757,0.49029126213592233,239.0,0.004935613600357491,0.7137953446805054,-0.04108949100215298,0.48535564853556484,-1.786610878661088,0.5313807531380753
structure_hhhl,65,30,Validation,206,0.8619246861924686,0.5388349514563107,0.3288834951456311,2.0,39.508495145631066,40.34344660194175,0.5194174757281553,239.0,0.011638298736645347,0.47323495958077755,-0.0009140025185847556,0.5271966527196653,-0.14435146443514643,0.5397489539748954
structure_hhhl,65,10,OOS,105,0.7835820895522388,0.5238095238095238,5.9714285714285715,5.0,37.069047619047616,31.564285714285713,0.5238095238095238,134.0,0.001421464108031345,2.866950959488273,0.04619758351101638,0.5223880597014925,3.1044776119402986,0.47761194029850745
structure_hhhl,65,15,OOS,105,0.7835820895522388,0.5047619047619047,3.4571428571428573,2.0,44.83571428571429,39.333333333333336,0.5047619047619047,134.0,-0.010163468372423656,-0.8152452025586356,0.07192608386638238,0.5149253731343284,4.272388059701493,0.43283582089552236
structure_hhhl,65,30,OOS,105,0.7835820895522388,0.4666666666666667,3.007142857142857,-4.5,63.55952380952381,56.11904761904762,0.49523809523809526,134.0,-0.06318407960199002,-4.651439232409381,0.003980099502487566,0.5298507462686567,7.6585820895522385,0.4626865671641791
structure_hhhl,65,10,ALL,983,0.8239731768650461,0.4903357070193286,0.9277721261444557,0.0,14.148779247202441,12.79526958290946,0.5188199389623601,1193.0,-0.01008410826194761,0.3763447541881165,-0.005054066660470202,0.5004198152812762,0.5514273719563392,0.4953897736797988
structure_hhhl,65,15,ALL,983,0.8239731768650461,0.4821973550356053,0.39114954221770093,-0.25,17.072736520854527,15.821719226856562,0.5066124109867752,1193.0,-0.019062090808223464,-0.10045415215677428,-0.024089317219214534,0.5012594458438288,0.4916036943744752,0.5062866722548198
structure_hhhl,65,30,ALL,983,0.8239731768650461,0.5106815869786369,0.8189216683621566,0.5,23.843082400813834,22.099186164801626,0.5289928789420142,1193.0,-0.010728992366451306,-0.45584743323314136,-0.010693098687750369,0.5214105793450882,1.274769101595298,0.5213746856663872
structure_hhhl,70,10,IS,669,0.8148599269183922,0.4499252615844544,0.1109865470852018,-0.25,7.331838565022421,6.602765321375187,0.4992526158445441,821.0,-0.014055202396009603,0.08076676686542157,-0.07504428774563082,0.463980463980464,0.03021978021978022,0.5249695493300852
structure_hhhl,70,15,IS,669,0.8148599269183922,0.47085201793721976,0.2671898355754858,-0.25,9.007473841554559,8.060911808669657,0.4977578475336323,821.0,0.0007665478517496771,0.055651374037024276,-0.05168147779968646,0.4700854700854701,0.21153846153846154,0.5225334957369062
structure_hhhl,70,30,IS,669,0.8148599269183922,0.4678624813153961,-0.2671898355754858,-0.75,12.295216741405083,11.360612855007474,0.4828101644245142,821.0,-0.0034439899910752025,0.1693181009324507,-0.06441522879422634,0.4713064713064713,-0.4365079365079365,0.5322777101096224
structure_hhhl,70,10,Validation,203,0.8529411764705882,0.49261083743842365,-1.1391625615763548,0.0,23.08374384236453,24.158866995073893,0.4975369458128079,238.0,-0.0010600486375257345,-0.09802332107002565,-0.007389162561576346,0.4936708860759494,-1.0411392405063291,0.5
structure_hhhl,70,15,Validation,203,0.8529411764705882,0.5172413793103449,-0.23645320197044334,2.0,27.90394088669951,28.454433497536947,0.5172413793103449,238.0,-0.005965371744507508,-0.015989066949346292,0.004636337293538184,0.5232067510548524,-0.22046413502109705,0.5126050420168067
structure_hhhl,70,30,Validation,203,0.8529411764705882,0.5073891625615764,1.0763546798029557,1.0,37.6576354679803,38.604679802955665,0.5320197044334976,238.0,0.005279457920226216,-0.2801854045852299,-0.030425963488843744,0.5021097046413502,1.3565400843881856,0.5378151260504201
structure_hhhl,70,10,OOS,105,0.7835820895522388,0.45714285714285713,2.6952380952380954,-6.25,38.19761904761905,32.22380952380952,0.5428571428571428,134.0,-0.05031982942430707,-4.161105188343994,0.016844349680170567,0.5074626865671642,6.856343283582089,0.44029850746268656
structure_hhhl,70,15,OOS,105,0.7835820895522388,0.4857142857142857,3.2357142857142858,-3.25,47.23809523809524,40.94285714285714,0.5428571428571428,134.0,-0.029211087420042692,-1.7045842217484006,-0.00682302771855009,0.5149253731343284,4.940298507462686,0.4925373134328358
structure_hhhl,70,30,OOS,105,0.7835820895522388,0.5047619047619047,1.2261904761904763,4.25,59.97380952380952,55.14047619047619,0.47619047619047616,134.0,-0.07732764747690124,-7.561122956645345,0.004761904761904745,0.582089552238806,8.787313432835822,0.5
structure_hhhl,70,10,ALL,977,0.8189438390611903,0.4595701125895599,0.12896622313203684,-0.25,13.921954964176049,13.004094165813715,0.503582395087001,1193.0,-0.015219803376826657,-0.4565379785486354,-0.05090767450180639,0.47478991596638653,0.5855042016806723,0.5104777870913663
structure_hhhl,70,15,ALL,977,0.8189438390611903,0.4820880245649949,0.48157625383828045,-0.25,17.0424769703173,15.832139201637666,0.5066530194472876,1193.0,-0.0036262611492908214,-0.17640693943903046,-0.0350955462648459,0.4857142857142857,0.6579831932773109,0.5171835708298408
structure_hhhl,70,30,ALL,977,0.8189438390611903,0.48004094165813715,0.17246673490276357,-0.75,22.68909928352098,21.726458546571138,0.4923234390992835,1193.0,-0.009875024728417447,-0.7867769625762281,-0.04971597368134317,0.4899159663865546,0.9592436974789916,0.5297569153394803
structure_hhhl,75,10,IS,668,0.8126520681265207,0.47904191616766467,-0.010479041916167664,-0.25,6.913173652694611,6.7443862275449105,0.4865269461077844,822.0,0.01131962627728711,0.17222497757226107,-0.03190698894182442,0.46772228989037756,-0.18270401948842874,0.5109489051094891
structure_hhhl,75,15,IS,668,0.8126520681265207,0.47305389221556887,-0.12387724550898203,-0.25,8.388847305389222,8.1437125748503,0.5,822.0,-0.001976558454345856,-0.03557030275624147,-0.04519428296691291,0.47503045066991473,-0.08830694275274056,0.5182481751824818
structure_hhhl,75,30,IS,668,0.8126520681265207,0.48502994011976047,0.19124251497005987,-0.25,11.967814371257486,11.392589820359282,0.48952095808383234,822.0,0.008781462653256189,0.3940439766022158,-0.05146641024520299,0.4762484774665043,-0.2028014616321559,0.5364963503649635
structure_hhhl,75,10,Validation,202,0.831275720164609,0.5396039603960396,0.7165841584158416,4.0,22.245049504950494,22.405940594059405,0.5346534653465347,243.0,0.0005093101902783337,0.21658415841584155,0.04989202623966105,0.5390946502057613,0.5,0.4897119341563786
structure_hhhl,75,15,Validation,202,0.831275720164609,0.5297029702970297,-1.0383663366336633,2.125,26.551980198019802,27.89727722772277,0.5297029702970297,243.0,0.0029539991036140467,-0.7739630444525933,0.01529967811595978,0.5267489711934157,-0.26440329218106995,0.51440329218107
structure_hhhl,75,30,Validation,202,0.831275720164609,0.5643564356435643,4.0754950495049505,6.125,36.445544554455445,36.18564356435643,0.5396039603960396,243.0,0.012916106425457263,0.44895183962840735,0.008800880088008722,0.551440329218107,3.626543209876543,0.5555555555555556
structure_hhhl,75,10,OOS,106,0.7969924812030075,0.46226415094339623,-0.1391509433962264,-2.625,34.70283018867924,36.47641509433962,0.4811320754716981,133.0,-0.033976450560363136,0.3815257483330969,-0.01893885657540073,0.49624060150375937,-0.5206766917293233,0.48120300751879697
structure_hhhl,75,15,OOS,106,0.7969924812030075,0.5,-3.2830188679245285,0.375,41.83254716981132,43.783018867924525,0.46226415094339623,133.0,-0.03383458646616544,-2.2266278904809194,0.04135338345864664,0.5338345864661654,-1.056390977443609,0.45864661654135336
structure_hhhl,75,30,OOS,106,0.7969924812030075,0.4528301886792453,-7.127358490566038,-5.125,53.049528301886795,57.341981132075475,0.4716981132075472,133.0,-0.04341041282451408,-3.9036742800397217,-0.05844800680947648,0.49624060150375937,-3.223684210526316,0.5112781954887218
structure_hhhl,75,10,ALL,976,0.8146911519198664,0.48975409836065575,0.1260245901639344,-0.25,13.104508196721312,13.214907786885245,0.4959016393442623,1198.0,0.0043739814015914535,0.2076870797211608,-0.013584799802950243,0.4853801169590643,-0.0816624895572264,0.503338898163606
structure_hhhl,75,15,ALL,976,0.8146911519198664,0.48770491803278687,-0.65625,-0.25,15.780225409836065,16.102715163934427,0.5020491803278688,1198.0,-0.004358574030705165,-0.4246292815371763,-0.023146500998932618,0.49206349206349204,-0.23162071846282373,0.5108514190317195
structure_hhhl,75,30,ALL,976,0.8146911519198664,0.4979508196721312,0.20030737704918034,0.0,21.49564549180328,21.514344262295083,0.4979508196721312,1198.0,0.004216483832532203,-0.038623282934111214,-0.0396117846684364,0.49373433583959897,0.23893065998329155,0.5375626043405676
structure_hhhl,80,10,IS,665,0.811965811965812,0.5082706766917293,0.2849624060150376,0.5,7.1458646616541355,6.466917293233083,0.5082706766917293,819.0,0.00888267179576846,0.1579734219269103,0.01620718462823728,0.49938800489596086,0.12698898408812728,0.49206349206349204
structure_hhhl,80,15,IS,665,0.811965811965812,0.5037593984962406,0.969172932330827,0.25,9.299248120300751,7.78796992481203,0.5293233082706766,819.0,0.0006994229760447501,0.4342892114005945,0.009253903990746104,0.5030599755201959,0.5348837209302325,0.4945054945054945
structure_hhhl,80,30,IS,665,0.811965811965812,0.46766917293233085,0.3774436090225564,-0.5,12.882330827067669,11.285714285714286,0.5203007518796993,819.0,0.011120825319111738,0.42609721979367027,-0.06590836064520272,0.4565483476132191,-0.04865361077111383,0.5335775335775336
structure_hhhl,80,10,Validation,201,0.8305785123966942,0.4925373134328358,-0.17537313432835822,-0.5,19.91915422885572,19.97761194029851,0.4975124378109453,242.0,-0.013686752957205672,0.08396296525670405,-0.032256074996916295,0.5062240663900415,-0.25933609958506226,0.5247933884297521
structure_hhhl,80,15,Validation,201,0.8305785123966942,0.5024875621890548,1.1119402985074627,0.5,24.524875621890548,24.332089552238806,0.5124378109452736,242.0,-0.0286327697611527,-0.00839165170000622,-0.014041363430779885,0.5311203319502075,1.120331950207469,0.5165289256198347
structure_hhhl,80,30,Validation,201,0.8305785123966942,0.5472636815920398,4.149253731343284,4.5,34.81218905472637,32.210199004975124,0.5422885572139303,242.0,0.016143349641832283,1.7446894159905866,0.022470293162287658,0.5311203319502075,2.404564315352697,0.5247933884297521
structure_hhhl,80,10,OOS,104,0.8125,0.5192307692307693,1.2379807692307692,1.375,34.73317307692308,31.391826923076923,0.5,128.0,-0.019831730769230727,-1.5920973557692308,0.019230769230769273,0.5390625,2.830078125,0.5
structure_hhhl,80,15,OOS,104,0.8125,0.49038461538461536,3.8076923076923075,-0.75,40.5625,36.15865384615385,0.5096153846153846,128.0,-0.06430288461538464,-4.7137920673076925,-0.04086538461538464,0.5546875,8.521484375,0.53125
structure_hhhl,80,30,OOS,104,0.8125,0.49038461538461536,-1.28125,-0.375,50.77163461538461,52.32692307692308,0.47115384615384615,128.0,-0.017427884615384637,0.486328125,-0.10336538461538464,0.5078125,-1.767578125,0.59375
structure_hhhl,80,10,ALL,970,0.815811606391926,0.5061855670103093,0.29175257731958765,0.5,12.750515463917527,11.938917525773196,0.5051546391752577,1189.0,0.0011265450878809036,-0.04846664696371761,0.006606088456903025,0.5050590219224284,0.34021922428330525,0.49957947855340623
structure_hhhl,80,15,ALL,970,0.815811606391926,0.5020618556701031,1.3030927835051547,0.25,15.80618556701031,14.257989690721649,0.5237113402061856,1189.0,-0.012272039776777155,-0.21271666000243394,-0.0008817944560532975,0.5143338954468802,1.5158094435075886,0.5029436501261564
structure_hhhl,80,30,ALL,970,0.815811606391926,0.4865979381443299,0.9811855670103092,-0.25,21.488917525773196,20.021907216494846,0.5195876288659794,1189.0,0.009363536795257366,0.716851671563429,-0.051669513495703756,0.4772344013490725,0.2643338954468803,0.5382674516400336
structure_hhhl,85,10,IS,666,0.8131868131868132,0.506006006006006,0.9328078078078078,0.25,7.876126126126126,6.4253003003003,0.5435435435435435,819.0,-0.0013289573191773707,0.23843127969044842,0.01638451638451638,0.5073349633251834,0.6943765281173594,0.4896214896214896
structure_hhhl,85,15,IS,666,0.8131868131868132,0.4624624624624625,0.3277027027027027,-0.25,9.298423423423424,7.896021021021021,0.5180180180180181,819.0,0.0015822668634404846,0.15196920637018435,-0.04913704913704908,0.460880195599022,0.17573349633251834,0.5115995115995116
structure_hhhl,85,30,IS,666,0.8131868131868132,0.47297297297297297,0.32319819819819817,-0.5,12.373498498498499,11.17454954954955,0.5015015015015015,819.0,0.0010903323861758962,-0.08175290204630059,-0.07769857769857774,0.4718826405867971,0.40495110024449876,0.5506715506715507
structure_hhhl,85,10,Validation,199,0.8189300411522634,0.47738693467336685,-1.39321608040201,-3.25,19.482412060301506,22.727386934673365,0.4371859296482412,243.0,-0.04113158384515164,-1.2090597018011868,-0.04113158384515164,0.5185185185185185,-0.18415637860082304,0.5185185185185185
