mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow
align_5_15,15,30,OOS,100,0.53,13.97,0.8333333333333334,120.0,0.5083333333333333,0.021666666666666723,4.5095833333333335
accel_with_med,15,30,OOS,65,0.5846153846153846,11.911538461538461,0.5416666666666666,120.0,0.5083333333333333,0.07628205128205134,2.451121794871794
rev_short_vs_med,15,30,OOS,41,0.4878048780487805,23.95731707317073,0.3416666666666667,120.0,0.5083333333333333,-0.020528455284552827,14.496900406504064
disagree_follow_short,15,30,OOS,41,0.5121951219512195,-23.95731707317073,0.3416666666666667,120.0,0.5083333333333333,0.0038617886178862193,-33.4177337398374
follow_5,15,30,OOS,120,0.525,11.872916666666667,1.0,120.0,0.5083333333333333,0.01666666666666672,2.4124999999999996
follow_15,15,30,OOS,120,0.525,11.410416666666666,1.0,120.0,0.5083333333333333,0.01666666666666672,1.9499999999999993
HIGH_ALONE_FOLLOW,15,10,ALL,1162,0.5086058519793459,0.6379087779690189,0.999140154772141,,,,
HIGH_ALONE_LONG,15,10,ALL,1163,0.4858125537403267,-0.5025795356835769,1.0,,,,
align_1_5,15,10,ALL,794,0.49496221662468515,0.06863979848866499,0.6827171109200344,1163.0,0.5086058519793459,-0.013643635354660788,-0.5692689794803539
align_1_5_15,15,10,ALL,559,0.5008944543828264,0.08631484794275492,0.48065348237317285,1163.0,0.5086058519793459,-0.007711397596519509,-0.551593930026264
align_5_15,15,10,ALL,799,0.5081351689612015,0.7981852315394243,0.6870163370593293,1163.0,0.5086058519793459,-0.0004706830181444577,0.16027645357040543
accel_with_med,15,10,ALL,554,0.5108303249097473,0.9526173285198556,0.4763542562338779,1163.0,0.5086058519793459,0.0022244729304014,0.3147085505508367
rev_short_vs_med,15,10,ALL,460,0.5195652173913043,1.3978260869565218,0.39552880481513325,1163.0,0.5086058519793459,0.01095936541195841,0.7599173089875029
disagree_follow_short,15,10,ALL,460,0.4673913043478261,-1.3978260869565218,0.39552880481513325,1163.0,0.5086058519793459,-0.04121454763151983,-2.0357348649255407
follow_5,15,10,ALL,1153,0.5030355594102341,0.4351691240242845,0.9914015477214101,1163.0,0.5086058519793459,-0.00557029256911179,-0.20273965394473442
follow_15,15,10,ALL,1163,0.5081685296646603,0.7291487532244196,1.0,1163.0,0.5086058519793459,-0.00043732231468562865,0.09123997525540073
HIGH_ALONE_FOLLOW,15,15,ALL,1162,0.5215146299483648,1.6166092943201378,0.999140154772141,,,,
HIGH_ALONE_LONG,15,15,ALL,1163,0.4995700773860705,-1.6986242476354256,1.0,,,,
align_1_5,15,15,ALL,794,0.4899244332493703,0.2081234256926952,0.6827171109200344,1163.0,0.5215146299483648,-0.031590196698994544,-1.4084858686274426
align_1_5_15,15,15,ALL,559,0.5116279069767442,0.9534883720930233,0.48065348237317285,1163.0,0.5215146299483648,-0.009886722971620632,-0.6631209222271145
align_5_15,15,15,ALL,799,0.523153942428035,1.989674593241552,0.6870163370593293,1163.0,0.5215146299483648,0.0016393124796701963,0.37306529892141427
accel_with_med,15,15,ALL,554,0.5144404332129964,1.0153429602888087,0.4763542562338779,1163.0,0.5215146299483648,-0.007074196735368465,-0.6012663340313291
rev_short_vs_med,15,15,ALL,460,0.5543478260869565,3.1945652173913044,0.39552880481513325,1163.0,0.5215146299483648,0.0328331961385917,1.5779559230711666
disagree_follow_short,15,15,ALL,460,0.43478260869565216,-3.1945652173913044,0.39552880481513325,1163.0,0.5215146299483648,-0.08673202125271268,-4.811174511711442
follow_5,15,15,ALL,1153,0.5082393755420642,1.2779705117085862,0.9914015477214101,1163.0,0.5215146299483648,-0.013275254406300618,-0.33863878261155156
follow_15,15,15,ALL,1163,0.5227858985382631,1.5533104041272572,1.0,1163.0,0.5215146299483648,0.0012712685898982334,-0.0632988901928806
HIGH_ALONE_FOLLOW,15,30,ALL,1162,0.5223752151462995,2.1456540447504304,0.999140154772141,,,,
HIGH_ALONE_LONG,15,30,ALL,1163,0.5064488392089423,-2.2798796216681,1.0,,,,
align_1_5,15,30,ALL,794,0.49370277078085645,-0.49149874055415615,0.6827171109200344,1163.0,0.5223752151462995,-0.02867244436544303,-2.6371527853045866
align_1_5_15,15,30,ALL,559,0.5080500894454383,0.8761180679785331,0.48065348237317285,1163.0,0.5223752151462995,-0.014325125700861197,-1.2695359767718974
align_5_15,15,30,ALL,799,0.509386733416771,1.5663329161451816,0.6870163370593293,1163.0,0.5223752151462995,-0.01298848172952849,-0.5793211286052489
accel_with_med,15,30,ALL,554,0.5324909747292419,2.532942238267148,0.4763542562338779,1163.0,0.5223752151462995,0.010115759582942419,0.3872881935167176
rev_short_vs_med,15,30,ALL,460,0.5282608695652173,3.6592391304347824,0.39552880481513325,1163.0,0.5223752151462995,0.005885654418917863,1.513585085684352
disagree_follow_short,15,30,ALL,460,0.46304347826086956,-3.6592391304347824,0.39552880481513325,1163.0,0.5223752151462995,-0.05933173688542992,-5.804893175185213
follow_5,15,30,ALL,1153,0.49522983521248914,0.1927580225498699,0.9914015477214101,1163.0,0.5223752151462995,-0.027145379933810332,-1.9528960222005605
follow_15,15,30,ALL,1163,0.5184866723989682,2.1006018916595015,1.0,1163.0,0.5223752151462995,-0.003888542747331303,-0.045052153090928915
HIGH_ALONE_FOLLOW,20,10,IS,819,0.4822954822954823,-0.08028083028083029,0.997563946406821,,,,
HIGH_ALONE_LONG,20,10,IS,821,0.53836784409257,1.3931181485992692,1.0,,,,
align_1_5,20,10,IS,527,0.44212523719165087,-0.053605313092979126,0.6419001218026796,821.0,0.4822954822954823,-0.04017024510383144,0.02667551718785116
align_1_5_15,20,10,IS,380,0.4394736842105263,-0.8782894736842105,0.4628501827040195,821.0,0.4822954822954823,-0.04282179808495601,-0.7980086434033802
align_5_15,20,10,IS,573,0.4677137870855148,-0.23734729493891799,0.6979293544457978,821.0,0.4822954822954823,-0.014581695209967493,-0.1570664646580877
accel_with_med,20,10,IS,379,0.46174142480211083,-0.612796833773087,0.46163215590742995,821.0,0.4822954822954823,-0.02055405749337147,-0.5325160034922567
rev_short_vs_med,20,10,IS,316,0.5284810126582279,0.22231012658227847,0.3848964677222899,821.0,0.4822954822954823,0.046185530362745586,0.3025909568631088
disagree_follow_short,20,10,IS,316,0.4462025316455696,-0.22231012658227847,0.3848964677222899,821.0,0.4822954822954823,-0.03609295064991269,-0.14202929630144817
follow_5,20,10,IS,806,0.46898263027295284,0.2726426799007444,0.9817295980511571,821.0,0.4822954822954823,-0.013312852022529464,0.3529235101815747
follow_15,20,10,IS,813,0.4821648216482165,-0.3908364083640836,0.9902557856272838,821.0,0.4822954822954823,-0.00013066064726580118,-0.31055557808325335
persist_5m,20,10,IS,457,0.4617067833698031,-0.2975929978118162,0.5566382460414129,821.0,0.4822954822954823,-0.020588698925679216,-0.21731216753098592
flip_5m,20,10,IS,340,0.4764705882352941,0.5485294117647059,0.41412911084043846,821.0,0.4822954822954823,-0.005824894060188213,0.6288102420455363
HIGH_ALONE_FOLLOW,20,15,IS,819,0.5018315018315018,0.21825396825396826,0.997563946406821,,,,
HIGH_ALONE_LONG,20,15,IS,821,0.5578562728380024,1.658952496954933,1.0,,,,
align_1_5,20,15,IS,527,0.47058823529411764,0.04174573055028463,0.6419001218026796,821.0,0.5018315018315018,-0.031243266537384184,-0.17650823770368362
align_1_5_15,20,15,IS,380,0.44473684210526315,-1.1980263157894737,0.4628501827040195,821.0,0.5018315018315018,-0.05709465972623867,-1.416280284043442
align_5_15,20,15,IS,573,0.4886561954624782,-0.16361256544502617,0.6979293544457978,821.0,0.5018315018315018,-0.013175306369023643,-0.3818665336989944
accel_with_med,20,15,IS,379,0.47493403693931396,-0.9610817941952506,0.46163215590742995,821.0,0.5018315018315018,-0.02689746489218786,-1.179335762449219
rev_short_vs_med,20,15,IS,316,0.5221518987341772,0.16455696202531644,0.3848964677222899,821.0,0.5018315018315018,0.020320396902675397,-0.05369700622865181
disagree_follow_short,20,15,IS,316,0.47151898734177217,-0.16455696202531644,0.3848964677222899,821.0,0.5018315018315018,-0.03031251448972966,-0.3828109302792847
follow_5,20,15,IS,806,0.5,0.6129032258064516,0.9817295980511571,821.0,0.5018315018315018,-0.001831501831501825,0.39464925755248337
follow_15,20,15,IS,813,0.4833948339483395,-0.5993234932349324,0.9902557856272838,821.0,0.5018315018315018,-0.01843666788316234,-0.8175774614889006
persist_5m,20,15,IS,457,0.48358862144420134,-0.6657549234135668,0.5566382460414129,821.0,0.5018315018315018,-0.018242880387300486,-0.884008891667535
flip_5m,20,15,IS,340,0.5205882352941177,1.8963235294117646,0.41412911084043846,821.0,0.5018315018315018,0.01875673346261586,1.6780695611577965
HIGH_ALONE_FOLLOW,20,30,IS,819,0.5018315018315018,0.543040293040293,0.997563946406821,,,,
HIGH_ALONE_LONG,20,30,IS,821,0.5274056029232643,1.3118148599269184,1.0,,,,
align_1_5,20,30,IS,527,0.47248576850094876,0.5488614800759013,0.6419001218026796,821.0,0.5018315018315018,-0.02934573333055307,0.0058211870356082995
align_1_5_15,20,30,IS,380,0.47368421052631576,-0.22894736842105262,0.4628501827040195,821.0,0.5018315018315018,-0.028147291305186062,-0.7719876614613457
align_5_15,20,30,IS,573,0.49040139616055844,0.23909249563699825,0.6979293544457978,821.0,0.5018315018315018,-0.01143010567094338,-0.30394779740329475
accel_with_med,20,30,IS,379,0.49604221635883905,0.579155672823219,0.46163215590742995,821.0,0.5018315018315018,-0.005789285472662775,0.036115379782926005
rev_short_vs_med,20,30,IS,316,0.5221518987341772,0.16455696202531644,0.3848964677222899,821.0,0.5018315018315018,0.020320396902675397,-0.37848333101497655
disagree_follow_short,20,30,IS,316,0.47468354430379744,-0.16455696202531644,0.3848964677222899,821.0,0.5018315018315018,-0.02714795752770438,-0.7075972550656094
follow_5,20,30,IS,806,0.4851116625310174,0.43300248138957814,0.9817295980511571,821.0,0.5018315018315018,-0.01671983930048443,-0.11003781165071486
follow_15,20,30,IS,813,0.4993849938499385,0.15282902829028291,0.9902557856272838,821.0,0.5018315018315018,-0.0024465079815633173,-0.3902112647500101
persist_5m,20,30,IS,457,0.4573304157549234,-0.2910284463894967,0.5566382460414129,821.0,0.5018315018315018,-0.04450108607657843,-0.8340687394297897
flip_5m,20,30,IS,340,0.5235294117647059,0.7360294117647059,0.41412911084043846,821.0,0.5018315018315018,0.021697909933204085,0.19298911872441293
HIGH_ALONE_FOLLOW,20,10,Validation,210,0.5380952380952381,1.7678571428571428,1.0,,,,
HIGH_ALONE_LONG,20,10,Validation,210,0.5190476190476191,2.1654761904761903,1.0,,,,
align_1_5,20,10,Validation,139,0.48201438848920863,-3.4928057553956835,0.6619047619047619,210.0,0.5380952380952381,-0.05608084960602944,-5.260662898252827
align_1_5_15,20,10,Validation,95,0.4842105263157895,-3.094736842105263,0.4523809523809524,210.0,0.5380952380952381,-0.05388471177944859,-4.862593984962405
align_5_15,20,10,Validation,145,0.4689655172413793,-3.0827586206896553,0.6904761904761905,210.0,0.5380952380952381,-0.06912972085385877,-4.850615763546799
accel_with_med,20,10,Validation,95,0.49473684210526314,-1.0526315789473684,0.4523809523809524,210.0,0.5380952380952381,-0.04335839598997493,-2.8204887218045114
rev_short_vs_med,20,10,Validation,94,0.4787234042553192,0.4095744680851064,0.44761904761904764,210.0,0.5380952380952381,-0.0593718338399189,-1.3582826747720365
disagree_follow_short,20,10,Validation,94,0.5212765957446809,-0.4095744680851064,0.44761904761904764,210.0,0.5380952380952381,-0.01681864235055719,-2.177431610942249
follow_5,20,10,Validation,210,0.4666666666666667,-3.755952380952381,1.0,210.0,0.5380952380952381,-0.0714285714285714,-5.523809523809524
follow_15,20,10,Validation,210,0.49047619047619045,-0.5011904761904762,1.0,210.0,0.5380952380952381,-0.047619047619047616,-2.269047619047619
persist_5m,20,10,Validation,111,0.4774774774774775,-2.563063063063063,0.5285714285714286,210.0,0.5380952380952381,-0.060617760617760585,-4.330920205920206
flip_5m,20,10,Validation,98,0.45918367346938777,-3.8801020408163267,0.4666666666666667,210.0,0.5380952380952381,-0.0789115646258503,-5.6479591836734695
HIGH_ALONE_FOLLOW,20,15,Validation,210,0.5,-0.35595238095238096,1.0,,,,
HIGH_ALONE_LONG,20,15,Validation,210,0.5523809523809524,0.9607142857142857,1.0,,,,
align_1_5,20,15,Validation,139,0.48201438848920863,-3.922661870503597,0.6619047619047619,210.0,0.5,-0.017985611510791366,-3.566709489551216
align_1_5_15,20,15,Validation,95,0.5052631578947369,-3.2263157894736842,0.4523809523809524,210.0,0.5,0.0052631578947368585,-2.8703634085213032
align_5_15,20,15,Validation,145,0.5172413793103449,-2.3275862068965516,0.6904761904761905,210.0,0.5,0.017241379310344862,-1.9716338259441706
accel_with_med,20,15,Validation,95,0.5263157894736842,0.9052631578947369,0.4523809523809524,210.0,0.5,0.02631578947368418,1.2612155388471178
rev_short_vs_med,20,15,Validation,94,0.5531914893617021,2.2101063829787235,0.44761904761904764,210.0,0.5,0.05319148936170215,2.5660587639311045
disagree_follow_short,20,15,Validation,94,0.44680851063829785,-2.2101063829787235,0.44761904761904764,210.0,0.5,-0.05319148936170215,-1.8541540020263425
follow_5,20,15,Validation,210,0.48095238095238096,-3.9440476190476192,1.0,210.0,0.5,-0.019047619047619035,-3.5880952380952382
follow_15,20,15,Validation,210,0.5380952380952381,0.7297619047619047,1.0,210.0,0.5,0.03809523809523807,1.0857142857142856
persist_5m,20,15,Validation,111,0.4864864864864865,-3.3220720720720722,0.5285714285714286,210.0,0.5,-0.013513513513513487,-2.966119691119691
flip_5m,20,15,Validation,98,0.47959183673469385,-3.3622448979591835,0.4666666666666667,210.0,0.5,-0.020408163265306145,-3.0062925170068024
HIGH_ALONE_FOLLOW,20,30,Validation,210,0.49523809523809526,-0.1869047619047619,1.0,,,,
HIGH_ALONE_LONG,20,30,Validation,210,0.5904761904761905,4.691666666666666,1.0,,,,
align_1_5,20,30,Validation,139,0.4676258992805755,-5.098920863309353,0.6619047619047619,210.0,0.49523809523809526,-0.027612195957519736,-4.912016101404591
align_1_5_15,20,30,Validation,95,0.4631578947368421,-6.4,0.4523809523809524,210.0,0.49523809523809526,-0.03208020050125315,-6.213095238095239
align_5_15,20,30,Validation,145,0.4896551724137931,-1.9793103448275862,0.6904761904761905,210.0,0.49523809523809526,-0.005582922824302172,-1.7924055829228243
accel_with_med,20,30,Validation,95,0.4421052631578947,-5.018421052631579,0.4523809523809524,210.0,0.49523809523809526,-0.05313283208020053,-4.831516290726817
rev_short_vs_med,20,30,Validation,94,0.5319148936170213,4.486702127659575,0.44761904761904764,210.0,0.49523809523809526,0.03667679837892601,4.673606889564336
disagree_follow_short,20,30,Validation,94,0.46808510638297873,-4.486702127659575,0.44761904761904764,210.0,0.49523809523809526,-0.027152988855116522,-4.299797365754813
follow_5,20,30,Validation,210,0.49047619047619045,-2.836904761904762,1.0,210.0,0.49523809523809526,-0.0047619047619048005,-2.6500000000000004
follow_15,20,30,Validation,210,0.49523809523809526,0.10357142857142858,1.0,210.0,0.49523809523809526,0.0,0.2904761904761905
persist_5m,20,30,Validation,111,0.4594594594594595,-6.738738738738738,0.5285714285714286,210.0,0.49523809523809526,-0.03577863577863577,-6.551833976833977
flip_5m,20,30,Validation,98,0.5306122448979592,3.0331632653061225,0.4666666666666667,210.0,0.49523809523809526,0.03537414965986396,3.2200680272108846
HIGH_ALONE_FOLLOW,20,10,OOS,116,0.5086206896551724,7.637931034482759,1.0,,,,
HIGH_ALONE_LONG,20,10,OOS,116,0.4224137931034483,-19.357758620689655,1.0,,,,
align_1_5,20,10,OOS,73,0.4794520547945205,8.863013698630137,0.6293103448275862,116.0,0.5086206896551724,-0.029168634860651854,1.2250826641473784
align_1_5_15,20,10,OOS,51,0.5294117647058824,14.71078431372549,0.4396551724137931,116.0,0.5086206896551724,0.020791075050709984,7.072853279242731
align_5_15,20,10,OOS,82,0.524390243902439,12.085365853658537,0.7068965517241379,116.0,0.5086206896551724,0.01576955424726667,4.447434819175778
accel_with_med,20,10,OOS,44,0.5681818181818182,17.5,0.3793103448275862,116.0,0.5086206896551724,0.05956112852664586,9.862068965517242
rev_short_vs_med,20,10,OOS,53,0.5849056603773585,8.985849056603774,0.45689655172413796,116.0,0.5086206896551724,0.0762849707221861,1.3479180221210152
disagree_follow_short,20,10,OOS,53,0.41509433962264153,-8.985849056603774,0.45689655172413796,116.0,0.5086206896551724,-0.09352635003253085,-16.623780091086534
follow_5,20,10,OOS,115,0.46956521739130436,4.232608695652174,0.9913793103448276,116.0,0.5086206896551724,-0.03905547226386802,-3.405322338830585
follow_15,20,10,OOS,116,0.5689655172413793,13.362068965517242,1.0,116.0,0.5086206896551724,0.06034482758620696,5.724137931034483
persist_5m,20,10,OOS,67,0.5074626865671642,13.458955223880597,0.5775862068965517,116.0,0.5086206896551724,-0.0011580030880081749,5.821024189397838
flip_5m,20,10,OOS,48,0.4166666666666667,-8.645833333333334,0.41379310344827586,116.0,0.5086206896551724,-0.09195402298850569,-16.283764367816094
HIGH_ALONE_FOLLOW,20,15,OOS,116,0.5172413793103449,6.043103448275862,1.0,,,,
HIGH_ALONE_LONG,20,15,OOS,116,0.46551724137931033,-15.008620689655173,1.0,,,,
align_1_5,20,15,OOS,73,0.5068493150684932,4.719178082191781,0.6293103448275862,116.0,0.5172413793103449,-0.010392064241851684,-1.3239253660840813
align_1_5_15,20,15,OOS,51,0.5098039215686274,4.897058823529412,0.4396551724137931,116.0,0.5172413793103449,-0.007437457741717446,-1.14604462474645
align_5_15,20,15,OOS,82,0.5487804878048781,8.859756097560975,0.7068965517241379,116.0,0.5172413793103449,0.03153910849453323,2.816652649285113
accel_with_med,20,15,OOS,44,0.5454545454545454,7.255681818181818,0.3793103448275862,116.0,0.5172413793103449,0.028213166144200552,1.2125783699059562
rev_short_vs_med,20,15,OOS,53,0.5849056603773585,9.202830188679245,0.45689655172413796,116.0,0.5172413793103449,0.06766428106701361,3.159726740403383
disagree_follow_short,20,15,OOS,53,0.41509433962264153,-9.202830188679245,0.45689655172413796,116.0,0.5172413793103449,-0.10214703968770333,-15.245933636955108
follow_5,20,15,OOS,115,0.5130434782608696,5.315217391304348,0.9913793103448276,116.0,0.5172413793103449,-0.004197901049475261,-0.7278860569715144
follow_15,20,15,OOS,116,0.5603448275862069,7.836206896551724,1.0,116.0,0.5172413793103449,0.04310344827586199,1.793103448275862
persist_5m,20,15,OOS,67,0.5671641791044776,15.164179104477611,0.5775862068965517,116.0,0.5172413793103449,0.04992279979413272,9.12107565620175
flip_5m,20,15,OOS,48,0.4375,-8.432291666666666,0.41379310344827586,116.0,0.5172413793103449,-0.07974137931034486,-14.475395114942529
HIGH_ALONE_FOLLOW,20,30,OOS,116,0.5086206896551724,1.0581896551724137,1.0,,,,
HIGH_ALONE_LONG,20,30,OOS,116,0.49137931034482757,-19.05387931034483,1.0,,,,
align_1_5,20,30,OOS,73,0.5068493150684932,-5.113013698630137,0.6293103448275862,116.0,0.5086206896551724,-0.0017713745866791974,-6.171203353802551
align_1_5_15,20,30,OOS,51,0.5098039215686274,-3.156862745098039,0.4396551724137931,116.0,0.5086206896551724,0.0011832319134550406,-4.215052400270453
align_5_15,20,30,OOS,82,0.524390243902439,-4.454268292682927,0.7068965517241379,116.0,0.5086206896551724,0.01576955424726667,-5.51245794785534
accel_with_med,20,30,OOS,44,0.5227272727272727,-8.653409090909092,0.3793103448275862,116.0,0.5086206896551724,0.014106583072100332,-9.711598746081506
rev_short_vs_med,20,30,OOS,53,0.5471698113207547,7.080188679245283,0.45689655172413796,116.0,0.5086206896551724,0.03854912166558233,6.021999024072869
disagree_follow_short,20,30,OOS,53,0.4528301886792453,-7.080188679245283,0.45689655172413796,116.0,0.5086206896551724,-0.05579050097592708,-8.138378334417697
follow_5,20,30,OOS,115,0.5043478260869565,-5.339130434782609,0.9913793103448276,116.0,0.5086206896551724,-0.004272863568215879,-6.397320089955023
follow_15,20,30,OOS,116,0.5344827586206896,1.5280172413793103,1.0,116.0,0.5086206896551724,0.025862068965517238,0.4698275862068966
persist_5m,20,30,OOS,67,0.5522388059701493,-2.5858208955223883,0.5775862068965517,116.0,0.5086206896551724,0.04361811631497692,-3.644010550694802
flip_5m,20,30,OOS,48,0.4375,-9.182291666666666,0.41379310344827586,116.0,0.5086206896551724,-0.07112068965517238,-10.24048132183908
HIGH_ALONE_FOLLOW,20,10,ALL,1145,0.49519650655021835,1.0406113537117905,0.998256320836966,,,,
HIGH_ALONE_LONG,20,10,ALL,1147,0.5231037489102005,-0.5640802092414996,1.0,,,,
align_1_5,20,10,ALL,739,0.45331529093369416,0.18031123139377536,0.6442894507410637,1147.0,0.49519650655021835,-0.04188121561652419,-0.8603001223180151
align_1_5_15,20,10,ALL,526,0.45627376425855515,0.23288973384030418,0.45858761987794244,1147.0,0.49519650655021835,-0.038922742291663204,-0.8077216198714863
align_5_15,20,10,ALL,800,0.47375,0.51,0.6974716652136007,1147.0,0.49519650655021835,-0.021446506550218347,-0.5306113537117905
accel_with_med,20,10,ALL,518,0.4768339768339768,0.8450772200772201,0.45161290322580644,1147.0,0.49519650655021835,-0.018362529716241527,-0.1955341336345704
rev_short_vs_med,20,10,ALL,463,0.5248380129589633,1.263498920086393,0.4036617262423714,1147.0,0.49519650655021835,0.02964150640874491,0.2228875663746026
disagree_follow_short,20,10,ALL,463,0.45788336933045354,-1.263498920086393,0.4036617262423714,1147.0,0.49519650655021835,-0.037313137219764814,-2.304110273798184
follow_5,20,10,ALL,1131,0.46861184792219274,-0.07272325375773651,0.986050566695728,1147.0,0.49519650655021835,-0.026584658628025615,-1.113334607469527
follow_15,20,10,ALL,1139,0.4925373134328358,0.9894644424934153,0.993025283347864,1147.0,0.49519650655021835,-0.0026591931173825523,-0.051146911218375224
persist_5m,20,10,ALL,635,0.4692913385826772,0.7578740157480315,0.5536181342632955,1147.0,0.49519650655021835,-0.025905167967541165,-0.282737337963759
flip_5m,20,10,ALL,486,0.4670781893004115,-1.2525720164609053,0.4237140366172624,1147.0,0.49519650655021835,-0.028118317249806846,-2.293183370172696
HIGH_ALONE_FOLLOW,20,15,ALL,1145,0.503056768558952,0.7030567685589519,0.998256320836966,,,,
HIGH_ALONE_LONG,20,15,ALL,1147,0.5475152571926766,-0.1545335658238884,1.0,,,,
align_1_5,20,15,ALL,739,0.476319350473613,-0.2418809201623816,0.6442894507410637,1147.0,0.503056768558952,-0.02673741808533897,-0.9449376887213335
align_1_5_15,20,15,ALL,526,0.4619771863117871,-0.973384030418251,0.45858761987794244,1147.0,0.503056768558952,-0.0410795822471649,-1.676440798977203
align_5_15,20,15,ALL,800,0.5,0.3690625,0.6974716652136007,1147.0,0.503056768558952,-0.0030567685589519833,-0.3339942685589519
accel_with_med,20,15,ALL,518,0.49034749034749037,0.07915057915057915,0.45161290322580644,1147.0,0.503056768558952,-0.012709278211461617,-0.6239061894083728
rev_short_vs_med,20,15,ALL,463,0.5356371490280778,1.6144708423326133,0.4036617262423714,1147.0,0.503056768558952,0.032580380469125814,0.9114140737736613
disagree_follow_short,20,15,ALL,463,0.46004319654427644,-1.6144708423326133,0.4036617262423714,1147.0,0.503056768558952,-0.04301357201467554,-2.317527610891565
follow_5,20,15,ALL,1131,0.497789566755084,0.24491600353669318,0.986050566695728,1147.0,0.503056768558952,-0.005267201803867971,-0.45814076502225876
follow_15,20,15,ALL,1139,0.5013169446883231,0.504828797190518,0.993025283347864,1147.0,0.503056768558952,-0.001739823870628876,-0.19822797136843395
persist_5m,20,15,ALL,635,0.49291338582677163,0.5401574803149606,0.5536181342632955,1147.0,0.503056768558952,-0.01014338273218035,-0.16289928824399136
flip_5m,20,15,ALL,486,0.5041152263374485,-0.18415637860082304,0.4237140366172624,1147.0,0.503056768558952,0.0010584577784965576,-0.887213147159775
HIGH_ALONE_FOLLOW,20,30,ALL,1145,0.5013100436681223,0.46135371179039303,0.998256320836966,,,,
HIGH_ALONE_LONG,20,30,ALL,1147,0.5353095030514385,-0.12903225806451613,1.0,,,,
align_1_5,20,30,ALL,739,0.4749661705006766,-1.0727334235453316,0.6442894507410637,1147.0,0.5013100436681223,-0.026343873167445686,-1.5340871353357246
align_1_5_15,20,30,ALL,526,0.4752851711026616,-1.6273764258555132,0.45858761987794244,1147.0,0.5013100436681223,-0.026024872565460655,-2.088730137645906
align_5_15,20,30,ALL,800,0.49375,-0.6440625,0.6974716652136007,1147.0,0.5013100436681223,-0.0075600436681222405,-1.105416211790393
accel_with_med,20,30,ALL,518,0.48841698841698844,-1.2316602316602316,0.45161290322580644,1147.0,0.5013100436681223,-0.012893055251133823,-1.6930139434506246
rev_short_vs_med,20,30,ALL,463,0.5269978401727862,1.8336933045356372,0.4036617262423714,1147.0,0.5013100436681223,0.025687796504663907,1.3723395927452442
disagree_follow_short,20,30,ALL,463,0.4708423326133909,-1.8336933045356372,0.4036617262423714,1147.0,0.5013100436681223,-0.03046771105473134,-2.29504701632603
follow_5,20,30,ALL,1131,0.4880636604774536,-0.76105216622458,0.986050566695728,1147.0,0.5013100436681223,-0.013246383190668676,-1.2224058780149731
follow_15,20,30,ALL,1139,0.5021949078138718,0.283801580333626,0.993025283347864,1147.0,0.5013100436681223,0.0008848641457495088,-0.17755213145676702
persist_5m,20,30,ALL,635,0.46771653543307085,-1.660236220472441,0.5536181342632955,1147.0,0.5013100436681223,-0.03359350823505142,-2.121589932262834
flip_5m,20,30,ALL,486,0.5164609053497943,0.21965020576131689,0.4237140366172624,1147.0,0.5013100436681223,0.015150861681672012,-0.24170350602907614
HIGH_ALONE_FOLLOW,25,10,IS,819,0.49572649572649574,0.24847374847374848,0.997563946406821,,,,
HIGH_ALONE_LONG,25,10,IS,821,0.5371498172959805,0.49238733252131545,1.0,,,,
align_1_5,25,10,IS,492,0.5203252032520326,0.22002032520325204,0.5992691839220463,821.0,0.49572649572649574,0.024598707525536834,-0.028453423270496436
align_1_5_15,25,10,IS,332,0.5210843373493976,0.40436746987951805,0.4043848964677223,821.0,0.49572649572649574,0.02535784162290189,0.15589372140576957
align_5_15,25,10,IS,524,0.5076335877862596,0.37166030534351147,0.6382460414129111,821.0,0.49572649572649574,0.011907092059763813,0.12318655686976299
accel_with_med,25,10,IS,349,0.49570200573065903,0.6561604584527221,0.42509135200974424,821.0,0.49572649572649574,-2.44899958367073e-05,0.4076867099789736
rev_short_vs_med,25,10,IS,342,0.47368421052631576,0.24342105263157895,0.4165651644336175,821.0,0.49572649572649574,-0.02204228520017998,-0.0050526958421695245
disagree_follow_short,25,10,IS,342,0.5087719298245614,-0.24342105263157895,0.4165651644336175,821.0,0.49572649572649574,0.013045434098065689,-0.49189480110532746
follow_5,25,10,IS,793,0.510718789407314,0.24274905422446405,0.9658952496954933,821.0,0.49572649572649574,0.014992293680818225,-0.005724694249284429
follow_15,25,10,IS,812,0.48891625615763545,0.2102832512315271,0.9890377588306942,821.0,0.49572649572649574,-0.006810239568860288,-0.03819049724222137
persist_5m,25,10,IS,420,0.5333333333333333,1.0321428571428573,0.5115712545676004,821.0,0.49572649572649574,0.037606837606837584,0.7836691086691088
flip_5m,25,10,IS,360,0.4888888888888889,-0.6895833333333333,0.438489646772229,821.0,0.49572649572649574,-0.006837606837606869,-0.9380570818070818
HIGH_ALONE_FOLLOW,25,15,IS,819,0.48717948717948717,0.3666056166056166,0.997563946406821,,,,
HIGH_ALONE_LONG,25,15,IS,821,0.535931790499391,0.103836784409257,1.0,,,,
align_1_5,25,15,IS,492,0.5447154471544715,0.7103658536585366,0.5992691839220463,821.0,0.48717948717948717,0.05753595997498434,0.34376023705291997
align_1_5_15,25,15,IS,332,0.5391566265060241,0.3463855421686747,0.4043848964677223,821.0,0.48717948717948717,0.05197713932653697,-0.020220074436941904
