mechanism,T_offset,horizon,split,n,win,mean,rate,delta_vs_50,n_base,delta_vs_long
follow_15_ext,270,30,IS,794,0.4924433249370277,-0.42947103274559195,0.3398972602739726,-0.007556675062972307,2336.0,-0.044371743556122945
fade_15_ext,270,30,IS,794,0.48614609571788414,0.42947103274559195,0.3398972602739726,-0.013853904282115859,2336.0,-0.050668972775266496
follow_30,270,30,IS,2295,0.48278867102396517,-0.05849673202614379,0.9824486301369864,-0.017211328976034834,2336.0,-0.05402639746918547
fade_30,270,30,IS,2295,0.4993464052287582,0.05849673202614379,0.9824486301369864,-0.0006535947712418277,2336.0,-0.037468663264392466
follow_30_ext,270,30,IS,794,0.4811083123425693,-0.4452141057934509,0.3398972602739726,-0.01889168765743071,2336.0,-0.05570675615058135
fade_30_ext,270,30,IS,794,0.5,0.4452141057934509,0.3398972602739726,0.0,2336.0,-0.03681506849315064
run_continue,270,30,IS,397,0.44080604534005036,-1.6530226700251889,0.1699486301369863,-0.059193954659949644,2336.0,-0.09600902315310028
run_fade,270,30,IS,397,0.5491183879093199,1.6530226700251889,0.1699486301369863,0.04911838790931988,2336.0,0.012303319416169245
alt_fade,270,30,IS,533,0.5121951219512195,-0.3269230769230769,0.2281678082191781,0.012195121951219523,2336.0,-0.024619946541931115
UNCOND_LONG,270,60,IS,2336,0.5445205479452054,1.3980094178082192,1.0,0.044520547945205435,,
follow_1,270,60,IS,2163,0.4840499306518724,-0.047156726768377254,0.9259417808219178,-0.015950069348127593,2336.0,-0.06047061729333303
fade_1,270,60,IS,2163,0.5020804438280166,0.047156726768377254,0.9259417808219178,0.0020804438280166426,2336.0,-0.04244010411718879
follow_1_ext,270,60,IS,794,0.48740554156171284,-0.12437027707808564,0.3398972602739726,-0.01259445843828716,2336.0,-0.057115006383492595
fade_1_ext,270,60,IS,794,0.5012594458438288,0.12437027707808564,0.3398972602739726,0.0012594458438287548,2336.0,-0.04326110210137668
follow_5,270,60,IS,2249,0.4713205869275233,-1.1363939528679412,0.9627568493150684,-0.028679413072476678,2336.0,-0.07319996101768211
fade_5,270,60,IS,2249,0.5131169408626056,1.1363939528679412,0.9627568493150684,0.01311694086260562,2336.0,-0.031403607082599816
follow_5_ext,270,60,IS,794,0.48866498740554154,-0.45465994962216627,0.3398972602739726,-0.01133501259445846,2336.0,-0.055855560539663895
fade_5_ext,270,60,IS,794,0.49370277078085645,0.45465994962216627,0.3398972602739726,-0.006297229219143552,2336.0,-0.05081777716434899
follow_15,270,60,IS,2269,0.4869986778316439,-0.3491626267078008,0.971318493150685,-0.013001322168356089,2336.0,-0.057521870113561524
fade_15,270,60,IS,2269,0.498016747465844,0.3491626267078008,0.971318493150685,-0.001983252534155988,2336.0,-0.046503800479361423
follow_15_ext,270,60,IS,794,0.4722921914357683,-1.2496851385390428,0.3398972602739726,-0.027707808564231717,2336.0,-0.07222835650943715
fade_15_ext,270,60,IS,794,0.5151133501259446,1.2496851385390428,0.3398972602739726,0.015113350125944613,2336.0,-0.029407197819260822
follow_30,270,60,IS,2295,0.48148148148148145,-0.07745098039215687,0.9824486301369864,-0.018518518518518545,2336.0,-0.06303906646372398
fade_30,270,60,IS,2295,0.5032679738562091,0.07745098039215687,0.9824486301369864,0.0032679738562091387,2336.0,-0.0412525740889963
follow_30_ext,270,60,IS,794,0.473551637279597,-0.4924433249370277,0.3398972602739726,-0.026448362720403018,2336.0,-0.07096891066560845
fade_30_ext,270,60,IS,794,0.5113350125944585,0.4924433249370277,0.3398972602739726,0.01133501259445846,2336.0,-0.033185535350746975
run_continue,270,60,IS,397,0.47858942065491183,-1.0925692695214106,0.1699486301369863,-0.021410579345088165,2336.0,-0.0659311272902936
run_fade,270,60,IS,397,0.5062972292191436,1.0925692695214106,0.1699486301369863,0.006297229219143552,2336.0,-0.03822331872606188
alt_fade,270,60,IS,533,0.5290806754221389,0.9779549718574109,0.2281678082191781,0.02908067542213888,2336.0,-0.015439872523066556
UNCOND_LONG,270,5,Validation,747,0.4779116465863454,-1.4046184738955823,1.0,-0.022088353413654616,,
follow_1,270,5,Validation,741,0.5182186234817814,0.618421052631579,0.9919678714859438,0.018218623481781382,747.0,0.040306976895436
fade_1,270,5,Validation,741,0.47368421052631576,-0.618421052631579,0.9919678714859438,-0.026315789473684237,747.0,-0.004227436060029621
follow_1_ext,270,5,Validation,242,0.48760330578512395,0.2665289256198347,0.32396251673360105,-0.012396694214876047,747.0,0.009691659198778568
fade_1_ext,270,5,Validation,242,0.5,-0.2665289256198347,0.32396251673360105,0.0,747.0,0.022088353413654616
follow_5,270,5,Validation,741,0.4885290148448043,0.6626180836707153,0.9919678714859438,-0.011470985155195679,747.0,0.010617368258458937
fade_5,270,5,Validation,741,0.5033738191632928,-0.6626180836707153,0.9919678714859438,0.003373819163292824,747.0,0.02546217257694744
follow_5_ext,270,5,Validation,251,0.46215139442231074,-0.8476095617529881,0.3360107095046854,-0.037848605577689265,747.0,-0.01576025216403465
fade_5_ext,270,5,Validation,251,0.5258964143426295,0.8476095617529881,0.3360107095046854,0.02589641434262946,747.0,0.047984767756284075
follow_15,270,5,Validation,744,0.47580645161290325,-0.5278897849462365,0.9959839357429718,-0.024193548387096753,747.0,-0.002105194973442137
fade_15,270,5,Validation,744,0.5161290322580645,0.5278897849462365,0.9959839357429718,0.016129032258064502,747.0,0.03821738567171912
follow_15_ext,270,5,Validation,262,0.49236641221374045,0.6469465648854962,0.3507362784471218,-0.007633587786259555,747.0,0.014454765627395061
fade_15_ext,270,5,Validation,262,0.5038167938931297,-0.6469465648854962,0.3507362784471218,0.003816793893129722,747.0,0.025905147306784337
follow_30,270,5,Validation,741,0.47233468286099867,-0.021929824561403508,0.9919678714859438,-0.027665317139001333,747.0,-0.0055769637253467175
fade_30,270,5,Validation,741,0.5195681511470985,0.021929824561403508,0.9919678714859438,0.019568151147098534,747.0,0.04165650456075315
follow_30_ext,270,5,Validation,283,0.4911660777385159,1.6846289752650176,0.3788487282463186,-0.008833922261484106,747.0,0.01325443115217051
fade_30_ext,270,5,Validation,283,0.49469964664310956,-1.6846289752650176,0.3788487282463186,-0.0053003533568904415,747.0,0.016788000056764174
run_continue,270,5,Validation,159,0.559748427672956,2.0707547169811322,0.21285140562248997,0.05974842767295596,747.0,0.08183678108661058
run_fade,270,5,Validation,159,0.4339622641509434,-2.0707547169811322,0.21285140562248997,-0.06603773584905659,747.0,-0.043949382435401974
alt_fade,270,5,Validation,168,0.5238095238095238,0.20089285714285715,0.2248995983935743,0.023809523809523836,747.0,0.04589787722317845
UNCOND_LONG,270,15,Validation,747,0.5033467202141901,-2.5097054886211514,1.0,0.0033467202141901353,,
follow_1,270,15,Validation,741,0.5114709851551957,0.18049932523616735,0.9919678714859438,0.011470985155195734,747.0,0.008124264941005599
fade_1,270,15,Validation,741,0.48717948717948717,-0.18049932523616735,0.9919678714859438,-0.01282051282051283,747.0,-0.016167233034702966
follow_1_ext,270,15,Validation,242,0.5537190082644629,0.5836776859504132,0.32396251673360105,0.05371900826446285,747.0,0.05037228805027272
fade_1_ext,270,15,Validation,242,0.4462809917355372,-0.5836776859504132,0.32396251673360105,-0.0537190082644628,747.0,-0.05706572847865293
follow_5,270,15,Validation,741,0.5006747638326585,0.31039136302294196,0.9919678714859438,0.0006747638326585204,747.0,-0.002671956381531615
fade_5,270,15,Validation,741,0.4979757085020243,-0.31039136302294196,0.9919678714859438,-0.0020242914979757276,747.0,-0.005371011712165863
follow_5_ext,270,15,Validation,251,0.5099601593625498,-2.0249003984063747,0.3360107095046854,0.009960159362549792,747.0,0.006613439148359657
fade_5_ext,270,15,Validation,251,0.4900398406374502,2.0249003984063747,0.3360107095046854,-0.009960159362549792,747.0,-0.013306879576739927
follow_15,270,15,Validation,744,0.49731182795698925,-1.2204301075268817,0.9959839357429718,-0.0026881720430107503,747.0,-0.006034892257200886
fade_15,270,15,Validation,744,0.5013440860215054,1.2204301075268817,0.9959839357429718,0.0013440860215053752,747.0,-0.00200263419268476
follow_15_ext,270,15,Validation,262,0.48854961832061067,-0.9150763358778626,0.3507362784471218,-0.011450381679389332,747.0,-0.014797101893579467
fade_15_ext,270,15,Validation,262,0.5114503816793893,0.9150763358778626,0.3507362784471218,0.011450381679389277,747.0,0.008103661465199141
follow_30,270,15,Validation,741,0.4939271255060729,-0.6659919028340081,0.9919678714859438,-0.006072874493927127,747.0,-0.009419594708117263
fade_30,270,15,Validation,741,0.50472334682861,0.6659919028340081,0.9919678714859438,0.004723346828609976,747.0,0.0013766266144198402
follow_30_ext,270,15,Validation,283,0.519434628975265,0.44346289752650175,0.3788487282463186,0.019434628975265045,747.0,0.01608790876107491
fade_30_ext,270,15,Validation,283,0.48056537102473496,-0.44346289752650175,0.3788487282463186,-0.019434628975265045,747.0,-0.02278134918945518
run_continue,270,15,Validation,159,0.5345911949685535,1.6446540880503144,0.21285140562248997,0.03459119496855345,747.0,0.031244474754363316
run_fade,270,15,Validation,159,0.4591194968553459,-1.6446540880503144,0.21285140562248997,-0.04088050314465408,747.0,-0.044227223358844214
alt_fade,270,15,Validation,168,0.49404761904761907,-1.9851190476190477,0.2248995983935743,-0.005952380952380931,747.0,-0.009299101166571067
UNCOND_LONG,270,30,Validation,747,0.4966532797858099,-1.607764390896921,1.0,-0.00334672021419008,,
follow_1,270,30,Validation,741,0.48717948717948717,-0.23751686909581646,0.9919678714859438,-0.01282051282051283,747.0,-0.00947379260632275
fade_1,270,30,Validation,741,0.5060728744939271,0.23751686909581646,0.9919678714859438,0.006072874493927127,747.0,0.009419594708117207
follow_1_ext,270,30,Validation,242,0.4834710743801653,-0.30785123966942146,0.32396251673360105,-0.01652892561983471,747.0,-0.013182205405644631
fade_1_ext,270,30,Validation,242,0.512396694214876,0.30785123966942146,0.32396251673360105,0.012396694214875992,747.0,0.01574341442906607
follow_5,270,30,Validation,741,0.5060728744939271,0.03913630229419703,0.9919678714859438,0.006072874493927127,747.0,0.009419594708117207
fade_5,270,30,Validation,741,0.48717948717948717,-0.03913630229419703,0.9919678714859438,-0.01282051282051283,747.0,-0.00947379260632275
follow_5_ext,270,30,Validation,251,0.5338645418326693,0.0398406374501992,0.3360107095046854,0.03386454183266929,747.0,0.03721126204685937
fade_5_ext,270,30,Validation,251,0.46613545816733065,-0.0398406374501992,0.3360107095046854,-0.03386454183266935,747.0,-0.03051782161847927
follow_15,270,30,Validation,744,0.4986559139784946,-0.21875,0.9959839357429718,-0.0013440860215053752,747.0,0.0020026341926847047
fade_15,270,30,Validation,744,0.4946236559139785,0.21875,0.9959839357429718,-0.005376344086021501,747.0,-0.002029623871831421
follow_15_ext,270,30,Validation,262,0.46946564885496184,-0.1898854961832061,0.3507362784471218,-0.030534351145038163,747.0,-0.027187630930848083
fade_15_ext,270,30,Validation,262,0.5229007633587787,0.1898854961832061,0.3507362784471218,0.022900763358778664,747.0,0.026247483572968744
follow_30,270,30,Validation,741,0.47638326585695007,0.6008771929824561,0.9919678714859438,-0.023616734143049933,747.0,-0.020270013928859854
fade_30,270,30,Validation,741,0.5168690958164642,-0.6008771929824561,0.9919678714859438,0.01686909581646423,747.0,0.02021581603065431
follow_30_ext,270,30,Validation,283,0.5159010600706714,3.2358657243816253,0.3788487282463186,0.01590106007067138,747.0,0.01924778028486146
fade_30_ext,270,30,Validation,283,0.47703180212014135,-3.2358657243816253,0.3788487282463186,-0.022968197879858654,747.0,-0.019621477665668574
run_continue,270,30,Validation,159,0.5345911949685535,2.1037735849056602,0.21285140562248997,0.03459119496855345,747.0,0.03793791518274353
run_fade,270,30,Validation,159,0.46540880503144655,-2.1037735849056602,0.21285140562248997,-0.03459119496855345,747.0,-0.03124447475436337
alt_fade,270,30,Validation,168,0.5178571428571429,-1.59375,0.2248995983935743,0.017857142857142905,747.0,0.021203863071332985
UNCOND_LONG,270,60,Validation,747,0.5301204819277109,1.3601070950468541,1.0,0.030120481927710885,,
follow_1,270,60,Validation,741,0.47233468286099867,1.1150472334682862,0.9919678714859438,-0.027665317139001333,747.0,-0.05778579906671222
fade_1,270,60,Validation,741,0.5276653171390013,-1.1150472334682862,0.9919678714859438,0.027665317139001333,747.0,-0.002455164788709552
follow_1_ext,270,60,Validation,242,0.43388429752066116,-1.1683884297520661,0.32396251673360105,-0.06611570247933884,747.0,-0.09623618440704973
fade_1_ext,270,60,Validation,242,0.5661157024793388,1.1683884297520661,0.32396251673360105,0.06611570247933884,747.0,0.03599522055162796
follow_5,270,60,Validation,741,0.49527665317139,-0.099527665317139,0.9919678714859438,-0.004723346828609976,747.0,-0.03484382875632086
fade_5,270,60,Validation,741,0.50472334682861,0.099527665317139,0.9919678714859438,0.004723346828609976,747.0,-0.02539713509910091
follow_5_ext,270,60,Validation,251,0.4820717131474104,0.7689243027888446,0.3360107095046854,-0.017928286852589626,747.0,-0.04804876878030051
fade_5_ext,270,60,Validation,251,0.5179282868525896,-0.7689243027888446,0.3360107095046854,0.017928286852589626,747.0,-0.01219219507512126
follow_15,270,60,Validation,744,0.5053763440860215,1.1851478494623655,0.9959839357429718,0.005376344086021501,747.0,-0.024744137841689384
fade_15,270,60,Validation,744,0.4946236559139785,-1.1851478494623655,0.9959839357429718,-0.005376344086021501,747.0,-0.035496826013732385
follow_15_ext,270,60,Validation,262,0.4961832061068702,-1.0944656488549618,0.3507362784471218,-0.0038167938931297773,747.0,-0.03393727582084066
fade_15_ext,270,60,Validation,262,0.5038167938931297,1.0944656488549618,0.3507362784471218,0.003816793893129722,747.0,-0.026303688034581163
follow_30,270,60,Validation,741,0.5006747638326585,1.1946693657219973,0.9919678714859438,0.0006747638326585204,747.0,-0.029445718095052364
fade_30,270,60,Validation,741,0.4993252361673414,-1.1946693657219973,0.9919678714859438,-0.0006747638326585759,747.0,-0.03079524576036946
follow_30_ext,270,60,Validation,283,0.5406360424028268,6.256183745583039,0.3788487282463186,0.04063604240282681,747.0,0.010515560475115926
fade_30_ext,270,60,Validation,283,0.45936395759717313,-6.256183745583039,0.3788487282463186,-0.040636042402826866,747.0,-0.07075652433053775
run_continue,270,60,Validation,159,0.5094339622641509,5.020440251572327,0.21285140562248997,0.009433962264150941,747.0,-0.020686519663559944
run_fade,270,60,Validation,159,0.49056603773584906,-5.020440251572327,0.21285140562248997,-0.009433962264150941,747.0,-0.039554444191861826
alt_fade,270,60,Validation,168,0.5238095238095238,-2.043154761904762,0.2248995983935743,0.023809523809523836,747.0,-0.006310958118187049
UNCOND_LONG,270,5,OOS,397,0.5062972292191436,-1.9596977329974812,1.0,0.006297229219143552,,
follow_1,270,5,OOS,392,0.5,1.5637755102040816,0.9874055415617129,0.0,397.0,-0.006297229219143552
fade_1,270,5,OOS,392,0.49744897959183676,-1.5637755102040816,0.9874055415617129,-0.0025510204081632404,397.0,-0.008848249627306792
follow_1_ext,270,5,OOS,112,0.4642857142857143,0.6741071428571429,0.28211586901763225,-0.0357142857142857,397.0,-0.04201151493342925
fade_1_ext,270,5,OOS,112,0.5267857142857143,-0.6741071428571429,0.28211586901763225,0.0267857142857143,397.0,0.02048848506657075
follow_5,270,5,OOS,393,0.45038167938931295,-0.4255725190839695,0.9899244332493703,-0.04961832061068705,397.0,-0.0559155498298306
fade_5,270,5,OOS,393,0.544529262086514,0.4255725190839695,0.9899244332493703,0.04452926208651398,397.0,0.038232032867370425
follow_5_ext,270,5,OOS,101,0.46534653465346537,-2.787128712871287,0.25440806045340053,-0.03465346534653463,397.0,-0.04095069456567818
fade_5_ext,270,5,OOS,101,0.5247524752475248,2.787128712871287,0.25440806045340053,0.024752475247524774,397.0,0.018455246028381223
follow_15,270,5,OOS,394,0.4543147208121827,-1.023477157360406,0.9924433249370277,-0.045685279187817285,397.0,-0.05198250840696084
fade_15,270,5,OOS,394,0.5406091370558376,1.023477157360406,0.9924433249370277,0.040609137055837574,397.0,0.03431190783669402
follow_15_ext,270,5,OOS,115,0.4782608695652174,0.5847826086956521,0.28967254408060455,-0.021739130434782594,397.0,-0.028036359653926146
fade_15_ext,270,5,OOS,115,0.5043478260869565,-0.5847826086956521,0.28967254408060455,0.004347826086956497,397.0,-0.0019494031321870553
follow_30,270,5,OOS,396,0.4772727272727273,-1.2203282828282829,0.9974811083123426,-0.022727272727272707,397.0,-0.02902450194641626
fade_30,270,5,OOS,396,0.5176767676767676,1.2203282828282829,0.9974811083123426,0.017676767676767624,397.0,0.011379538457624072
follow_30_ext,270,5,OOS,135,0.48148148148148145,1.2333333333333334,0.34005037783375314,-0.018518518518518545,397.0,-0.024815747737662097
fade_30_ext,270,5,OOS,135,0.5185185185185185,-1.2333333333333334,0.34005037783375314,0.01851851851851849,397.0,0.012221289299374938
run_continue,270,5,OOS,87,0.45977011494252873,1.3706896551724137,0.21914357682619648,-0.04022988505747127,397.0,-0.04652711427661482
run_fade,270,5,OOS,87,0.5287356321839081,-1.3706896551724137,0.21914357682619648,0.028735632183908066,397.0,0.022438402964764514
alt_fade,270,5,OOS,93,0.4731182795698925,1.2795698924731183,0.23425692695214106,-0.026881720430107503,397.0,-0.033178949649251055
UNCOND_LONG,270,15,OOS,397,0.5214105793450882,-1.470403022670025,1.0,0.021410579345088165,,
follow_1,270,15,OOS,392,0.5,0.7008928571428571,0.9874055415617129,0.0,397.0,-0.021410579345088165
fade_1,270,15,OOS,392,0.49744897959183676,-0.7008928571428571,0.9874055415617129,-0.0025510204081632404,397.0,-0.023961599753251406
