feature,split,instrument,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
d30_surf_atm_oi_gamma_abs_share,Validation,nq,5,high,1799,5.3694377928636505e-06,4.9222287851868884e-05,0.001003741826925771,0.0011561830545526685,0.5186214563646471
d30_surf_atm_oi_gamma_abs_share,Validation,nq,15,low,1254,9.238580946666337e-05,0.00014758454540386712,0.001486640282828756,0.0018489233125097548,0.5350877192982456
d30_surf_atm_oi_gamma_abs_share,Validation,nq,15,mid,1356,6.723688359241124e-05,8.294075240222742e-05,0.0014436189637433824,0.0018320049130589198,0.5199115044247787
d30_surf_atm_oi_gamma_abs_share,Validation,nq,15,high,1799,-1.3722774840253286e-06,8.921720821519763e-05,0.0016202306001128351,0.002009872677442199,0.5202890494719289
d30_surf_atm_oi_gamma_abs_share,Validation,nq,30,low,1254,4.6954571013324865e-05,0.00013575470066440332,0.0020613949425320067,0.0024480708054068516,0.5247208931419458
d30_surf_atm_oi_gamma_abs_share,Validation,nq,30,mid,1356,0.00011186310395231602,0.00016280497182619147,0.0020091967697070763,0.0025295435193669843,0.5376106194690266
d30_surf_atm_oi_gamma_abs_share,Validation,nq,30,high,1799,-7.994034820392035e-06,9.450188058734987e-05,0.0022548032260988633,0.0028212911100285103,0.5163979988882713
d30_surf_atm_oi_gamma_abs_share,Validation,nq,60,low,1254,0.0002679227491553081,0.00022098891437549728,0.0027132445898094388,0.003351500605137204,0.5478468899521531
d30_surf_atm_oi_gamma_abs_share,Validation,nq,60,mid,1356,0.00014732446563058184,0.0002872186835116697,0.0028157100899909057,0.003509665785981823,0.5361356932153393
d30_surf_atm_oi_gamma_abs_share,Validation,nq,60,high,1799,-3.4249743539120644e-05,0.00017370432365848565,0.0031652036133931606,0.003937208120237509,0.5214007782101168
d30_surf_atm_oi_gamma_abs_share,Validation,nq,120,low,1254,0.0001987975240283164,0.00024452673593622354,0.0035771666387604648,0.0044342479015322955,0.5311004784688995
d30_surf_atm_oi_gamma_abs_share,Validation,nq,120,mid,1356,0.00029440095568312297,0.00032705109550568157,0.0038466856760415043,0.004808279187240436,0.5427728613569321
d30_surf_atm_oi_gamma_abs_share,Validation,nq,120,high,1799,2.5625649563646926e-05,0.00023396829729560586,0.00425234471650886,0.0052330495154658315,0.5230683713173986
d30_surf_atm_oi_gamma_abs_share,OOS,es,5,low,231,1.1533170614190723e-05,-4.9736397095379026e-05,0.0005080728240466107,0.0005444491953156054,0.44155844155844154
d30_surf_atm_oi_gamma_abs_share,OOS,es,5,mid,305,-9.617227260794898e-05,-4.9857904970807e-05,0.0004992397698473908,0.0005194027129360426,0.42950819672131146
d30_surf_atm_oi_gamma_abs_share,OOS,es,5,high,266,-5.6171493757326605e-05,2.383108526760047e-05,0.0005185414854695595,0.0005834211821403876,0.5
d30_surf_atm_oi_gamma_abs_share,OOS,es,15,low,231,-3.749181837378805e-05,0.0,0.0006843476333861252,0.0008823365851373423,0.46320346320346323
d30_surf_atm_oi_gamma_abs_share,OOS,es,15,mid,305,-8.007890545723615e-05,-5.211862198362116e-05,0.0006851751607378327,0.0009150735674758396,0.4491803278688525
d30_surf_atm_oi_gamma_abs_share,OOS,es,15,high,266,-5.84660214380336e-05,-4.9829421414848696e-05,0.0008388368744448214,0.0010289491503391087,0.4699248120300752
d30_surf_atm_oi_gamma_abs_share,OOS,es,30,low,231,7.325789522941174e-05,4.9173878835517826e-05,0.0009598323465430192,0.0011877326058763362,0.5108225108225108
d30_surf_atm_oi_gamma_abs_share,OOS,es,30,mid,305,5.524779956062388e-05,9.80776775205694e-05,0.0010705918644928751,0.0012884191547638728,0.5245901639344263
d30_surf_atm_oi_gamma_abs_share,OOS,es,30,high,266,-1.4234500580226997e-05,-0.00014421537863512635,0.0011191827714637163,0.0014657058594900133,0.45112781954887216
d30_surf_atm_oi_gamma_abs_share,OOS,es,60,low,231,0.0003015571895543858,0.00014752163650677552,0.0013876515320829738,0.0016317444339921656,0.5454545454545454
d30_surf_atm_oi_gamma_abs_share,OOS,es,60,mid,305,1.374362590581273e-05,0.00014189764449912268,0.0014893918739497213,0.0018372757710353456,0.521311475409836
d30_surf_atm_oi_gamma_abs_share,OOS,es,60,high,266,3.77808285122181e-05,7.40303632014161e-05,0.0016601154386798502,0.002050437468916827,0.5112781954887218
d30_surf_atm_oi_gamma_abs_share,OOS,es,120,low,231,0.0004447679348926941,0.00020750116719403522,0.001968064000152137,0.002214759374432788,0.5541125541125541
d30_surf_atm_oi_gamma_abs_share,OOS,es,120,mid,305,0.00012614696112686264,0.00014206563432295205,0.0022584505354335906,0.0025672944531032345,0.5180327868852459
d30_surf_atm_oi_gamma_abs_share,OOS,es,120,high,266,8.391974867527546e-05,7.793287681034933e-05,0.002179035856224892,0.002743251070629812,0.5112781954887218
d30_surf_atm_oi_gamma_abs_share,OOS,nq,5,low,231,4.3539623094673105e-05,-1.4126488578680707e-05,0.0007172908320182478,0.000743258327357904,0.48484848484848486
d30_surf_atm_oi_gamma_abs_share,OOS,nq,5,mid,305,-0.00013006645671720385,-8.851124092756901e-05,0.0006559215466547373,0.0006949399004545254,0.4426229508196721
d30_surf_atm_oi_gamma_abs_share,OOS,nq,5,high,266,-5.079696953844158e-05,5.625335836689782e-05,0.0006721192237964177,0.0007583424191523932,0.5225563909774437
d30_surf_atm_oi_gamma_abs_share,OOS,nq,15,low,231,-1.0467761682389895e-05,5.730248549529193e-05,0.0009664373228487594,0.001223436841429072,0.5194805194805194
d30_surf_atm_oi_gamma_abs_share,OOS,nq,15,mid,305,-0.0001095415255794467,-0.00012137947776480473,0.0009229737808258664,0.0012100345564899297,0.45901639344262296
d30_surf_atm_oi_gamma_abs_share,OOS,nq,15,high,266,5.011685973214784e-06,-1.3899858473220839e-05,0.0010873816258492105,0.001324419165951772,0.48872180451127817
d30_surf_atm_oi_gamma_abs_share,OOS,nq,30,low,231,0.00010789602083003256,0.0002946723243753002,0.0013588013876936094,0.0016307149023479723,0.5670995670995671
d30_surf_atm_oi_gamma_abs_share,OOS,nq,30,mid,305,1.2164729074275933e-05,8.519096975723173e-05,0.0014129645056160643,0.0016852337115425174,0.5147540983606558
d30_surf_atm_oi_gamma_abs_share,OOS,nq,30,high,266,3.200423327005767e-05,1.4340072024054962e-05,0.0014860889450070416,0.001856033292961077,0.5037593984962406
d30_surf_atm_oi_gamma_abs_share,OOS,nq,60,low,231,0.0004131586242200939,0.00029665626015340507,0.0019419191005822707,0.002193909308183345,0.5541125541125541
d30_surf_atm_oi_gamma_abs_share,OOS,nq,60,mid,305,-8.852794244595406e-05,7.056764614565836e-05,0.0019054793258336616,0.0023789045123484846,0.5180327868852459
d30_surf_atm_oi_gamma_abs_share,OOS,nq,60,high,266,0.00010011207574809425,0.0001722748390100559,0.0021902764784171897,0.0026173614974824475,0.5338345864661654
d30_surf_atm_oi_gamma_abs_share,OOS,nq,120,low,231,0.0005842360539923483,0.0003365009287426002,0.0027957846203539656,0.0029397580772893544,0.5800865800865801
d30_surf_atm_oi_gamma_abs_share,OOS,nq,120,mid,305,-2.4645476048294052e-05,0.000208011410911757,0.0029094495341271155,0.003261355361479807,0.5311475409836065
d30_surf_atm_oi_gamma_abs_share,OOS,nq,120,high,266,0.00015581952031256226,0.0001867318500620163,0.0029274885380311862,0.0035176039300239877,0.5112781954887218
d30_surf_iv_atm,Discovery,es,5,low,2245,5.673197124400595e-06,0.0,0.0006393457023456775,0.0007670475720275801,0.4957683741648107
d30_surf_iv_atm,Discovery,es,5,mid,2075,6.6129608168655374e-06,0.0,0.00041748453714640193,0.000537878939889909,0.483855421686747
d30_surf_iv_atm,Discovery,es,5,high,2216,-2.584648634086118e-05,0.0,0.0006303727059180657,0.0007850008381293251,0.47879061371841153
d30_surf_iv_atm,Discovery,es,15,low,2245,5.046754798338554e-05,8.79739597079432e-05,0.001007577030481338,0.0012969933066830975,0.5162583518930958
d30_surf_iv_atm,Discovery,es,15,mid,2075,2.3288149360330634e-05,0.0,0.0006975881073855725,0.0009206567365052487,0.4987951807228916
d30_surf_iv_atm,Discovery,es,15,high,2216,-3.104781811210033e-05,0.0,0.0010046453166393725,0.0013370511495646336,0.4887184115523466
d30_surf_iv_atm,Discovery,es,30,low,2245,4.709721492605204e-05,0.0001020095889012751,0.0013335084031549371,0.001762049372870415,0.5256124721603563
d30_surf_iv_atm,Discovery,es,30,mid,2075,4.178835362253533e-05,8.740494712000668e-05,0.0009328837033139478,0.001290075282405252,0.5146987951807229
d30_surf_iv_atm,Discovery,es,30,high,2216,-7.518744640994107e-05,0.0,0.001477302598915534,0.0019567159209439066,0.4936823104693141
d30_surf_iv_atm,Discovery,es,60,low,2245,0.00011138006929106993,0.0001960207782025769,0.0018380629002067623,0.0024284504350349312,0.5420935412026726
d30_surf_iv_atm,Discovery,es,60,mid,2075,9.093796007403805e-05,0.00010181225819594353,0.001325012347015878,0.0018303711447352864,0.5185542168674698
d30_surf_iv_atm,Discovery,es,60,high,2216,-0.00014075901539609752,0.0,0.002036350886214245,0.0027531166311557894,0.4936823104693141
d30_surf_iv_atm,Discovery,es,120,low,2245,1.4016412569118503e-05,0.0001709109553922339,0.0023979723446361893,0.003220726420639585,0.5309576837416481
d30_surf_iv_atm,Discovery,es,120,mid,2075,0.00013444572504206113,0.00020565552699225442,0.0017756753254284832,0.002570350039550509,0.5378313253012048
d30_surf_iv_atm,Discovery,es,120,high,2216,-0.00011243088357705043,0.00013505300892158179,0.0027686803904527235,0.0037167990229012215,0.5130866425992779
d30_surf_iv_atm,Discovery,nq,5,low,2245,2.3214276308572343e-08,4.2480883602369346e-05,0.0008366240707931986,0.0009571959317754035,0.512249443207127
d30_surf_iv_atm,Discovery,nq,5,mid,2074,2.0899192731090352e-05,5.14210301357787e-05,0.0005546815008118578,0.0006667547751637715,0.529893924783028
d30_surf_iv_atm,Discovery,nq,5,high,2216,-1.2753663555397477e-05,3.7301255192079275e-05,0.0007766468359936041,0.0009175863245784643,0.5139891696750902
d30_surf_iv_atm,Discovery,nq,15,low,2245,5.016510296079026e-05,8.176169192197769e-05,0.001309408744698942,0.0016207873130197417,0.5269487750556793
d30_surf_iv_atm,Discovery,nq,15,mid,2074,4.452501642825163e-05,9.804421991854717e-05,0.0009127989980892082,0.0011566168703702315,0.5419479267116682
d30_surf_iv_atm,Discovery,nq,15,high,2216,-1.2868475299884302e-05,1.5835898289906503e-05,0.001219397931323973,0.001568358094468217,0.5009025270758123
d30_surf_iv_atm,Discovery,nq,30,low,2245,3.904361690026208e-05,0.00017336758656560924,0.0017255190326867706,0.002188602096708052,0.5478841870824054
d30_surf_iv_atm,Discovery,nq,30,mid,2074,7.382960555707001e-05,0.00012672969608251705,0.001253761740055593,0.0016168707759702142,0.5347155255544841
d30_surf_iv_atm,Discovery,nq,30,high,2216,-7.743567035039448e-05,2.9390901319259477e-05,0.0017757012901690199,0.0022826640577164694,0.5027075812274369
d30_surf_iv_atm,Discovery,nq,60,low,2245,0.00011714021443192519,0.0003029232089666323,0.0023502109000223584,0.002999546728991087,0.5603563474387527
d30_surf_iv_atm,Discovery,nq,60,mid,2074,0.0001323083102019216,0.00016434800562770135,0.0017573043652335904,0.0022729581726208398,0.5347155255544841
d30_surf_iv_atm,Discovery,nq,60,high,2216,-0.00011388826708099913,5.4468015322606256e-05,0.0024488259055261133,0.003221889925999129,0.509927797833935
d30_surf_iv_atm,Discovery,nq,120,low,2245,3.760101082602142e-05,0.00031709540608027,0.003104480989064117,0.003952431450537311,0.5518930957683742
d30_surf_iv_atm,Discovery,nq,120,mid,2074,0.00022065776017595617,0.0002892303802896068,0.002346285275932301,0.003168386449186932,0.5544840887174542
d30_surf_iv_atm,Discovery,nq,120,high,2216,-4.413837448683412e-05,0.00020913994538607206,0.003311168932737177,0.004347399142744185,0.5338447653429603
d30_surf_iv_atm,Validation,es,5,low,1742,4.791494354082937e-05,5.937890008989033e-05,0.0007441223822755601,0.0008875635621877143,0.5166475315729047
d30_surf_iv_atm,Validation,es,5,mid,1220,-3.388189641700064e-05,0.0,0.0006420748593295572,0.0007663102334944155,0.48278688524590163
d30_surf_iv_atm,Validation,es,5,high,1447,-4.9631597787094524e-05,0.0,0.0007829017906960189,0.0009149654681824739,0.48583275742916376
d30_surf_iv_atm,Validation,es,15,low,1742,4.157993788025633e-05,6.029745630142802e-05,0.0011720316722838649,0.0014814246351505542,0.5120551090700345
d30_surf_iv_atm,Validation,es,15,mid,1220,-5.13258465938743e-06,5.63851650772218e-05,0.000999336615833388,0.0013153024585123574,0.509016393442623
d30_surf_iv_atm,Validation,es,15,high,1447,1.715786896460238e-05,5.6160844659203235e-05,0.0012570524913444586,0.00158309840111551,0.5086385625431928
d30_surf_iv_atm,Validation,es,30,low,1742,4.695340282280386e-05,0.0001059573312516271,0.0015908272701125516,0.0019993915467364245,0.5137772675086107
d30_surf_iv_atm,Validation,es,30,mid,1220,1.4272328013791503e-05,0.00010816872472529937,0.001386162325093299,0.001824958320013616,0.519672131147541
d30_surf_iv_atm,Validation,es,30,high,1447,-1.843680846074357e-05,6.134969325155559e-05,0.0018345805694855338,0.0022502859176469076,0.5114029025570145
d30_surf_iv_atm,Validation,es,60,low,1742,5.225729900573425e-05,0.0001189310854667891,0.0021690959117554027,0.0027350339041229436,0.5235361653272101
d30_surf_iv_atm,Validation,es,60,mid,1220,-1.7646573887284357e-05,0.00012092400135432779,0.0020180533405306767,0.0025906598069593777,0.5188524590163934
d30_surf_iv_atm,Validation,es,60,high,1447,8.23398240122227e-05,0.00012136658777839315,0.002557886696127866,0.003139613775715014,0.5190048375950241
d30_surf_iv_atm,Validation,es,120,low,1742,4.060003586056158e-05,0.0001249161446159608,0.002903006078651555,0.003640213249133241,0.5241102181400689
d30_surf_iv_atm,Validation,es,120,mid,1220,-3.60989395267177e-06,0.00011178845304726792,0.0028323800416242217,0.003666170893738392,0.5081967213114754
d30_surf_iv_atm,Validation,es,120,high,1447,0.00014326331949796343,0.00043634776917200746,0.003441127203154041,0.004120355325852551,0.5549412577747063
d30_surf_iv_atm,Validation,nq,5,low,1742,7.633564434111965e-05,4.369443874197021e-05,0.001007113871099284,0.0011787478049007437,0.518369690011481
d30_surf_iv_atm,Validation,nq,5,mid,1220,-4.620411458252158e-05,1.620827824733162e-05,0.0008469182413585011,0.0010005634057796593,0.5032786885245901
d30_surf_iv_atm,Validation,nq,5,high,1447,-6.70609815786861e-05,0.0,0.000989591740911355,0.001157421313800038,0.4961990324809952
d30_surf_iv_atm,Validation,nq,15,low,1742,9.3138896237498e-05,0.0001317262729100266,0.0016063113428151272,0.001974342267894298,0.5298507462686567
d30_surf_iv_atm,Validation,nq,15,mid,1220,1.669224244258143e-05,0.000124077796660238,0.0013442886596715365,0.0017158542902953708,0.5286885245901639
d30_surf_iv_atm,Validation,nq,15,high,1447,1.5165030409863914e-05,7.591429276354589e-05,0.0015883638943490332,0.001994376626041068,0.5141672425708362
d30_surf_iv_atm,Validation,nq,30,low,1742,9.630990988586566e-05,0.0001467584489794893,0.0021587412290311183,0.002648394702617337,0.5327210103329506
d30_surf_iv_atm,Validation,nq,30,mid,1220,6.22100593469672e-05,0.00013950195457479442,0.0018423342564137094,0.0023730292598214482,0.5295081967213114
d30_surf_iv_atm,Validation,nq,30,high,1447,-3.2814100246242806e-05,8.390669575430998e-05,0.0023204395767884266,0.0028105357569050073,0.5127850725639254
d30_surf_iv_atm,Validation,nq,60,low,1742,0.00015074278137325076,0.0002241673060610072,0.0028708945558366798,0.003583242275690938,0.534443168771527
d30_surf_iv_atm,Validation,nq,60,mid,1220,5.128355891623976e-05,0.00026130366443954944,0.0026177557645053477,0.003358196411410735,0.5409836065573771
d30_surf_iv_atm,Validation,nq,60,high,1447,0.00010295227863091356,0.00014446923607880358,0.0032618884237587955,0.0039432745727477365,0.5259156876295784
d30_surf_iv_atm,Validation,nq,120,low,1742,0.00017502425793125242,0.00021426011680258927,0.0037618487373753894,0.004726778572654777,0.5264064293915041
d30_surf_iv_atm,Validation,nq,120,mid,1220,0.00015081964521704614,0.00025216052061549643,0.003626735030491945,0.004717357289485302,0.5311475409836065
d30_surf_iv_atm,Validation,nq,120,high,1447,0.00014216178999432367,0.0003930731771231155,0.004405033620600719,0.005187011304772545,0.5376641326883207
d30_surf_iv_atm,OOS,es,5,low,276,-6.432962773192024e-05,-5.03415782259764e-05,0.0005293011759812455,0.0005715138008854707,0.45652173913043476
d30_surf_iv_atm,OOS,es,5,mid,275,-5.143201213532965e-05,-4.7691720717280006e-05,0.00042823785297439477,0.0005005462228836138,0.43272727272727274
d30_surf_iv_atm,OOS,es,5,high,251,-3.869010948912198e-05,0.0,0.0005725595743200868,0.000573655799503415,0.4820717131474104
d30_surf_iv_atm,OOS,es,15,low,276,-6.889521106885641e-05,-4.839413862645081e-05,0.0007487783408204993,0.0009584410443198553,0.4528985507246377
d30_surf_iv_atm,OOS,es,15,mid,275,-3.868606486527265e-05,-9.462976105989451e-05,0.0006796410595184019,0.0008901872040519958,0.4581818181818182
d30_surf_iv_atm,OOS,es,15,high,251,-7.56290510691819e-05,-4.914246400311573e-05,0.0007833833565957691,0.0009852049955796063,0.4701195219123506
d30_surf_iv_atm,OOS,es,30,low,276,9.944851241693936e-06,-2.362502362501795e-05,0.0010144723232405268,0.001296474942010302,0.4855072463768116
d30_surf_iv_atm,OOS,es,30,mid,275,8.327864558011539e-05,-4.73059274327392e-05,0.000959648342068936,0.0012158348221895754,0.4727272727272727
d30_surf_iv_atm,OOS,es,30,high,251,1.729230690201098e-05,9.786172138759319e-05,0.0012034133571624307,0.001454303476843753,0.5338645418326693
d30_surf_iv_atm,OOS,es,60,low,276,7.099093437724088e-06,0.0,0.001368259730493162,0.0017463159091587461,0.4963768115942029
d30_surf_iv_atm,OOS,es,60,mid,275,0.00018431724626254037,0.00010157440325042622,0.0014095654088375673,0.0017905653442457272,0.5309090909090909
d30_surf_iv_atm,OOS,es,60,high,251,0.00012452041657998235,0.00020380088653393358,0.0017973408729411488,0.002025218249220947,0.549800796812749
d30_surf_iv_atm,OOS,es,120,low,276,2.2535011355333598e-05,0.0001004102445465449,0.0018255586361237044,0.0023352301469736093,0.5108695652173914
d30_surf_iv_atm,OOS,es,120,mid,275,0.0003545632086149238,0.0002539360081259545,0.002181636295520953,0.002575312955153331,0.5381818181818182
d30_surf_iv_atm,OOS,es,120,high,251,0.00023830407867869564,0.00020209164856255235,0.002467209443266157,0.002675714841617962,0.5298804780876494
d30_surf_iv_atm,OOS,nq,5,low,276,-3.1114747179606795e-05,-2.8754666611285895e-05,0.0007338121339731582,0.0007885349628512805,0.47101449275362317
d30_surf_iv_atm,OOS,nq,5,mid,275,-7.951640190246937e-05,-2.8115159694142022e-05,0.0005912923223519458,0.000683373907743006,0.48363636363636364
d30_surf_iv_atm,OOS,nq,5,high,251,-5.047780683805815e-05,-1.3694878115533271e-05,0.000714726812081197,0.0007163543919384965,0.4900398406374502
d30_surf_iv_atm,OOS,nq,15,low,276,1.4482551933065718e-05,2.147120711126771e-05,0.0010626923110082778,0.0013330552372682492,0.5
d30_surf_iv_atm,OOS,nq,15,mid,275,-6.78897730251919e-05,-8.136365485533759e-05,0.0009142947934198708,0.0011865572437676068,0.45454545454545453
d30_surf_iv_atm,OOS,nq,15,high,251,-7.89745280202651e-05,1.4336300947714875e-05,0.0009930812397493764,0.0012340376921138915,0.5059760956175299
d30_surf_iv_atm,OOS,nq,30,low,276,0.00010385847747165777,0.0002173032606738179,0.0014798983185499892,0.001789494896375682,0.5398550724637681
d30_surf_iv_atm,OOS,nq,30,mid,275,3.13908878141059e-05,7.01547614037068e-05,0.0013326711452260717,0.001617628349972616,0.509090909090909
d30_surf_iv_atm,OOS,nq,30,high,251,-5.979470192416125e-07,0.00011469040758105287,0.001454981885597728,0.0017754896125431808,0.5298804780876494
d30_surf_iv_atm,OOS,nq,60,low,276,0.00014935917636584934,0.00020529222287235527,0.001974558757056291,0.0023699925230592587,0.5507246376811594
d30_surf_iv_atm,OOS,nq,60,mid,275,0.00011769801437493883,9.573958831987639e-05,0.0018593769674942221,0.002333234591185169,0.5127272727272727
d30_surf_iv_atm,OOS,nq,60,high,251,8.557109668420788e-05,0.0001848034686189326,0.0022153831349175156,0.002521193768313524,0.5378486055776892
d30_surf_iv_atm,OOS,nq,120,low,276,9.325452700550077e-05,0.0003579787526793998,0.002598479521898782,0.0031278064517311086,0.5615942028985508
d30_surf_iv_atm,OOS,nq,120,mid,275,0.00027196410973151345,0.00015353478958757272,0.0028442104915838494,0.003316193845669639,0.509090909090909
d30_surf_iv_atm,OOS,nq,120,high,251,0.00027235566155760915,0.0003285151116951823,0.003237378777279719,0.0033237141763132498,0.545816733067729
d30_surf_iv_skew_wing,Discovery,es,5,low,2229,5.5122888477542486e-06,0.0,0.0006302025913142984,0.0007685007759126087,0.4948407357559444
d30_surf_iv_skew_wing,Discovery,es,5,mid,2047,9.596184828543484e-07,0.0,0.0004608513802425652,0.0005768117873932108,0.48070346849047385
d30_surf_iv_skew_wing,Discovery,es,5,high,2260,-1.9941957242531027e-05,0.0,0.000597536761620868,0.0007452173098676893,0.4827433628318584
d30_surf_iv_skew_wing,Discovery,es,15,low,2229,4.294174582525029e-05,5.637932006541391e-05,0.0009876943597205959,0.0013125543919002354,0.5015702108568865
d30_surf_iv_skew_wing,Discovery,es,15,mid,2047,-9.996276976257146e-08,0.0,0.0007478903691683871,0.0009856890760772956,0.4870542256961407
d30_surf_iv_skew_wing,Discovery,es,15,high,2260,-1.1911227636312598e-06,8.3399357969971e-05,0.0009749103824883273,0.0012575312692773089,0.5141592920353982
d30_surf_iv_skew_wing,Discovery,es,30,low,2229,6.269540143450296e-05,8.975854950188378e-05,0.001381342331209741,0.0018596844601379715,0.5136832660385823
d30_surf_iv_skew_wing,Discovery,es,30,mid,2047,-2.965988210806801e-05,6.71456388907643e-05,0.0010319415432410003,0.001368889044678397,0.504152418172936
d30_surf_iv_skew_wing,Discovery,es,30,high,2260,-2.3542288093351186e-05,8.492227154743848e-05,0.0013326399174226804,0.001779648941137253,0.5154867256637168
d30_surf_iv_skew_wing,Discovery,es,60,low,2229,0.0001131224926924057,0.00017480989424001336,0.0019273149052336743,0.002572807779167055,0.528488111260655
d30_surf_iv_skew_wing,Discovery,es,60,mid,2047,-1.2098197837626252e-05,8.999280057597758e-05,0.0014063861950071382,0.0019252717948723098,0.512457254518808
d30_surf_iv_skew_wing,Discovery,es,60,high,2260,-4.4496672851071926e-05,9.573770828374961e-05,0.0018644017389059392,0.0025113806811450524,0.5132743362831859
d30_surf_iv_skew_wing,Discovery,es,120,low,2229,8.417027261324371e-05,0.00019775873434402236,0.00255353377117392,0.0034372399655031418,0.5361148497083894
d30_surf_iv_skew_wing,Discovery,es,120,mid,2047,7.502941508742896e-05,0.0001861850679576449,0.00189549782708031,0.002648057456117946,0.5266243282852956
d30_surf_iv_skew_wing,Discovery,es,120,high,2260,-0.00012385215162198372,0.00011828903344845987,0.002491796075767929,0.003415539458096591,0.5185840707964602
d30_surf_iv_skew_wing,Discovery,nq,5,low,2228,1.460408479747315e-05,5.217331940221559e-05,0.0008047840154390167,0.0009305450150272978,0.5192998204667864
d30_surf_iv_skew_wing,Discovery,nq,5,mid,2047,-7.10771477507296e-07,3.4880881788712514e-05,0.0005949671580359805,0.0007090493333755777,0.5105031753786028
d30_surf_iv_skew_wing,Discovery,nq,5,high,2260,-7.056649724990893e-06,5.7193592878257427e-05,0.0007693465934860927,0.0009028527818100411,0.5247787610619469
d30_surf_iv_skew_wing,Discovery,nq,15,low,2228,7.367006390620223e-05,8.441806381687122e-05,0.0012500077547011731,0.0016023043597635823,0.531867145421903
d30_surf_iv_skew_wing,Discovery,nq,15,mid,2047,-3.42728713800774e-06,4.6544100535284016e-05,0.0009726778539176225,0.0012236633764541058,0.5144113336590131
d30_surf_iv_skew_wing,Discovery,nq,15,high,2260,8.55210324916268e-06,7.969770791715902e-05,0.001220736604095788,0.0015213271677274043,0.5216814159292036
d30_surf_iv_skew_wing,Discovery,nq,30,low,2228,8.362983325791722e-05,0.00015340073507541518,0.001724876545206495,0.0022494950834781374,0.5381508078994613
d30_surf_iv_skew_wing,Discovery,nq,30,mid,2047,-2.5934812512189914e-05,0.00010269400609308477,0.0013517975415365427,0.0016952461439345777,0.5266243282852956
d30_surf_iv_skew_wing,Discovery,nq,30,high,2260,-2.8345411909827164e-05,8.681136400057188e-05,0.0016809254982417148,0.0021429828963487286,0.5203539823008849
d30_surf_iv_skew_wing,Discovery,nq,60,low,2228,0.0001603003022613101,0.0002641529372440221,0.0023852742677512363,0.0031037405117874646,0.5578994614003591
d30_surf_iv_skew_wing,Discovery,nq,60,mid,2047,2.2426873668888654e-05,0.00013077878768052997,0.0018118014846627178,0.002369944797977528,0.5295554469956033
d30_surf_iv_skew_wing,Discovery,nq,60,high,2260,-5.223277297851796e-05,0.00013070510464718854,0.002355894788954067,0.003018316314554076,0.5176991150442478
d30_surf_iv_skew_wing,Discovery,nq,120,low,2228,0.0001529388800946482,0.00028923152689330767,0.0032141322182550783,0.004136417943698122,0.5457809694793537
d30_surf_iv_skew_wing,Discovery,nq,120,mid,2047,0.0001550103439355442,0.00024167098221994365,0.002442904649557309,0.003235725261699214,0.5515388373229115
d30_surf_iv_skew_wing,Discovery,nq,120,high,2260,-9.460450125681786e-05,0.0002926657535905486,0.003102474972461059,0.004087968943864321,0.5429203539823009
d30_surf_iv_skew_wing,Validation,es,5,low,1518,1.8414492388995896e-05,5.279320501705431e-05,0.0007921933126067619,0.0009175382312241821,0.502635046113307
d30_surf_iv_skew_wing,Validation,es,5,mid,1104,1.5293848348542037e-05,5.427624296627798e-05,0.0005798330241906178,0.000705082176764759,0.5018115942028986
d30_surf_iv_skew_wing,Validation,es,5,high,1787,-4.170263682251145e-05,0.0,0.0007665172368213306,0.0009142448150574274,0.48964745383324004
d30_surf_iv_skew_wing,Validation,es,15,low,1518,4.945602946655705e-05,5.699408819681562e-05,0.0012505000343566882,0.0015788600461353179,0.5085638998682477
d30_surf_iv_skew_wing,Validation,es,15,mid,1104,3.558809599894113e-05,6.028840187555229e-05,0.0009293685668473298,0.0012049557434519434,0.5181159420289855
d30_surf_iv_skew_wing,Validation,es,15,high,1787,-1.3075308236335252e-05,5.931198102016033e-05,0.001206235506131927,0.0015383734803733216,0.506435366536094
d30_surf_iv_skew_wing,Validation,es,30,low,1518,0.00011919126014831628,0.00012757197579260637,0.001755630031512444,0.0022164468619969716,0.5230566534914362
d30_surf_iv_skew_wing,Validation,es,30,mid,1104,1.281609596847857e-06,5.686031483032039e-05,0.0012843842088182552,0.0016743387954518065,0.509963768115942
d30_surf_iv_skew_wing,Validation,es,30,high,1787,-6.145507769927819e-05,6.31392852632473e-05,0.0016978011588272039,0.0020998973592480917,0.51035254616676
d30_surf_iv_skew_wing,Validation,es,60,low,1518,0.0002156438726109845,0.00023624531107835356,0.002432723393311417,0.0030203273955079642,0.5355731225296443
d30_surf_iv_skew_wing,Validation,es,60,mid,1104,3.1289887990472886e-05,0.00016423963035028244,0.0018097511324601735,0.002352978587442354,0.532608695652174
d30_surf_iv_skew_wing,Validation,es,60,high,1787,-9.694589529589714e-05,5.454347114652869e-05,0.002378854416194513,0.002957755910472739,0.5008393956351427
d30_surf_iv_skew_wing,Validation,es,120,low,1518,0.00021539103029614737,0.00030709317601229635,0.0031700422080810997,0.003941354471596364,0.5362318840579711
d30_surf_iv_skew_wing,Validation,es,120,mid,1104,0.00013821756432734066,0.00023501189282437718,0.0025350114450592926,0.0032084159132999756,0.5434782608695652
d30_surf_iv_skew_wing,Validation,es,120,high,1787,-0.00011523926124596755,0.0001230542053773931,0.003291032230298762,0.004057675920925088,0.5159485170677113
