mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_win_vs_50,n_base,mean_mfe,mean_mae,unc_win,unc_mean,delta_mean_vs_unc
pc_fade,15,5,IS,460,0.19574468085106383,0.5065217391304347,-0.11847826086956521,0.25,0.035627743424563034,0.48043478260869565,0.5111731843575419,0.02992599444958366,0.006521739130434745,2350.0,9.523369565217392,9.694021739130434,0.4765957446808511,-0.9134042553191489,0.7949259944495837
putz_follow,15,5,IS,270,0.1148936170212766,0.5333333333333333,-0.39537037037037037,0.5,-0.07627934621209917,0.5,0.4669811320754717,0.05673758865248224,0.033333333333333326,2350.0,7.571296296296296,8.437962962962963,0.4765957446808511,-0.9134042553191489,0.5180338849487786
putz_fade,15,5,IS,270,0.1148936170212766,0.45555555555555555,0.39537037037037037,-0.5,0.07627934621209917,0.48518518518518516,0.5330188679245284,-0.02104018912529554,-0.04444444444444445,2350.0,8.437962962962963,7.571296296296296,0.4765957446808511,-0.9134042553191489,1.3087746256895194
UNCOND_LONG,15,10,IS,2350,1.0,0.49319148936170215,-0.4208510638297872,0.0,-0.07713651737884515,0.4702127659574468,0.4918625678119349,0.0,-0.006808510638297849,,,,,,
gex_follow,15,10,IS,782,0.33276595744680854,0.489769820971867,-1.1652813299232736,0.0,-0.017048587405879268,0.5063938618925832,0.5172890733056709,-0.003421668389835153,-0.010230179028133002,2350.0,14.820332480818415,15.488171355498721,0.49319148936170215,-0.4208510638297872,-0.7444302660934864
gex_fade,15,10,IS,782,0.33276595744680854,0.49744245524296676,1.1652813299232736,0.0,0.017048587405879268,0.48721227621483376,0.4827109266943292,0.004250965881264612,-0.0025575447570332366,2350.0,15.488171355498721,14.820332480818415,0.49319148936170215,-0.4208510638297872,1.586132393753061
pc_follow,15,10,IS,460,0.19574468085106383,0.48695652173913045,-1.4342391304347826,0.0,-0.10370741737193213,0.48695652173913045,0.48394495412844035,-0.0062349676225716966,-0.013043478260869545,2350.0,12.945108695652173,14.334239130434783,0.49319148936170215,-0.4208510638297872,-1.0133880666049953
pc_fade,15,10,IS,460,0.19574468085106383,0.49782608695652175,1.4342391304347826,0.0,0.10370741737193213,0.4956521739130435,0.5160550458715596,0.0046345975948196005,-0.0021739130434782483,2350.0,14.334239130434783,12.945108695652173,0.49319148936170215,-0.4208510638297872,1.85509019426457
putz_follow,15,10,IS,270,0.1148936170212766,0.5,0.575925925925926,0.125,-0.08948412793041466,0.48518518518518516,0.492,0.006808510638297849,0.0,2350.0,11.11574074074074,11.714814814814815,0.49319148936170215,-0.4208510638297872,0.9967769897557132
putz_fade,15,10,IS,270,0.1148936170212766,0.4925925925925926,-0.575925925925926,-0.125,0.08948412793041466,0.4962962962962963,0.508,-0.0005988967691095692,-0.007407407407407418,2350.0,11.714814814814815,11.11574074074074,0.49319148936170215,-0.4208510638297872,-0.15507486209613874
UNCOND_LONG,15,15,IS,2350,1.0,0.5234042553191489,0.29138297872340424,0.75,-0.021530710826143013,0.48851063829787233,0.4917102966841187,0.0,0.023404255319148914,,,,,,
gex_follow,15,15,IS,782,0.33276595744680854,0.4731457800511509,-1.8487851662404091,-0.75,-0.06828804457706522,0.5012787723785166,0.5105540897097626,-0.05025847526799804,-0.026854219948849123,2350.0,17.65089514066496,19.016943734015346,0.5234042553191489,0.29138297872340424,-2.1401681449638135
gex_fade,15,15,IS,782,0.33276595744680854,0.5217391304347826,1.8487851662404091,0.75,0.06828804457706522,0.49872122762148335,0.4894459102902375,-0.0016651248843663202,0.021739130434782594,2350.0,19.016943734015346,17.65089514066496,0.5234042553191489,0.29138297872340424,1.5574021875170048
pc_follow,15,15,IS,460,0.19574468085106383,0.4956521739130435,-0.871195652173913,-0.125,-0.10134142938037564,0.5065217391304347,0.4822222222222222,-0.02775208140610541,-0.004347826086956497,2350.0,15.667934782608695,17.219565217391306,0.5234042553191489,0.29138297872340424,-1.1625786308973174
pc_fade,15,15,IS,460,0.19574468085106383,0.5,0.871195652173913,0.125,0.10134142938037564,0.4934782608695652,0.5177777777777778,-0.023404255319148914,0.0,2350.0,17.219565217391306,15.667934782608695,0.5234042553191489,0.29138297872340424,0.5798126734505088
putz_follow,15,15,IS,270,0.1148936170212766,0.5037037037037037,0.5342592592592592,0.25,-0.043576270197061756,0.4777777777777778,0.4904214559386973,-0.01970055161544526,0.0037037037037036535,2350.0,13.173148148148147,13.714814814814815,0.5234042553191489,0.29138297872340424,0.24287628053585497
putz_fade,15,15,IS,270,0.1148936170212766,0.48518518518518516,-0.5342592592592592,-0.25,0.043576270197061756,0.5185185185185185,0.5095785440613027,-0.03821907013396375,-0.014814814814814836,2350.0,13.714814814814815,13.173148148148147,0.5234042553191489,0.29138297872340424,-0.8256422379826635
UNCOND_LONG,15,30,IS,2350,1.0,0.5153191489361703,-0.2403191489361702,0.75,-0.08407379641497639,0.48851063829787233,0.49314481576692376,0.0,0.015319148936170257,,,,,,
gex_follow,15,30,IS,782,0.33276595744680854,0.4846547314578005,-1.17806905370844,-1.0,-0.0035435740242880675,0.48081841432225064,0.509020618556701,-0.030664417478369732,-0.015345268542199475,2350.0,24.228580562659847,25.955562659846546,0.5153191489361703,-0.2403191489361702,-0.9377499047722697
gex_fade,15,30,IS,782,0.33276595744680854,0.5115089514066496,1.17806905370844,1.0,0.0035435740242880675,0.5166240409207161,0.49097938144329895,-0.003810197529520609,0.011508951406649648,2350.0,25.955562659846546,24.228580562659847,0.5153191489361703,-0.2403191489361702,1.4183882026446102
pc_follow,15,30,IS,460,0.19574468085106383,0.4891304347826087,-1.4940217391304347,-0.375,-0.1487656556455749,0.48695652173913045,0.48148148148148145,-0.026188714153561554,-0.010869565217391297,2350.0,20.930434782608696,23.094565217391306,0.5153191489361703,-0.2403191489361702,-1.2537025901942644
pc_fade,15,30,IS,460,0.19574468085106383,0.5065217391304347,1.4940217391304347,0.375,0.1487656556455749,0.5108695652173914,0.5185185185185185,-0.008797409805735512,0.006521739130434745,2350.0,23.094565217391306,20.930434782608696,0.5153191489361703,-0.2403191489361702,1.734340888066605
putz_follow,15,30,IS,270,0.1148936170212766,0.5370370370370371,1.6611111111111112,1.0,0.05240775248681646,0.5185185185185185,0.4925373134328358,0.021717888100866833,0.03703703703703709,2350.0,18.430555555555557,18.038888888888888,0.5153191489361703,-0.2403191489361702,1.9014302600472814
putz_fade,15,30,IS,270,0.1148936170212766,0.45185185185185184,-1.6611111111111112,-1.0,-0.05240775248681646,0.4777777777777778,0.5074626865671642,-0.06346729708431842,-0.04814814814814816,2350.0,18.038888888888888,18.430555555555557,0.5153191489361703,-0.2403191489361702,-1.420791962174941
UNCOND_LONG,15,45,IS,2350,1.0,0.5259574468085106,0.5318085106382979,1.25,-0.0070875710389487175,0.48808510638297875,0.49249892841834547,0.0,0.025957446808510642,,,,,,
gex_follow,15,45,IS,782,0.33276595744680854,0.5115089514066496,-1.3248081841432224,0.75,0.00457722513641729,0.4846547314578005,0.5096525096525096,-0.014448495401860995,0.011508951406649648,2350.0,28.322890025575447,30.2576726342711,0.5259574468085106,0.5318085106382979,-1.8566166947815204
gex_fade,15,45,IS,782,0.33276595744680854,0.4859335038363171,1.3248081841432224,-0.75,-0.00457722513641729,0.5115089514066496,0.49034749034749037,-0.04002394297219353,-0.014066496163682884,2350.0,30.2576726342711,28.322890025575447,0.5259574468085106,0.5318085106382979,0.7929996735049245
pc_follow,15,45,IS,460,0.19574468085106383,0.5,-1.0402173913043478,0.125,-0.16239070508759695,0.47608695652173916,0.4826086956521739,-0.025957446808510642,0.0,2350.0,24.14782608695652,26.967934782608694,0.5259574468085106,0.5318085106382979,-1.5720259019426457
pc_fade,15,45,IS,460,0.19574468085106383,0.4956521739130435,1.0402173913043478,-0.125,0.16239070508759695,0.5173913043478261,0.5173913043478261,-0.03030527289546714,-0.004347826086956497,2350.0,26.967934782608694,24.14782608695652,0.5259574468085106,0.5318085106382979,0.5084088806660498
putz_follow,15,45,IS,270,0.1148936170212766,0.562962962962963,2.062962962962963,2.875,0.16369458706262968,0.5333333333333333,0.4925373134328358,0.037005516154452356,0.062962962962963,2350.0,21.794444444444444,20.90277777777778,0.5259574468085106,0.5318085106382979,1.531154452324665
putz_fade,15,45,IS,270,0.1148936170212766,0.43333333333333335,-2.062962962962963,-2.875,-0.16369458706262968,0.4666666666666667,0.5074626865671642,-0.0926241134751773,-0.06666666666666665,2350.0,20.90277777777778,21.794444444444444,0.5259574468085106,0.5318085106382979,-2.594771473601261
UNCOND_LONG,15,60,IS,2350,1.0,0.5348936170212766,0.23606382978723403,1.5,0.011352156039699171,0.4940425531914894,0.49249892841834547,0.0,0.03489361702127658,,,,,,
gex_follow,15,60,IS,782,0.33276595744680854,0.510230179028133,-1.155690537084399,0.75,-0.015453186659819023,0.49232736572890023,0.5096525096525096,-0.024663437993143633,0.010230179028132946,2350.0,32.09398976982097,33.410166240409204,0.5348936170212766,0.23606382978723403,-1.391754366871633
gex_fade,15,60,IS,782,0.33276595744680854,0.4859335038363171,1.155690537084399,-0.75,0.015453186659819023,0.5063938618925832,0.49034749034749037,-0.048960113184959464,-0.014066496163682884,2350.0,33.410166240409204,32.09398976982097,0.5348936170212766,0.23606382978723403,0.919626707297165
pc_follow,15,60,IS,460,0.19574468085106383,0.5282608695652173,-2.9521739130434783,2.125,-0.22222923331394065,0.48478260869565215,0.4826086956521739,-0.00663274745605924,0.02826086956521734,2350.0,26.50054347826087,30.58586956521739,0.5348936170212766,0.23606382978723403,-3.1882377428307125
pc_fade,15,60,IS,460,0.19574468085106383,0.4673913043478261,2.9521739130434783,-2.125,0.22222923331394065,0.508695652173913,0.5173913043478261,-0.06750231267345047,-0.03260869565217389,2350.0,30.58586956521739,26.50054347826087,0.5348936170212766,0.23606382978723403,2.716110083256244
putz_follow,15,60,IS,270,0.1148936170212766,0.5444444444444444,0.612037037037037,2.375,0.033921120664760974,0.5370370370370371,0.4925373134328358,0.009550827423167818,0.0444444444444444,2350.0,24.394444444444446,23.724074074074075,0.5348936170212766,0.23606382978723403,0.375973207249803
putz_fade,15,60,IS,270,0.1148936170212766,0.45555555555555555,-0.612037037037037,-2.375,-0.033921120664760974,0.46296296296296297,0.5074626865671642,-0.07933806146572103,-0.04444444444444445,2350.0,23.724074074074075,24.394444444444446,0.5348936170212766,0.23606382978723403,-0.8481008668242711
UNCOND_LONG,15,5,Validation,753,1.0,0.50199203187251,-1.2918326693227091,0.5,-0.07970653251016604,0.4847277556440903,0.48653198653198654,0.0,0.0019920318725099584,,,,,,
gex_follow,15,5,Validation,635,0.8432934926958832,0.494488188976378,-0.6783464566929134,-0.5,-0.015376137402727696,0.49921259842519683,0.49206349206349204,-0.007503842896131985,-0.005511811023622026,753.0,20.624015748031496,21.38740157480315,0.50199203187251,-1.2918326693227091,0.6134862126297957
gex_fade,15,5,Validation,635,0.8432934926958832,0.5023622047244094,0.6783464566929134,0.5,0.015376137402727696,0.494488188976378,0.5079365079365079,0.0003701728518994418,0.0023622047244094,753.0,21.38740157480315,20.624015748031496,0.50199203187251,-1.2918326693227091,1.9701791260156225
pc_follow,15,5,Validation,175,0.23240371845949534,0.4857142857142857,-3.0428571428571427,-1.25,-0.10108732535692222,0.42857142857142855,0.4027777777777778,-0.01627774615822425,-0.01428571428571429,753.0,21.66857142857143,27.77285714285714,0.50199203187251,-1.2918326693227091,-1.7510244735344336
pc_fade,15,5,Validation,175,0.23240371845949534,0.5085714285714286,3.0428571428571427,1.25,0.10108732535692222,0.5657142857142857,0.5972222222222222,0.006579396698918605,0.008571428571428563,753.0,27.77285714285714,21.66857142857143,0.50199203187251,-1.2918326693227091,4.334689812179851
putz_follow,15,5,Validation,81,0.10756972111553785,0.4691358024691358,0.10802469135802469,-1.25,0.02324363058346634,0.4567901234567901,0.4918032786885246,-0.03285622940337418,-0.030864197530864224,753.0,20.85185185185185,21.01851851851852,0.50199203187251,-1.2918326693227091,1.3998573606807339
putz_fade,15,5,Validation,81,0.10756972111553785,0.5185185185185185,-0.10802469135802469,1.25,-0.02324363058346634,0.5432098765432098,0.5081967213114754,0.01652648664600853,0.01851851851851849,753.0,21.01851851851852,20.85185185185185,0.50199203187251,-1.2918326693227091,1.1838079779646844
UNCOND_LONG,15,10,Validation,753,1.0,0.50066401062417,0.10823373173970784,0.25,-0.01767345936262734,0.4860557768924303,0.5020746887966805,0.0,0.0006640106241699861,,,,,,
gex_follow,15,10,Validation,635,0.8432934926958832,0.4881889763779528,-1.7251968503937007,-1.0,-0.052363276695337274,0.49606299212598426,0.49589490968801314,-0.01247503424621721,-0.011811023622047223,753.0,27.108661417322836,28.918897637795276,0.50066401062417,0.10823373173970784,-1.8334305821334085
gex_fade,15,10,Validation,635,0.8432934926958832,0.5118110236220472,1.7251968503937007,1.0,0.052363276695337274,0.5007874015748032,0.5041050903119869,0.011147012997877237,0.011811023622047223,753.0,28.918897637795276,27.108661417322836,0.50066401062417,0.10823373173970784,1.616963118653993
pc_follow,15,10,Validation,175,0.23240371845949534,0.5085714285714286,-4.16,0.25,-0.13752123683692968,0.48,0.4294117647058823,0.007907417947258577,0.008571428571428563,753.0,28.74142857142857,36.5,0.50066401062417,0.10823373173970784,-4.268233731739708
pc_fade,15,10,Validation,175,0.23240371845949534,0.49142857142857144,4.16,-0.25,0.13752123683692968,0.52,0.5705882352941176,-0.00923543919559855,-0.008571428571428563,753.0,36.5,28.74142857142857,0.50066401062417,0.10823373173970784,4.051766268260292
putz_follow,15,10,Validation,81,0.10756972111553785,0.49382716049382713,1.154320987654321,-1.25,0.1265560570406559,0.4691358024691358,0.5316455696202531,-0.006836850130342853,-0.006172839506172867,753.0,29.555555555555557,28.469135802469136,0.50066401062417,0.10823373173970784,1.0460872559146133
putz_fade,15,10,Validation,81,0.10756972111553785,0.5061728395061729,-1.154320987654321,1.25,-0.1265560570406559,0.5308641975308642,0.46835443037974683,0.005508828882002881,0.006172839506172867,753.0,28.469135802469136,29.555555555555557,0.50066401062417,0.10823373173970784,-1.2625547193940287
UNCOND_LONG,15,15,Validation,753,1.0,0.49933598937583,-0.4867197875166003,0.0,-0.032253452966637904,0.49933598937583,0.49931787175989084,0.0,-0.0006640106241699861,,,,,,
gex_follow,15,15,Validation,635,0.8432934926958832,0.5086614173228347,-0.8539370078740157,1.25,-0.023177453555880873,0.48976377952755906,0.5008103727714749,0.009325427947004639,0.008661417322834652,753.0,34.51062992125984,36.40629921259843,0.49933598937583,-0.4867197875166003,-0.36721722035741544
gex_fade,15,15,Validation,635,0.8432934926958832,0.48976377952755906,0.8539370078740157,-1.25,0.023177453555880873,0.510236220472441,0.4991896272285251,-0.009572209848270952,-0.010236220472440938,753.0,36.40629921259843,34.51062992125984,0.49933598937583,-0.4867197875166003,1.340656795390616
pc_follow,15,15,Validation,175,0.23240371845949534,0.5142857142857142,-3.492857142857143,2.25,-0.10050279360847958,0.46285714285714286,0.42441860465116277,0.014949724909884221,0.014285714285714235,753.0,37.15571428571429,44.60142857142857,0.49933598937583,-0.4867197875166003,-3.0061373553405426
pc_fade,15,15,Validation,175,0.23240371845949534,0.4857142857142857,3.492857142857143,-2.25,0.10050279360847958,0.5371428571428571,0.5755813953488372,-0.013621703661544304,-0.01428571428571429,753.0,44.60142857142857,37.15571428571429,0.49933598937583,-0.4867197875166003,3.979576930373743
putz_follow,15,15,Validation,81,0.10756972111553785,0.5185185185185185,0.2623456790123457,4.75,0.14391842368238625,0.49382716049382713,0.5375,0.019182529142688476,0.01851851851851849,753.0,37.72839506172839,37.07098765432099,0.49933598937583,-0.4867197875166003,0.749065466528946
putz_fade,15,15,Validation,81,0.10756972111553785,0.48148148148148145,-0.2623456790123457,-4.75,-0.14391842368238625,0.5061728395061729,0.4625,-0.01785450789434856,-0.018518518518518545,753.0,37.07098765432099,37.72839506172839,0.49933598937583,-0.4867197875166003,0.2243741085042546
UNCOND_LONG,15,30,Validation,753,1.0,0.5179282868525896,-1.2320717131474104,2.75,-0.06674070707989907,0.4754316069057105,0.4986413043478261,0.0,0.017928286852589626,,,,,,
gex_follow,15,30,Validation,635,0.8432934926958832,0.49291338582677163,-1.1141732283464567,-0.5,-0.05565852391426185,0.48976377952755906,0.5,-0.025014901025817993,-0.007086614173228367,753.0,48.565748031496064,49.786614173228344,0.5179282868525896,-1.2320717131474104,0.11789848480095366
gex_fade,15,30,Validation,635,0.8432934926958832,0.5055118110236221,1.1141732283464567,0.5,0.05565852391426185,0.510236220472441,0.5,-0.012416475828967544,0.005511811023622082,753.0,49.786614173228344,48.565748031496064,0.5179282868525896,-1.2320717131474104,2.3462449414938673
pc_follow,15,30,Validation,175,0.23240371845949534,0.4685714285714286,-5.242857142857143,-6.5,-0.19744522000451376,0.4514285714285714,0.42196531791907516,-0.04935685828116104,-0.03142857142857142,753.0,51.45428571428572,59.49857142857143,0.5179282868525896,-1.2320717131474104,-4.010785429709733
pc_fade,15,30,Validation,175,0.23240371845949534,0.5314285714285715,5.242857142857143,6.5,0.19744522000451376,0.5485714285714286,0.5780346820809249,0.013500284575981847,0.03142857142857147,753.0,59.49857142857143,51.45428571428572,0.5179282868525896,-1.2320717131474104,6.474928856004553
putz_follow,15,30,Validation,81,0.10756972111553785,0.48148148148148145,0.6419753086419753,-2.0,0.13223856994986322,0.5185185185185185,0.5375,-0.03644680537110817,-0.018518518518518545,753.0,49.41975308641975,49.67901234567901,0.5179282868525896,-1.2320717131474104,1.8740470217893856
putz_fade,15,30,Validation,81,0.10756972111553785,0.5185185185185185,-0.6419753086419753,2.0,-0.13223856994986322,0.48148148148148145,0.4625,0.0005902316659288642,0.01851851851851849,753.0,49.67901234567901,49.41975308641975,0.5179282868525896,-1.2320717131474104,0.5900964045054351
