candidate,session_date,year,period,original_risk_points,risk_points,stop_dollars,exit_kind,net_points,net_dollars
hard_150_1r,2019-11-13,2019,Inner Validation,15.75,75.0,150.0,time,-10.75,-21.5
hard_150_2r,2019-11-13,2019,Inner Validation,15.75,75.0,150.0,time,-10.75,-21.5
hard_200_1p5r,2019-11-13,2019,Inner Validation,15.75,100.0,200.0,time,-10.75,-21.5
hard_200_2r,2019-11-13,2019,Inner Validation,15.75,100.0,200.0,time,-10.75,-21.5
skip_if_original_stop_over_200,2019-11-13,2019,Inner Validation,15.75,15.75,31.5,stop,-16.75,-33.5
hard_150_1r,2019-11-14,2019,Inner Validation,13.25,75.0,150.0,time,-32.25,-64.5
hard_150_2r,2019-11-14,2019,Inner Validation,13.25,75.0,150.0,time,-32.25,-64.5
hard_200_1p5r,2019-11-14,2019,Inner Validation,13.25,100.0,200.0,time,-32.25,-64.5
hard_200_2r,2019-11-14,2019,Inner Validation,13.25,100.0,200.0,time,-32.25,-64.5
skip_if_original_stop_over_200,2019-11-14,2019,Inner Validation,13.25,13.25,26.5,stop,-14.25,-28.5
hard_150_1r,2019-11-19,2019,Inner Validation,17.0,75.0,150.0,time,-20.75,-41.5
hard_150_2r,2019-11-19,2019,Inner Validation,17.0,75.0,150.0,time,-20.75,-41.5
hard_200_1p5r,2019-11-19,2019,Inner Validation,17.0,100.0,200.0,time,-20.75,-41.5
hard_200_2r,2019-11-19,2019,Inner Validation,17.0,100.0,200.0,time,-20.75,-41.5
skip_if_original_stop_over_200,2019-11-19,2019,Inner Validation,17.0,17.0,34.0,stop,-18.0,-36.0
hard_150_1r,2019-11-21,2019,Inner Validation,16.75,75.0,150.0,time,-14.25,-28.5
hard_150_2r,2019-11-21,2019,Inner Validation,16.75,75.0,150.0,time,-14.25,-28.5
hard_200_1p5r,2019-11-21,2019,Inner Validation,16.75,100.0,200.0,time,-14.25,-28.5
hard_200_2r,2019-11-21,2019,Inner Validation,16.75,100.0,200.0,time,-14.25,-28.5
skip_if_original_stop_over_200,2019-11-21,2019,Inner Validation,16.75,16.75,33.5,stop,-17.75,-35.5
hard_150_1r,2019-11-22,2019,Inner Validation,18.875,75.0,150.0,time,-21.0,-42.0
hard_150_2r,2019-11-22,2019,Inner Validation,18.875,75.0,150.0,time,-21.0,-42.0
hard_200_1p5r,2019-11-22,2019,Inner Validation,18.875,100.0,200.0,time,-21.0,-42.0
hard_200_2r,2019-11-22,2019,Inner Validation,18.875,100.0,200.0,time,-21.0,-42.0
skip_if_original_stop_over_200,2019-11-22,2019,Inner Validation,18.875,18.875,37.75,stop,-19.875,-39.75
hard_150_1r,2019-11-25,2019,Inner Validation,24.5,75.0,150.0,time,8.0,16.0
hard_150_2r,2019-11-25,2019,Inner Validation,24.5,75.0,150.0,time,8.0,16.0
hard_200_1p5r,2019-11-25,2019,Inner Validation,24.5,100.0,200.0,time,8.0,16.0
hard_200_2r,2019-11-25,2019,Inner Validation,24.5,100.0,200.0,time,8.0,16.0
skip_if_original_stop_over_200,2019-11-25,2019,Inner Validation,24.5,24.5,49.0,time,8.0,16.0
hard_150_1r,2019-12-02,2019,Inner Validation,57.125,75.0,150.0,time,-25.25,-50.5
hard_150_2r,2019-12-02,2019,Inner Validation,57.125,75.0,150.0,time,-25.25,-50.5
hard_200_1p5r,2019-12-02,2019,Inner Validation,57.125,100.0,200.0,time,-25.25,-50.5
hard_200_2r,2019-12-02,2019,Inner Validation,57.125,100.0,200.0,time,-25.25,-50.5
skip_if_original_stop_over_200,2019-12-02,2019,Inner Validation,57.125,57.125,114.25,time,-25.25,-50.5
hard_150_1r,2019-12-18,2019,Inner Validation,10.75,75.0,150.0,time,-18.0,-36.0
hard_150_2r,2019-12-18,2019,Inner Validation,10.75,75.0,150.0,time,-18.0,-36.0
hard_200_1p5r,2019-12-18,2019,Inner Validation,10.75,100.0,200.0,time,-18.0,-36.0
hard_200_2r,2019-12-18,2019,Inner Validation,10.75,100.0,200.0,time,-18.0,-36.0
skip_if_original_stop_over_200,2019-12-18,2019,Inner Validation,10.75,10.75,21.5,stop,-11.75,-23.5
hard_150_1r,2020-01-16,2020,Inner Validation,15.75,75.0,150.0,time,-49.75,-99.5
hard_150_2r,2020-01-16,2020,Inner Validation,15.75,75.0,150.0,time,-49.75,-99.5
hard_200_1p5r,2020-01-16,2020,Inner Validation,15.75,100.0,200.0,time,-49.75,-99.5
hard_200_2r,2020-01-16,2020,Inner Validation,15.75,100.0,200.0,time,-49.75,-99.5
skip_if_original_stop_over_200,2020-01-16,2020,Inner Validation,15.75,15.75,31.5,stop,-16.75,-33.5
hard_150_1r,2020-01-17,2020,Inner Validation,20.0,75.0,150.0,time,-53.25,-106.5
hard_150_2r,2020-01-17,2020,Inner Validation,20.0,75.0,150.0,time,-53.25,-106.5
hard_200_1p5r,2020-01-17,2020,Inner Validation,20.0,100.0,200.0,time,-53.25,-106.5
hard_200_2r,2020-01-17,2020,Inner Validation,20.0,100.0,200.0,time,-53.25,-106.5
skip_if_original_stop_over_200,2020-01-17,2020,Inner Validation,20.0,20.0,40.0,stop,-21.0,-42.0
hard_150_1r,2020-01-24,2020,Inner Validation,25.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-01-24,2020,Inner Validation,25.375,75.0,150.0,time,64.25,128.5
hard_200_1p5r,2020-01-24,2020,Inner Validation,25.375,100.0,200.0,time,64.25,128.5
hard_200_2r,2020-01-24,2020,Inner Validation,25.375,100.0,200.0,time,64.25,128.5
skip_if_original_stop_over_200,2020-01-24,2020,Inner Validation,25.375,25.375,50.75,target,49.75,99.5
hard_150_1r,2020-01-30,2020,Inner Validation,35.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-01-30,2020,Inner Validation,35.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-01-30,2020,Inner Validation,35.125,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-01-30,2020,Inner Validation,35.125,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-01-30,2020,Inner Validation,35.125,35.125,70.25,stop,-36.125,-72.25
hard_150_1r,2020-02-05,2020,Inner Validation,57.375,75.0,150.0,time,-38.25,-76.5
hard_150_2r,2020-02-05,2020,Inner Validation,57.375,75.0,150.0,time,-38.25,-76.5
hard_200_1p5r,2020-02-05,2020,Inner Validation,57.375,100.0,200.0,time,-38.25,-76.5
hard_200_2r,2020-02-05,2020,Inner Validation,57.375,100.0,200.0,time,-38.25,-76.5
skip_if_original_stop_over_200,2020-02-05,2020,Inner Validation,57.375,57.375,114.75,stop,-58.375,-116.75
hard_150_1r,2020-02-20,2020,Inner Validation,20.0,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-02-20,2020,Inner Validation,20.0,75.0,150.0,time,24.0,48.0
hard_200_1p5r,2020-02-20,2020,Inner Validation,20.0,100.0,200.0,time,24.0,48.0
hard_200_2r,2020-02-20,2020,Inner Validation,20.0,100.0,200.0,time,24.0,48.0
skip_if_original_stop_over_200,2020-02-20,2020,Inner Validation,20.0,20.0,40.0,target,39.0,78.0
hard_150_1r,2020-02-25,2020,Inner Validation,76.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-02-25,2020,Inner Validation,76.125,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-02-25,2020,Inner Validation,76.125,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-02-25,2020,Inner Validation,76.125,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2020-02-25,2020,Inner Validation,76.125,76.125,152.25,target,151.25,302.5
hard_150_1r,2020-02-27,2020,Inner Validation,76.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-02-27,2020,Inner Validation,76.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-02-27,2020,Inner Validation,76.125,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-02-27,2020,Inner Validation,76.125,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-02-27,2020,Inner Validation,76.125,76.125,152.25,stop,-77.125,-154.25
hard_150_1r,2020-03-02,2020,Inner Validation,76.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-03-02,2020,Inner Validation,76.5,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-03-02,2020,Inner Validation,76.5,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-03-02,2020,Inner Validation,76.5,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2020-03-02,2020,Inner Validation,76.5,76.5,153.0,target,152.0,304.0
hard_150_1r,2020-03-10,2020,Inner Validation,59.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-03-10,2020,Inner Validation,59.5,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-03-10,2020,Inner Validation,59.5,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-03-10,2020,Inner Validation,59.5,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-03-10,2020,Inner Validation,59.5,59.5,119.0,target,118.0,236.0
hard_150_1r,2020-03-17,2020,Inner Validation,151.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-03-17,2020,Inner Validation,151.5,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-03-17,2020,Inner Validation,151.5,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-03-17,2020,Inner Validation,151.5,100.0,200.0,target,199.0,398.0
hard_150_1r,2020-03-30,2020,Inner Validation,67.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-03-30,2020,Inner Validation,67.5,75.0,150.0,time,94.5,189.0
hard_200_1p5r,2020-03-30,2020,Inner Validation,67.5,100.0,200.0,time,94.5,189.0
hard_200_2r,2020-03-30,2020,Inner Validation,67.5,100.0,200.0,time,94.5,189.0
skip_if_original_stop_over_200,2020-03-30,2020,Inner Validation,67.5,67.5,135.0,time,94.5,189.0
hard_150_1r,2020-04-02,2020,Inner Validation,59.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-04-02,2020,Inner Validation,59.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-04-02,2020,Inner Validation,59.875,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-04-02,2020,Inner Validation,59.875,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-04-02,2020,Inner Validation,59.875,59.875,119.75,stop,-60.875,-121.75
hard_150_1r,2020-04-28,2020,Inner Validation,77.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-04-28,2020,Inner Validation,77.375,75.0,150.0,time,82.0,164.0
hard_200_1p5r,2020-04-28,2020,Inner Validation,77.375,100.0,200.0,time,82.0,164.0
hard_200_2r,2020-04-28,2020,Inner Validation,77.375,100.0,200.0,time,82.0,164.0
skip_if_original_stop_over_200,2020-04-28,2020,Inner Validation,77.375,77.375,154.75,time,82.0,164.0
hard_150_1r,2020-05-06,2020,Inner Validation,46.75,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-05-06,2020,Inner Validation,46.75,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-05-06,2020,Inner Validation,46.75,100.0,200.0,time,-50.25,-100.5
hard_200_2r,2020-05-06,2020,Inner Validation,46.75,100.0,200.0,time,-50.25,-100.5
skip_if_original_stop_over_200,2020-05-06,2020,Inner Validation,46.75,46.75,93.5,stop,-47.75,-95.5
hard_150_1r,2020-05-13,2020,Inner Validation,70.375,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-05-13,2020,Inner Validation,70.375,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-05-13,2020,Inner Validation,70.375,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-05-13,2020,Inner Validation,70.375,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-05-13,2020,Inner Validation,70.375,70.375,140.75,stop,-71.375,-142.75
hard_150_1r,2020-05-21,2020,Inner Validation,40.125,75.0,150.0,time,43.25,86.5
hard_150_2r,2020-05-21,2020,Inner Validation,40.125,75.0,150.0,time,43.25,86.5
hard_200_1p5r,2020-05-21,2020,Inner Validation,40.125,100.0,200.0,time,43.25,86.5
hard_200_2r,2020-05-21,2020,Inner Validation,40.125,100.0,200.0,time,43.25,86.5
skip_if_original_stop_over_200,2020-05-21,2020,Inner Validation,40.125,40.125,80.25,time,43.25,86.5
hard_150_1r,2020-05-29,2020,Inner Validation,51.375,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-05-29,2020,Inner Validation,51.375,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-05-29,2020,Inner Validation,51.375,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-05-29,2020,Inner Validation,51.375,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-05-29,2020,Inner Validation,51.375,51.375,102.75,stop,-52.375,-104.75
hard_150_1r,2020-06-02,2020,Inner Validation,26.625,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-06-02,2020,Inner Validation,26.625,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-06-02,2020,Inner Validation,26.625,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-06-02,2020,Inner Validation,26.625,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-06-02,2020,Inner Validation,26.625,26.625,53.25,stop,-27.625,-55.25
hard_150_1r,2020-06-04,2020,Inner Validation,36.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-06-04,2020,Inner Validation,36.375,75.0,150.0,time,55.75,111.5
hard_200_1p5r,2020-06-04,2020,Inner Validation,36.375,100.0,200.0,time,55.75,111.5
hard_200_2r,2020-06-04,2020,Inner Validation,36.375,100.0,200.0,time,55.75,111.5
skip_if_original_stop_over_200,2020-06-04,2020,Inner Validation,36.375,36.375,72.75,target,71.75,143.5
hard_150_1r,2020-06-12,2020,Inner Validation,47.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-06-12,2020,Inner Validation,47.625,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-06-12,2020,Inner Validation,47.625,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-06-12,2020,Inner Validation,47.625,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2020-06-12,2020,Inner Validation,47.625,47.625,95.25,target,94.25,188.5
hard_150_1r,2020-06-16,2020,Inner Validation,30.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-06-16,2020,Inner Validation,30.625,75.0,150.0,time,23.5,47.0
hard_200_1p5r,2020-06-16,2020,Inner Validation,30.625,100.0,200.0,time,23.5,47.0
hard_200_2r,2020-06-16,2020,Inner Validation,30.625,100.0,200.0,time,23.5,47.0
skip_if_original_stop_over_200,2020-06-16,2020,Inner Validation,30.625,30.625,61.25,target,60.25,120.5
hard_150_1r,2020-06-24,2020,Inner Validation,75.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-06-24,2020,Inner Validation,75.125,75.0,150.0,time,86.75,173.5
hard_200_1p5r,2020-06-24,2020,Inner Validation,75.125,100.0,200.0,time,86.75,173.5
hard_200_2r,2020-06-24,2020,Inner Validation,75.125,100.0,200.0,time,86.75,173.5
skip_if_original_stop_over_200,2020-06-24,2020,Inner Validation,75.125,75.125,150.25,time,86.75,173.5
hard_150_1r,2020-06-26,2020,Inner Validation,93.375,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-06-26,2020,Inner Validation,93.375,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-06-26,2020,Inner Validation,93.375,100.0,200.0,time,60.25,120.5
hard_200_2r,2020-06-26,2020,Inner Validation,93.375,100.0,200.0,time,60.25,120.5
skip_if_original_stop_over_200,2020-06-26,2020,Inner Validation,93.375,93.375,186.75,time,60.25,120.5
hard_150_1r,2020-06-29,2020,Inner Validation,63.5,75.0,150.0,time,52.0,104.0
hard_150_2r,2020-06-29,2020,Inner Validation,63.5,75.0,150.0,time,52.0,104.0
hard_200_1p5r,2020-06-29,2020,Inner Validation,63.5,100.0,200.0,time,52.0,104.0
hard_200_2r,2020-06-29,2020,Inner Validation,63.5,100.0,200.0,time,52.0,104.0
skip_if_original_stop_over_200,2020-06-29,2020,Inner Validation,63.5,63.5,127.0,time,52.0,104.0
hard_150_1r,2020-07-02,2020,Inner Validation,30.375,75.0,150.0,time,23.75,47.5
hard_150_2r,2020-07-02,2020,Inner Validation,30.375,75.0,150.0,time,23.75,47.5
hard_200_1p5r,2020-07-02,2020,Inner Validation,30.375,100.0,200.0,time,23.75,47.5
hard_200_2r,2020-07-02,2020,Inner Validation,30.375,100.0,200.0,time,23.75,47.5
skip_if_original_stop_over_200,2020-07-02,2020,Inner Validation,30.375,30.375,60.75,stop,-31.375,-62.75
hard_150_1r,2020-07-08,2020,Inner Validation,37.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-07-08,2020,Inner Validation,37.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-07-08,2020,Inner Validation,37.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-07-08,2020,Inner Validation,37.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-07-08,2020,Inner Validation,37.0,37.0,74.0,stop,-38.0,-76.0
hard_150_1r,2020-07-09,2020,Inner Validation,34.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-07-09,2020,Inner Validation,34.5,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-07-09,2020,Inner Validation,34.5,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-07-09,2020,Inner Validation,34.5,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-07-09,2020,Inner Validation,34.5,34.5,69.0,target,68.0,136.0
hard_150_1r,2020-07-15,2020,Inner Validation,44.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-07-15,2020,Inner Validation,44.625,75.0,150.0,time,-18.75,-37.5
hard_200_1p5r,2020-07-15,2020,Inner Validation,44.625,100.0,200.0,time,-18.75,-37.5
hard_200_2r,2020-07-15,2020,Inner Validation,44.625,100.0,200.0,time,-18.75,-37.5
skip_if_original_stop_over_200,2020-07-15,2020,Inner Validation,44.625,44.625,89.25,target,88.25,176.5
hard_150_1r,2020-07-16,2020,Inner Validation,47.25,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-07-16,2020,Inner Validation,47.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-07-16,2020,Inner Validation,47.25,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-07-16,2020,Inner Validation,47.25,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-07-16,2020,Inner Validation,47.25,47.25,94.5,stop,-48.25,-96.5
hard_150_1r,2020-07-22,2020,Inner Validation,38.875,75.0,150.0,time,-55.5,-111.0
hard_150_2r,2020-07-22,2020,Inner Validation,38.875,75.0,150.0,time,-55.5,-111.0
hard_200_1p5r,2020-07-22,2020,Inner Validation,38.875,100.0,200.0,time,-55.5,-111.0
hard_200_2r,2020-07-22,2020,Inner Validation,38.875,100.0,200.0,time,-55.5,-111.0
skip_if_original_stop_over_200,2020-07-22,2020,Inner Validation,38.875,38.875,77.75,stop,-39.875,-79.75
hard_150_1r,2020-08-07,2020,Inner Validation,22.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-08-07,2020,Inner Validation,22.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-08-07,2020,Inner Validation,22.875,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-08-07,2020,Inner Validation,22.875,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-08-07,2020,Inner Validation,22.875,22.875,45.75,stop,-23.875,-47.75
hard_150_1r,2020-08-24,2020,Inner Validation,65.625,75.0,150.0,time,-22.0,-44.0
hard_150_2r,2020-08-24,2020,Inner Validation,65.625,75.0,150.0,time,-22.0,-44.0
hard_200_1p5r,2020-08-24,2020,Inner Validation,65.625,100.0,200.0,time,-22.0,-44.0
hard_200_2r,2020-08-24,2020,Inner Validation,65.625,100.0,200.0,time,-22.0,-44.0
skip_if_original_stop_over_200,2020-08-24,2020,Inner Validation,65.625,65.625,131.25,time,-22.0,-44.0
hard_150_1r,2020-09-03,2020,Inner Validation,105.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-09-03,2020,Inner Validation,105.25,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-09-03,2020,Inner Validation,105.25,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-09-03,2020,Inner Validation,105.25,100.0,200.0,target,199.0,398.0
hard_150_1r,2020-09-10,2020,Inner Validation,55.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-09-10,2020,Inner Validation,55.125,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-09-10,2020,Inner Validation,55.125,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-09-10,2020,Inner Validation,55.125,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2020-09-10,2020,Inner Validation,55.125,55.125,110.25,target,109.25,218.5
hard_150_1r,2020-09-15,2020,Inner Validation,38.625,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-09-15,2020,Inner Validation,38.625,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-09-15,2020,Inner Validation,38.625,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-09-15,2020,Inner Validation,38.625,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-09-15,2020,Inner Validation,38.625,38.625,77.25,stop,-39.625,-79.25
hard_150_1r,2020-09-16,2020,Inner Validation,46.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-09-16,2020,Inner Validation,46.125,75.0,150.0,time,125.25,250.5
hard_200_1p5r,2020-09-16,2020,Inner Validation,46.125,100.0,200.0,time,125.25,250.5
hard_200_2r,2020-09-16,2020,Inner Validation,46.125,100.0,200.0,time,125.25,250.5
skip_if_original_stop_over_200,2020-09-16,2020,Inner Validation,46.125,46.125,92.25,stop,-47.125,-94.25
hard_150_1r,2020-09-18,2020,Inner Validation,58.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-09-18,2020,Inner Validation,58.375,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-09-18,2020,Inner Validation,58.375,100.0,200.0,target,149.0,298.0
hard_200_2r,2020-09-18,2020,Inner Validation,58.375,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2020-09-18,2020,Inner Validation,58.375,58.375,116.75,target,115.75,231.5
hard_150_1r,2020-09-22,2020,Inner Validation,62.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2020-09-22,2020,Inner Validation,62.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2020-09-22,2020,Inner Validation,62.125,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2020-09-22,2020,Inner Validation,62.125,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2020-09-22,2020,Inner Validation,62.125,62.125,124.25,stop,-63.125,-126.25
hard_150_1r,2020-09-29,2020,Inner Validation,28.5,75.0,150.0,time,-5.25,-10.5
hard_150_2r,2020-09-29,2020,Inner Validation,28.5,75.0,150.0,time,-5.25,-10.5
hard_200_1p5r,2020-09-29,2020,Inner Validation,28.5,100.0,200.0,time,-5.25,-10.5
hard_200_2r,2020-09-29,2020,Inner Validation,28.5,100.0,200.0,time,-5.25,-10.5
skip_if_original_stop_over_200,2020-09-29,2020,Inner Validation,28.5,28.5,57.0,stop,-29.5,-59.0
hard_150_1r,2020-10-05,2020,Inner Validation,47.5,75.0,150.0,time,65.0,130.0
hard_150_2r,2020-10-05,2020,Inner Validation,47.5,75.0,150.0,time,65.0,130.0
hard_200_1p5r,2020-10-05,2020,Inner Validation,47.5,100.0,200.0,time,65.0,130.0
hard_200_2r,2020-10-05,2020,Inner Validation,47.5,100.0,200.0,time,65.0,130.0
skip_if_original_stop_over_200,2020-10-05,2020,Inner Validation,47.5,47.5,95.0,time,65.0,130.0
hard_150_1r,2020-10-14,2020,Inner Validation,55.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-10-14,2020,Inner Validation,55.25,75.0,150.0,time,34.0,68.0
hard_200_1p5r,2020-10-14,2020,Inner Validation,55.25,100.0,200.0,time,34.0,68.0
hard_200_2r,2020-10-14,2020,Inner Validation,55.25,100.0,200.0,time,34.0,68.0
skip_if_original_stop_over_200,2020-10-14,2020,Inner Validation,55.25,55.25,110.5,stop,-56.25,-112.5
hard_150_1r,2020-10-16,2020,Inner Validation,47.625,75.0,150.0,time,69.0,138.0
hard_150_2r,2020-10-16,2020,Inner Validation,47.625,75.0,150.0,time,69.0,138.0
hard_200_1p5r,2020-10-16,2020,Inner Validation,47.625,100.0,200.0,time,69.0,138.0
hard_200_2r,2020-10-16,2020,Inner Validation,47.625,100.0,200.0,time,69.0,138.0
skip_if_original_stop_over_200,2020-10-16,2020,Inner Validation,47.625,47.625,95.25,time,69.0,138.0
hard_150_1r,2020-10-19,2020,Inner Validation,70.875,75.0,150.0,target,74.0,148.0
hard_150_2r,2020-10-19,2020,Inner Validation,70.875,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2020-10-19,2020,Inner Validation,70.875,100.0,200.0,target,149.0,298.0
