session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib
2010-12-06,2010,Train,-1,699,699,704,5,705,8.75,0.17142857142857143,1,0.14285714285714285,0.8747114763179762,0.17142857142857143,0.22857142857142856,-0.057142857142857134
2011-01-03,2011,Train,1,659,664,664,0,665,27.0,0.037037037037037035,1,0.018518518518518517,0.3866033295563497,0.09259259259259259,0.1388888888888889,-0.04629629629629631
2011-01-10,2011,Train,1,719,729,734,5,735,12.0,0.20833333333333334,3,0.10416666666666667,0.8910554592423487,0.16666666666666666,0.375,-0.20833333333333334
2011-01-18,2011,Train,1,684,689,699,10,700,19.0,0.11842105263157894,3,0.0,0.523258879807149,0.11842105263157894,0.10526315789473684,0.013157894736842105
2011-01-31,2011,Train,1,724,749,874,125,875,20.0,0.5625,30,0.0125,0.2949867213790591,0.2875,0.2375,0.04999999999999999
2011-02-07,2011,Train,1,659,769,889,120,890,14.25,0.6140350877192983,46,0.03508771929824561,0.6397161796284194,0.5263157894736842,0.03508771929824561,0.49122807017543857
2011-03-14,2011,Train,-1,659,664,664,0,665,18.0,0.2361111111111111,1,0.027777777777777776,1.1665673904803162,0.06944444444444445,0.5694444444444444,-0.5
2011-03-21,2011,Train,1,664,669,694,25,695,20.25,0.2222222222222222,6,0.07407407407407407,0.8406889923855991,0.1111111111111111,0.06172839506172839,0.04938271604938271
2011-03-22,2011,Train,-1,674,679,679,0,680,10.5,0.09523809523809523,1,0.07142857142857142,0.478795536651777,0.5238095238095238,0.11904761904761904,0.40476190476190477
2011-03-25,2011,Train,1,634,709,844,135,845,8.0,1.3125,42,0.0,1.2709382326940077,0.625,0.3125,0.3125
2011-03-28,2011,Train,-1,704,709,714,5,715,11.25,0.4,2,0.022222222222222223,0.897610641267756,0.2222222222222222,0.044444444444444446,0.17777777777777776
2011-04-04,2011,Train,-1,774,774,779,5,780,18.75,0.05333333333333334,1,0.04,0.40138934114837727,0.06666666666666667,0.4666666666666667,-0.4
2011-04-11,2011,Train,-1,724,729,744,15,745,21.5,0.11627906976744186,4,0.05813953488372093,0.3864309070340467,0.08139534883720931,0.3488372093023256,-0.2674418604651163
2011-04-14,2011,Train,1,639,639,644,5,645,16.5,0.10606060606060606,1,0.22727272727272727,0.5137928674105003,0.3939393939393939,0.18181818181818182,0.2121212121212121
2011-04-19,2011,Train,-1,659,664,664,0,665,9.5,0.23684210526315788,1,0.0,0.3049564731912078,0.15789473684210525,0.5263157894736842,-0.3684210526315789
2011-04-25,2011,Train,-1,669,674,679,5,680,8.5,0.08823529411764706,2,0.058823529411764705,0.21845764854614413,0.5882352941176471,0.08823529411764706,0.5
2011-05-02,2011,Train,1,634,649,659,10,660,11.75,0.23404255319148937,5,0.0851063829787234,1.0086477987421383,0.8723404255319149,0.19148936170212766,0.6808510638297873
2011-05-05,2011,Train,1,704,724,774,50,775,17.25,0.5797101449275363,14,0.08695652173913043,0.6652637796729058,0.10144927536231885,0.36231884057971014,-0.2608695652173913
2011-05-06,2011,Train,1,674,709,729,20,730,14.5,0.5344827586206896,11,0.017241379310344827,0.4701037217815741,0.7413793103448276,0.2413793103448276,0.5
2011-05-24,2011,Train,-1,639,639,664,25,665,10.5,0.30952380952380953,5,0.09523809523809523,0.6670252198560942,0.16666666666666666,0.6666666666666666,-0.5
2011-05-25,2011,Train,1,639,639,649,10,650,11.5,0.30434782608695654,2,0.10869565217391304,0.8292595141057535,0.1956521739130435,0.6304347826086957,-0.4347826086956522
2011-05-31,2011,Train,-1,724,724,729,5,730,13.5,0.2037037037037037,1,0.05555555555555555,0.5295741997068149,0.2962962962962963,0.18518518518518517,0.1111111111111111
2011-06-02,2011,Train,-1,709,709,719,10,720,16.0,0.25,2,0.125,1.0062065021827362,0.328125,0.1875,0.140625
2011-06-06,2011,Train,1,684,689,694,5,695,10.25,0.12195121951219512,2,0.0,0.4905144268949087,0.6341463414634146,0.24390243902439024,0.3902439024390244
2011-06-08,2011,Train,-1,819,839,879,40,880,12.75,0.6862745098039216,12,0.09803921568627451,1.1674236383177894,0.13725490196078433,0.6862745098039216,-0.5490196078431373
2011-06-09,2011,Train,1,639,639,644,5,645,12.0,0.125,1,0.08333333333333333,0.41518685699883146,0.2708333333333333,0.25,0.020833333333333315
2011-06-13,2011,Train,-1,739,749,754,5,755,12.25,0.22448979591836735,3,0.0,0.44577142063602276,0.061224489795918366,0.5714285714285714,-0.5102040816326531
2011-07-05,2011,Train,1,704,709,724,15,725,10.0,0.325,4,0.025,0.17339069729685852,0.1,0.425,-0.32499999999999996
2011-07-18,2011,Train,-1,654,654,659,5,660,26.5,0.04716981132075472,1,0.09433962264150944,0.58129470988254,0.18867924528301888,0.33962264150943394,-0.15094339622641506
2011-08-01,2011,Train,-1,679,679,684,5,685,54.75,0.0136986301369863,1,0.0319634703196347,0.7921828199534074,0.0776255707762557,0.3744292237442922,-0.2968036529680365
2011-08-08,2011,Train,-1,829,829,834,5,835,58.5,0.1111111111111111,1,0.0641025641025641,0.4816819701812404,0.042735042735042736,0.8076923076923077,-0.764957264957265
2011-08-15,2011,Train,-1,679,694,704,10,705,22.0,0.3522727272727273,5,0.0,0.5815503211991435,0.29545454545454547,0.045454545454545456,0.25
2011-08-22,2011,Train,-1,659,664,664,0,665,26.5,0.1320754716981132,1,0.0,0.8257770984769047,0.02830188679245283,0.8301886792452831,-0.8018867924528302
2011-09-06,2011,Train,1,734,744,754,10,755,20.0,0.3,4,0.0375,0.22243377947023577,0.175,0.4875,-0.3125
2011-10-03,2011,Train,-1,784,784,789,5,790,43.0,0.05232558139534884,1,0.005813953488372093,0.6931898311375023,0.029069767441860465,0.4418604651162791,-0.4127906976744186
2011-10-31,2011,Train,1,634,639,649,10,650,14.5,0.5,3,0.017241379310344827,1.02817559581077,0.5,0.2413793103448276,0.2586206896551724
2011-11-07,2011,Train,-1,634,754,839,85,840,20.0,0.8625,41,0.225,1.097456499116672,0.6875,0.0625,0.625
2011-11-14,2011,Train,-1,739,759,809,50,810,20.75,0.43373493975903615,14,0.060240963855421686,0.4763752834732191,0.20481927710843373,0.25301204819277107,-0.04819277108433734
2011-11-21,2011,Train,-1,649,664,674,10,675,28.5,0.2631578947368421,5,0.02631578947368421,0.7408876326343362,0.05263157894736842,0.37719298245614036,-0.32456140350877194
2011-12-27,2011,Train,1,829,864,874,10,875,17.25,0.17391304347826086,9,0.014492753623188406,0.36020583190394506,0.057971014492753624,0.14492753623188406,-0.08695652173913043
2012-01-03,2012,Train,-1,759,759,764,5,765,13.5,0.2962962962962963,1,0.018518518518518517,0.9292846395841882,0.14814814814814814,0.35185185185185186,-0.20370370370370372
2012-01-09,2012,Train,-1,649,679,809,130,810,11.75,0.8936170212765957,32,0.0425531914893617,1.1334756403817179,0.3404255319148936,0.23404255319148937,0.10638297872340424
2012-01-17,2012,Train,1,664,679,754,75,755,7.5,0.5666666666666667,18,0.06666666666666667,0.5530626356071624,0.43333333333333335,0.26666666666666666,0.16666666666666669
2012-01-23,2012,Train,-1,699,729,839,110,840,19.25,0.6363636363636364,28,0.05194805194805195,1.161160826294221,0.03896103896103896,0.36363636363636365,-0.3246753246753247
2012-02-06,2012,Train,1,754,774,829,55,830,10.5,0.2857142857142857,15,0.047619047619047616,0.9808397244248018,0.09523809523809523,0.35714285714285715,-0.2619047619047619
2012-02-13,2012,Train,-1,634,649,664,15,665,10.0,0.55,6,0.2,1.7290831046372528,0.575,0.275,0.29999999999999993
2012-02-21,2012,Train,1,634,729,739,10,740,11.0,0.7272727272727273,21,0.022727272727272728,0.6833039240399966,0.4090909090909091,0.1590909090909091,0.25
2012-03-12,2012,Train,-1,634,639,654,15,655,9.25,0.43243243243243246,4,0.0,1.0949104522918143,0.05405405405405406,0.7027027027027027,-0.6486486486486487
2012-03-26,2012,Train,1,684,709,744,35,745,11.0,0.3181818181818182,12,0.0,0.6524865972191953,0.09090909090909091,0.25,-0.1590909090909091
2012-04-09,2012,Train,1,649,659,674,15,675,19.25,0.23376623376623376,5,0.14285714285714285,0.46301218717087117,0.22077922077922077,0.22077922077922077,0.0
2012-04-23,2012,Train,-1,649,649,654,5,655,22.5,0.24444444444444444,1,0.15555555555555556,0.6323578067194032,0.17777777777777778,0.36666666666666664,-0.18888888888888886
2012-04-30,2012,Train,-1,879,879,894,15,895,17.0,0.10294117647058823,3,0.058823529411764705,0.40041023270594694,0.20588235294117646,0.14705882352941177,0.05882352941176469
2012-05-07,2012,Train,1,754,759,759,0,760,23.0,0.11956521739130435,1,0.010869565217391304,0.805379746835443,0.15217391304347827,0.21739130434782608,-0.06521739130434781
2012-05-14,2012,Train,1,689,689,799,110,800,14.0,0.7321428571428571,22,0.10714285714285714,1.4993172884628647,0.03571428571428571,0.8928571428571429,-0.8571428571428572
2012-06-11,2012,Train,-1,654,659,669,10,670,28.0,0.16071428571428573,3,0.05357142857142857,0.5067937538024742,0.19642857142857142,0.11607142857142858,0.08035714285714285
2012-06-18,2012,Train,1,649,654,654,0,655,33.25,0.08270676691729323,1,0.06015037593984962,1.2710589920329425,0.3383458646616541,0.022556390977443608,0.3157894736842105
2012-06-25,2012,Train,-1,674,674,679,5,680,26.5,0.08490566037735849,1,0.018867924528301886,0.2838298296303677,0.02830188679245283,0.41509433962264153,-0.3867924528301887
2012-07-09,2012,Train,-1,634,634,639,5,640,21.5,0.11627906976744186,1,0.1744186046511628,0.6482243463948851,0.3372093023255814,0.011627906976744186,0.3255813953488372
2012-07-16,2012,Train,1,674,679,704,25,705,17.0,0.36764705882352944,6,0.058823529411764705,1.9808923105463314,0.6323529411764706,0.25,0.38235294117647056
2012-07-23,2012,Train,1,689,694,694,0,695,21.25,0.12941176470588237,1,0.058823529411764705,0.3119457344399464,0.3058823529411765,0.15294117647058825,0.15294117647058825
2012-07-30,2012,Train,-1,654,659,674,15,675,13.5,0.4074074074074074,4,0.0,0.5014372404982433,0.0,0.9444444444444444,-0.9444444444444444
2012-08-13,2012,Train,-1,659,669,684,15,685,13.5,0.42592592592592593,5,0.0,0.8246749591940115,0.2777777777777778,0.05555555555555555,0.22222222222222224
2012-08-20,2012,Train,1,714,734,759,25,760,11.5,0.45652173913043476,9,0.1956521739130435,0.48076419257975456,0.15217391304347827,0.32608695652173914,-0.17391304347826086
2012-08-22,2012,Train,1,844,849,849,0,850,17.5,0.2714285714285714,1,0.0,2.0616433541857035,0.4,0.6857142857142857,-0.2857142857142857
2012-08-23,2012,Train,1,674,689,704,15,705,18.0,0.4166666666666667,6,0.0,0.82348826507133,0.6388888888888888,0.041666666666666664,0.5972222222222222
2012-08-28,2012,Train,1,729,744,754,10,755,16.0,0.21875,5,0.015625,0.3401028126893532,0.21875,0.09375,0.125
2012-08-29,2012,Train,-1,639,659,709,50,710,8.0,1.28125,14,0.0,0.7326511627906976,0.3125,0.3125,0.0
2012-08-31,2012,Train,1,664,664,669,5,670,35.5,0.1267605633802817,1,0.014084507042253521,1.2309428498424326,0.31690140845070425,0.06338028169014084,0.2535211267605634
2012-09-04,2012,Train,-1,634,659,764,105,765,17.0,0.75,26,0.0,1.2745252067834203,0.3235294117647059,0.11764705882352941,0.2058823529411765
2012-09-10,2012,Train,-1,644,654,674,20,675,12.5,0.44,6,0.02,0.6598155659433602,0.14,0.24,-0.09999999999999998
2012-09-11,2012,Train,1,684,684,694,10,695,14.5,0.06896551724137931,2,0.10344827586206896,0.6253351206434317,0.41379310344827586,0.06896551724137931,0.3448275862068966
2012-09-12,2012,Train,-1,634,634,639,5,640,15.5,0.08064516129032258,1,0.0,1.262560984954916,0.2903225806451613,0.24193548387096775,0.04838709677419356
2012-09-20,2012,Train,1,634,664,749,85,750,11.0,0.5,23,0.13636363636363635,0.8554784277838537,0.18181818181818182,0.4318181818181818,-0.25
2012-09-21,2012,Train,-1,674,674,679,5,680,6.5,0.15384615384615385,1,0.038461538461538464,0.48330514617057263,0.2692307692307692,0.34615384615384615,-0.07692307692307693
2012-09-25,2012,Train,1,664,679,704,25,705,11.0,0.3409090909090909,8,0.06818181818181818,0.8037838730998017,1.5454545454545454,0.11363636363636363,1.4318181818181819
2012-09-26,2012,Train,-1,639,639,654,15,655,27.5,0.2636363636363636,3,0.00909090909090909,1.7716363636363637,0.23636363636363636,0.18181818181818182,0.054545454545454536
2012-09-27,2012,Train,1,634,649,674,25,675,10.0,0.5,8,0.05,0.9081643441669662,0.225,2.0,-1.775
2012-10-03,2012,Train,1,674,759,819,60,820,17.25,0.5507246376811594,29,0.13043478260869565,1.9870957302643557,0.2898550724637681,0.11594202898550725,0.17391304347826086
2012-10-08,2012,Train,-1,679,704,714,10,715,16.5,0.3333333333333333,7,0.015151515151515152,0.7559652928416486,0.18181818181818182,0.19696969696969696,-0.015151515151515138
2012-10-18,2012,Train,1,724,724,739,15,740,17.0,0.1323529411764706,3,0.029411764705882353,0.8842639789186173,2.0,0.07352941176470588,1.9264705882352942
2012-10-22,2012,Train,-1,809,809,814,5,815,17.75,0.07042253521126761,1,0.09859154929577464,0.5595521676989043,0.4225352112676056,0.30985915492957744,0.11267605633802819
2012-10-23,2012,Train,-1,639,639,649,10,650,15.25,0.32786885245901637,2,0.09836065573770492,1.5601186667442266,0.5245901639344263,0.03278688524590164,0.49180327868852464
2012-10-24,2012,Train,-1,654,654,664,10,665,17.75,0.16901408450704225,2,0.0,0.8124412900532304,0.04225352112676056,0.7183098591549296,-0.676056338028169
2012-10-25,2012,Train,-1,649,654,664,10,665,16.75,0.26865671641791045,3,0.05970149253731343,0.6228686551029433,0.07462686567164178,0.8955223880597015,-0.8208955223880597
2012-10-26,2012,Train,-1,654,664,689,25,690,20.25,0.38271604938271603,7,0.06172839506172839,1.084317776986106,0.1111111111111111,0.9012345679012346,-0.7901234567901234
2012-10-31,2012,Train,-1,644,669,684,15,685,18.0,0.5,8,0.041666666666666664,1.603428796872478,0.1527777777777778,0.375,-0.2222222222222222
2012-11-01,2012,Train,1,644,714,784,70,785,24.25,0.422680412371134,28,0.020618556701030927,0.7145073356677453,0.020618556701030927,0.21649484536082475,-0.1958762886597938
2012-11-02,2012,Train,-1,709,709,714,5,715,17.0,0.14705882352941177,1,0.07352941176470588,0.5913890225606477,0.25,0.08823529411764706,0.16176470588235292
2012-11-05,2012,Train,1,634,654,694,40,695,12.25,0.5918367346938775,12,0.02040816326530612,0.7449306732556003,0.7959183673469388,0.08163265306122448,0.7142857142857143
2012-11-09,2012,Train,1,644,644,649,5,650,19.25,0.12987012987012986,1,0.012987012987012988,0.6463017179473015,0.06493506493506493,0.4155844155844156,-0.35064935064935066
2012-11-12,2012,Train,-1,649,679,754,75,755,14.75,0.711864406779661,21,0.06779661016949153,0.6339260190955348,0.7288135593220338,0.05084745762711865,0.6779661016949152
2012-11-20,2012,Train,1,714,724,729,5,730,12.25,0.22448979591836735,3,0.02040816326530612,0.5818035264483626,1.1020408163265305,0.10204081632653061,0.9999999999999999
2012-11-29,2012,Train,-1,704,704,714,10,715,15.25,0.45901639344262296,2,0.14754098360655737,2.5756673174763782,0.4098360655737705,0.4098360655737705,0.0
2012-12-03,2012,Train,-1,654,694,719,25,720,12.0,0.6458333333333334,13,0.041666666666666664,1.1118196046605995,0.041666666666666664,0.6041666666666666,-0.5625
2012-12-05,2012,Train,-1,634,659,694,35,695,25.75,0.5922330097087378,12,0.21359223300970873,1.1401987420447355,0.49514563106796117,0.1941747572815534,0.30097087378640774
2012-12-10,2012,Train,1,654,664,714,50,715,21.5,0.37209302325581395,12,0.011627906976744186,0.7665470377125375,0.3372093023255814,0.09302325581395349,0.2441860465116279
2012-12-11,2012,Train,1,634,684,724,40,725,23.0,0.4673913043478261,18,0.043478260869565216,0.7300151773560106,0.010869565217391304,0.34782608695652173,-0.33695652173913043
2012-12-17,2012,Train,1,699,749,839,90,840,19.0,0.7631578947368421,28,0.013157894736842105,0.7500116403594543,0.25,0.2894736842105263,-0.03947368421052633
2012-12-28,2012,Train,1,644,649,684,35,685,12.25,0.673469387755102,8,0.061224489795918366,1.7689841936553554,0.2653061224489796,0.22448979591836735,0.04081632653061226
2013-01-02,2013,Train,-1,649,649,654,5,655,17.0,0.10294117647058823,1,0.029411764705882353,0.3381462505822077,0.14705882352941177,0.4411764705882353,-0.2941176470588235
2013-01-07,2013,Train,1,649,649,654,5,655,13.0,0.28846153846153844,1,0.038461538461538464,0.7148618440762334,0.4230769230769231,0.4423076923076923,-0.019230769230769218
2013-01-08,2013,Train,-1,639,679,799,120,800,17.25,0.5217391304347826,32,0.014492753623188406,1.6557722092053533,0.3333333333333333,0.043478260869565216,0.28985507246376807
2013-01-10,2013,Train,-1,634,679,884,205,885,15.0,0.9833333333333333,50,0.0,2.0461541331641886,0.7333333333333333,0.0,0.7333333333333333
2013-01-17,2013,Train,1,834,854,894,40,895,11.5,0.5,12,0.043478260869565216,0.7284530023246634,0.32608695652173914,0.13043478260869565,0.1956521739130435
2013-01-18,2013,Train,-1,664,674,679,5,680,10.75,0.32558139534883723,3,0.046511627906976744,1.0247866165926938,0.16279069767441862,0.4418604651162791,-0.27906976744186046
2013-01-22,2013,Train,-1,664,669,669,0,670,17.5,0.08571428571428572,1,0.1,0.5206206913351684,0.1,0.2857142857142857,-0.1857142857142857
2013-01-24,2013,Train,1,649,649,654,5,655,22.75,0.0989010989010989,1,0.01098901098901099,0.6906175514626219,0.14285714285714285,0.16483516483516483,-0.021978021978021983
2013-01-28,2013,Train,1,699,709,749,40,750,14.0,0.3392857142857143,10,0.0,0.6028406102051552,0.7321428571428571,0.23214285714285715,0.49999999999999994
2013-01-29,2013,Train,1,684,694,749,55,750,18.5,0.3108108108108108,13,0.06756756756756757,1.0950985995998856,0.06756756756756757,0.3108108108108108,-0.24324324324324323
2013-02-04,2013,Train,-1,659,664,664,0,665,11.0,0.25,1,0.022727272727272728,0.5259455790707719,0.09090909090909091,2.0681818181818183,-1.9772727272727275
2013-02-06,2013,Train,-1,634,639,649,10,650,10.75,0.2558139534883721,3,0.23255813953488372,0.9201212918000806,1.1627906976744187,0.13953488372093023,1.0232558139534884
2013-02-12,2013,Train,-1,639,644,644,0,645,9.25,0.35135135135135137,1,0.10810810810810811,1.3799794363449422,0.40540540540540543,0.5135135135135135,-0.10810810810810806
2013-03-04,2013,Train,1,689,694,694,0,695,10.75,0.2558139534883721,1,0.06976744186046512,0.630817923300612,1.069767441860465,0.27906976744186046,0.7906976744186045
2013-03-12,2013,Train,-1,649,649,654,5,655,10.5,0.14285714285714285,1,0.14285714285714285,0.6112013681060282,0.07142857142857142,1.2857142857142858,-1.2142857142857144
2013-03-13,2013,Train,1,824,829,864,35,865,17.25,0.21739130434782608,8,0.057971014492753624,0.4752610077167499,0.4057971014492754,0.17391304347826086,0.23188405797101452
2013-03-19,2013,Train,-1,634,639,644,5,645,13.75,0.16363636363636364,2,0.0,1.127321516842031,0.32727272727272727,0.43636363636363634,-0.10909090909090907
2013-03-20,2013,Train,-1,639,639,659,20,660,13.25,0.3018867924528302,4,0.11320754716981132,1.6114278854810635,0.05660377358490566,0.5660377358490566,-0.5094339622641509
2013-03-21,2013,Train,-1,844,849,854,5,855,12.75,0.49019607843137253,2,0.0196078431372549,1.3339250569212366,0.6666666666666666,0.058823529411764705,0.6078431372549019
2013-03-22,2013,Train,1,759,759,764,5,765,10.25,0.07317073170731707,1,0.0,0.22301190933538226,0.07317073170731707,1.0731707317073171,-1.0
2013-03-26,2013,Train,-1,644,649,654,5,655,7.5,0.4666666666666667,2,0.2,0.9581843191196698,0.5,0.43333333333333335,0.06666666666666665
2013-03-28,2013,Train,1,644,644,649,5,650,8.25,0.15151515151515152,1,0.09090909090909091,0.4944855587871109,0.18181818181818182,0.48484848484848486,-0.30303030303030304
2013-04-02,2013,Train,1,649,649,659,10,660,17.25,0.14492753623188406,2,0.0,1.3358186010760953,0.15942028985507245,0.17391304347826086,-0.014492753623188415
2013-04-03,2013,Train,-1,664,674,714,40,715,11.75,0.3617021276595745,10,0.02127659574468085,0.8663221935161264,0.02127659574468085,1.0425531914893618,-1.021276595744681
2013-04-04,2013,Train,-1,729,734,754,20,755,16.75,0.3283582089552239,5,0.13432835820895522,1.6304056069191768,0.1791044776119403,0.2835820895522388,-0.1044776119402985
2013-04-05,2013,Train,1,639,644,644,0,645,12.5,0.06,1,0.18,0.5082584758041148,0.02,0.84,-0.82
2013-04-08,2013,Train,1,829,829,834,5,835,11.5,0.08695652173913043,1,0.06521739130434782,0.8936522421952927,0.0,0.5869565217391305,-0.5869565217391305
2013-04-11,2013,Train,1,654,689,699,10,700,8.75,0.7428571428571429,9,0.05714285714285714,0.8397618431271033,0.34285714285714286,0.08571428571428572,0.2571428571428571
2013-04-12,2013,Train,-1,639,669,729,60,730,10.0,1.375,18,0.0,0.8193059263214094,0.65,0.425,0.22500000000000003
2013-04-17,2013,Train,-1,644,669,684,15,685,27.5,0.509090909090909,8,0.00909090909090909,0.9385964912280702,0.06363636363636363,0.6454545454545455,-0.5818181818181819
2013-04-19,2013,Train,1,644,644,649,5,650,28.25,0.07079646017699115,1,0.07079646017699115,0.51810450690324,0.13274336283185842,0.5752212389380531,-0.4424778761061947
2013-04-22,2013,Train,1,729,764,799,35,800,20.25,0.3333333333333333,14,0.012345679012345678,1.040954038110597,0.0,0.5555555555555556,-0.5555555555555556
2013-04-23,2013,Train,1,664,669,674,5,675,14.25,0.15789473684210525,2,0.10526315789473684,0.3651417492008594,0.017543859649122806,0.543859649122807,-0.5263157894736843
2013-04-29,2013,Train,1,724,729,734,5,735,24.0,0.11458333333333333,2,0.0,0.5675618073316283,0.020833333333333332,0.23958333333333334,-0.21875
2013-04-30,2013,Train,1,649,649,664,15,665,12.0,0.3125,3,0.0,0.7861459100957996,0.0,0.7708333333333334,-0.7708333333333334
2013-05-01,2013,Train,-1,789,804,804,0,805,18.0,0.125,3,0.08333333333333333,0.5371542460071642,0.3888888888888889,0.25,0.1388888888888889
2013-05-02,2013,Train,1,634,639,639,0,640,21.75,0.08045977011494253,1,0.06896551724137931,0.6065217391304348,0.0,0.5517241379310345,-0.5517241379310345
2013-05-03,2013,Train,1,634,634,639,5,640,15.0,0.16666666666666666,1,0.08333333333333333,0.6263987084562712,0.1,0.15,-0.04999999999999999
2013-05-06,2013,Train,1,719,739,744,5,745,8.25,0.3333333333333333,5,0.06060606060606061,0.4578211106401017,0.18181818181818182,0.18181818181818182,0.0
2013-05-08,2013,Train,1,639,744,874,130,875,16.75,0.31343283582089554,47,0.11940298507462686,1.1261296053139724,0.2537313432835821,0.5074626865671642,-0.2537313432835821
2013-05-09,2013,Train,1,779,829,889,60,890,10.5,1.2857142857142858,22,0.0,0.46033530975260684,1.0476190476190477,0.14285714285714285,0.9047619047619049
2013-05-13,2013,Train,1,714,744,809,65,810,13.25,0.4528301886792453,19,0.1320754716981132,0.8543344911684281,0.41509433962264153,0.0,0.41509433962264153
2013-05-14,2013,Train,1,634,739,779,40,780,16.25,0.5692307692307692,29,0.015384615384615385,0.8002521471909227,0.4,0.35384615384615387,0.046153846153846156
2013-05-15,2013,Train,1,664,679,689,10,690,12.25,0.32653061224489793,5,0.04081632653061224,1.2733081043888534,0.1836734693877551,0.20408163265306123,-0.020408163265306117
2013-05-16,2013,Train,1,699,704,704,0,705,13.25,0.1320754716981132,1,0.09433962264150944,0.5168279702267088,0.5283018867924528,0.18867924528301888,0.33962264150943394
2013-05-20,2013,Train,1,714,714,719,5,720,12.75,0.11764705882352941,1,0.0,0.5159267922162475,0.8627450980392157,0.09803921568627451,0.7647058823529412
2013-05-21,2013,Train,1,749,749,759,10,760,16.5,0.10606060606060606,2,0.06060606060606061,0.6774670955265703,0.07575757575757576,0.5606060606060606,-0.4848484848484848
2013-05-23,2013,Train,1,684,684,689,5,690,27.75,0.10810810810810811,1,0.15315315315315314,0.473316863742115,0.04504504504504504,0.35135135135135137,-0.30630630630630634
2013-05-24,2013,Train,1,704,704,709,5,710,16.5,0.13636363636363635,1,0.030303030303030304,0.6910549917394383,0.15151515151515152,0.2727272727272727,-0.12121212121212119
2013-05-28,2013,Train,-1,719,724,724,0,725,16.75,0.13432835820895522,1,0.05970149253731343,0.6724963004247305,0.08955223880597014,0.31343283582089554,-0.2238805970149254
2013-05-29,2013,Train,-1,644,669,684,15,685,14.5,0.5862068965517241,8,0.06896551724137931,0.7313801079414033,0.6379310344827587,0.034482758620689655,0.6034482758620691
2013-05-30,2013,Train,1,659,664,669,5,670,20.0,0.15,2,0.075,0.5291366639447703,0.125,0.375,-0.25
2013-05-31,2013,Train,1,669,679,724,45,725,18.0,0.4722222222222222,11,0.0,1.227586452890086,0.2638888888888889,0.1527777777777778,0.1111111111111111
2013-06-03,2013,Train,-1,644,644,654,10,655,17.5,0.2857142857142857,2,0.1,0.8258064516129032,0.0,1.1714285714285715,-1.1714285714285715
2013-06-04,2013,Train,1,634,634,654,20,655,13.5,0.2037037037037037,4,0.5,1.2836418209104552,0.5370370370370371,0.3333333333333333,0.20370370370370378
2013-06-06,2013,Train,-1,719,779,869,90,870,16.0,1.359375,30,0.140625,1.3026507645717278,0.484375,0.234375,0.25
2013-06-07,2013,Train,1,679,694,709,15,710,26.0,0.23076923076923078,6,0.019230769230769232,0.4209103329258647,0.125,0.14423076923076922,-0.019230769230769218
2013-06-10,2013,Train,1,639,729,774,45,775,9.25,0.918918918918919,27,0.08108108108108109,0.9506161226601448,0.7567567567567568,0.2972972972972973,0.4594594594594595
2013-06-11,2013,Train,1,634,694,814,120,815,20.5,0.8292682926829268,36,0.10975609756097561,0.927223838978456,0.24390243902439024,0.1951219512195122,0.04878048780487804
2013-06-12,2013,Train,-1,659,659,664,5,665,26.5,0.05660377358490566,1,0.03773584905660377,0.43306666666666666,0.12264150943396226,0.6226415094339622,-0.5
2013-06-17,2013,Train,1,664,674,709,35,710,17.5,0.32857142857142857,9,0.07142857142857142,0.26768628971155706,0.08571428571428572,0.2,-0.1142857142857143
2013-06-19,2013,Train,-1,784,784,789,5,790,10.25,0.04878048780487805,1,0.04878048780487805,0.2216565255184403,0.34146341463414637,1.2195121951219512,-0.8780487804878048
2013-06-20,2013,Train,-1,634,639,644,5,645,17.5,0.2,2,0.15714285714285714,0.8060812699122464,0.22857142857142856,0.8142857142857143,-0.5857142857142857
2013-06-21,2013,Train,-1,634,644,649,5,650,23.25,0.3010752688172043,3,0.053763440860215055,0.6706652878317821,0.22580645161290322,0.956989247311828,-0.7311827956989247
2013-06-27,2013,Train,1,634,634,639,5,640,14.25,0.17543859649122806,1,0.12280701754385964,1.1801396728211997,0.5964912280701754,0.19298245614035087,0.40350877192982454
2013-06-28,2013,Train,1,639,639,649,10,650,16.5,0.15151515151515152,2,0.06060606060606061,1.157540921657153,0.0,0.9090909090909091,-0.9090909090909091
2013-07-03,2013,Train,1,649,654,654,0,655,20.75,0.0963855421686747,1,0.08433734939759036,0.45957002350073983,0.0963855421686747,0.3614457831325301,-0.2650602409638554
2013-07-08,2013,Train,-1,639,644,649,5,650,9.75,0.28205128205128205,2,0.0,0.5971795805796951,0.0,1.0,-1.0
2013-07-09,2013,Train,1,689,694,714,20,715,16.5,0.15151515151515152,5,0.12121212121212122,0.4380139008767546,0.12121212121212122,0.2878787878787879,-0.16666666666666669
2013-07-10,2013,Train,1,844,844,889,45,890,15.75,0.6984126984126984,9,0.19047619047619047,3.4583233818963457,0.1111111111111111,0.8571428571428571,-0.746031746031746
2013-07-12,2013,Train,-1,689,699,704,5,705,8.5,0.35294117647058826,3,0.0,0.9334399221438253,0.0,0.5294117647058824,-0.5294117647058824
