candidate,family,session_date,year,period,signal_ts,entry_ts,exit_ts,side,entry,exit,natural_stop_dollars,stop_dollars,target_dollars,exit_kind,net_dollars,zscore
B4_zmean_nearer_1p5R,B,2017-09-05,2017,Train,2017-09-05 11:03:00-04:00,2017-09-05 11:04:00-04:00,2017-09-05 15:55:00-04:00,long_spread,-406.25,,,150.0,9.25,session_time,-16.75,-2.940601222971479
B5_z_fixed_1p5R,B,2017-09-05,2017,Train,2017-09-05 11:03:00-04:00,2017-09-05 11:04:00-04:00,2017-09-05 15:55:00-04:00,long_spread,-406.25,,,150.0,225.0,session_time,-16.75,-2.940601222971479
B4_zmean_nearer_1p5R,B,2017-09-06,2017,Train,2017-09-06 11:13:00-04:00,2017-09-06 11:14:00-04:00,2017-09-06 11:20:00-04:00,long_spread,-467.25,,,150.0,12.137499999999989,target,8.137499999999989,-2.61067743444977
B5_z_fixed_1p5R,B,2017-09-06,2017,Train,2017-09-06 11:13:00-04:00,2017-09-06 11:14:00-04:00,2017-09-06 15:55:00-04:00,long_spread,-467.25,,,150.0,225.0,session_time,43.25,-2.61067743444977
B4_zmean_nearer_1p5R,B,2017-09-07,2017,Train,2017-09-07 10:31:00-04:00,2017-09-07 10:32:00-04:00,2017-09-07 12:55:00-04:00,short_spread,-391.0,,,150.0,19.13749999999999,target,15.137499999999989,2.0528358853455395
B5_z_fixed_1p5R,B,2017-09-07,2017,Train,2017-09-07 10:31:00-04:00,2017-09-07 10:32:00-04:00,2017-09-07 15:55:00-04:00,short_spread,-391.0,,,150.0,225.0,session_time,-6.75,2.0528358853455395
B4_zmean_nearer_1p5R,B,2017-09-08,2017,Train,2017-09-08 11:33:00-04:00,2017-09-08 11:34:00-04:00,2017-09-08 15:55:00-04:00,long_spread,-421.75,,,150.0,10.641666666666652,session_time,-35.5,-2.0550141004152054
B5_z_fixed_1p5R,B,2017-09-08,2017,Train,2017-09-08 11:33:00-04:00,2017-09-08 11:34:00-04:00,2017-09-08 15:55:00-04:00,long_spread,-421.75,,,150.0,225.0,session_time,-35.5,-2.0550141004152054
B4_zmean_nearer_1p5R,B,2017-09-11,2017,Train,2017-09-11 10:43:00-04:00,2017-09-11 10:44:00-04:00,2017-09-11 15:55:00-04:00,long_spread,-425.75,,,150.0,11.53333333333336,session_time,-29.25,-2.1025627525913584
B5_z_fixed_1p5R,B,2017-09-11,2017,Train,2017-09-11 10:43:00-04:00,2017-09-11 10:44:00-04:00,2017-09-11 15:55:00-04:00,long_spread,-425.75,,,150.0,225.0,session_time,-29.25,-2.1025627525913584
B4_zmean_nearer_1p5R,B,2017-09-12,2017,Train,2017-09-12 11:02:00-04:00,2017-09-12 11:03:00-04:00,2017-09-12 11:43:00-04:00,short_spread,-464.5,,,150.0,10.975000000000023,target,6.975000000000023,2.017641996984291
B5_z_fixed_1p5R,B,2017-09-12,2017,Train,2017-09-12 11:02:00-04:00,2017-09-12 11:03:00-04:00,2017-09-12 15:55:00-04:00,short_spread,-464.5,,,150.0,225.0,session_time,-1.5,2.017641996984291
B4_zmean_nearer_1p5R,B,2017-09-13,2017,Train,2017-09-13 11:23:00-04:00,2017-09-13 11:24:00-04:00,2017-09-13 11:25:00-04:00,short_spread,-466.5,,,150.0,1.3666666666666742,target,-2.6333333333333258,2.0071757533799444
B5_z_fixed_1p5R,B,2017-09-13,2017,Train,2017-09-13 11:23:00-04:00,2017-09-13 11:24:00-04:00,2017-09-13 15:55:00-04:00,short_spread,-466.5,,,150.0,225.0,session_time,-17.0,2.0071757533799444
B4_zmean_nearer_1p5R,B,2017-09-14,2017,Train,2017-09-14 10:41:00-04:00,2017-09-14 10:42:00-04:00,2017-09-14 12:05:00-04:00,short_spread,-484.25,,,150.0,8.520833333333314,target,4.520833333333314,2.4064495287101413
B5_z_fixed_1p5R,B,2017-09-14,2017,Train,2017-09-14 10:41:00-04:00,2017-09-14 10:42:00-04:00,2017-09-14 15:55:00-04:00,short_spread,-484.25,,,150.0,225.0,session_time,31.0,2.4064495287101413
B4_zmean_nearer_1p5R,B,2017-09-15,2017,Train,2017-09-15 10:39:00-04:00,2017-09-15 10:40:00-04:00,2017-09-15 15:55:00-04:00,short_spread,-480.5,,,150.0,31.950000000000045,session_time,16.25,2.527069223635762
B5_z_fixed_1p5R,B,2017-09-15,2017,Train,2017-09-15 10:39:00-04:00,2017-09-15 10:40:00-04:00,2017-09-15 15:55:00-04:00,short_spread,-480.5,,,150.0,225.0,session_time,16.25,2.527069223635762
B4_zmean_nearer_1p5R,B,2017-09-18,2017,Train,2017-09-18 10:48:00-04:00,2017-09-18 10:49:00-04:00,2017-09-18 11:03:00-04:00,long_spread,-512.25,,,150.0,9.795833333333348,target,5.7958333333333485,-3.731806200826922
B5_z_fixed_1p5R,B,2017-09-18,2017,Train,2017-09-18 10:48:00-04:00,2017-09-18 10:49:00-04:00,2017-09-18 15:55:00-04:00,long_spread,-512.25,,,150.0,225.0,session_time,-25.5,-3.731806200826922
B4_zmean_nearer_1p5R,B,2017-09-19,2017,Train,2017-09-19 10:37:00-04:00,2017-09-19 10:38:00-04:00,2017-09-19 11:00:00-04:00,short_spread,-532.0,,,150.0,11.429166666666674,target,7.429166666666674,2.0348915863970904
B5_z_fixed_1p5R,B,2017-09-19,2017,Train,2017-09-19 10:37:00-04:00,2017-09-19 10:38:00-04:00,2017-09-19 15:55:00-04:00,short_spread,-532.0,,,150.0,225.0,session_time,-4.0,2.0348915863970904
B4_zmean_nearer_1p5R,B,2017-09-20,2017,Train,2017-09-20 10:52:00-04:00,2017-09-20 10:53:00-04:00,2017-09-20 15:55:00-04:00,long_spread,-554.0,,,150.0,7.0625,session_time,-22.5,-2.2426434105779025
B5_z_fixed_1p5R,B,2017-09-20,2017,Train,2017-09-20 10:52:00-04:00,2017-09-20 10:53:00-04:00,2017-09-20 15:55:00-04:00,long_spread,-554.0,,,150.0,225.0,session_time,-22.5,-2.2426434105779025
B4_zmean_nearer_1p5R,B,2017-09-21,2017,Train,2017-09-21 10:30:00-04:00,2017-09-21 10:31:00-04:00,2017-09-21 11:23:00-04:00,long_spread,-642.25,,,150.0,30.91666666666663,target,26.91666666666663,-2.2552259107335186
B5_z_fixed_1p5R,B,2017-09-21,2017,Train,2017-09-21 10:30:00-04:00,2017-09-21 10:31:00-04:00,2017-09-21 15:55:00-04:00,long_spread,-642.25,,,150.0,225.0,session_time,26.75,-2.2552259107335186
B4_zmean_nearer_1p5R,B,2017-09-22,2017,Train,2017-09-22 10:56:00-04:00,2017-09-22 10:57:00-04:00,2017-09-22 14:27:00-04:00,long_spread,-633.0,,,150.0,16.320833333333326,target,12.320833333333326,-2.3390538967749066
B5_z_fixed_1p5R,B,2017-09-22,2017,Train,2017-09-22 10:56:00-04:00,2017-09-22 10:57:00-04:00,2017-09-22 15:55:00-04:00,long_spread,-633.0,,,150.0,225.0,session_time,4.5,-2.3390538967749066
B4_zmean_nearer_1p5R,B,2017-09-25,2017,Train,2017-09-25 10:32:00-04:00,2017-09-25 10:33:00-04:00,2017-09-25 15:55:00-04:00,long_spread,-710.5,,,150.0,21.716666666666697,session_time,-24.75,-2.0696269970469676
B5_z_fixed_1p5R,B,2017-09-25,2017,Train,2017-09-25 10:32:00-04:00,2017-09-25 10:33:00-04:00,2017-09-25 15:55:00-04:00,long_spread,-710.5,,,150.0,225.0,session_time,-24.75,-2.0696269970469676
B4_zmean_nearer_1p5R,B,2017-09-26,2017,Train,2017-09-26 10:33:00-04:00,2017-09-26 10:34:00-04:00,2017-09-26 10:51:00-04:00,long_spread,-703.0,,,150.0,13.204166666666652,target,9.204166666666652,-2.053356510475323
B5_z_fixed_1p5R,B,2017-09-26,2017,Train,2017-09-26 10:33:00-04:00,2017-09-26 10:34:00-04:00,2017-09-26 15:55:00-04:00,long_spread,-703.0,,,150.0,225.0,session_time,-4.0,-2.053356510475323
B4_zmean_nearer_1p5R,B,2017-09-27,2017,Train,2017-09-27 12:27:00-04:00,2017-09-27 12:28:00-04:00,2017-09-27 12:32:00-04:00,short_spread,-648.25,,,150.0,7.87083333333328,target,3.8708333333332803,2.329429910639176
B5_z_fixed_1p5R,B,2017-09-27,2017,Train,2017-09-27 12:27:00-04:00,2017-09-27 12:28:00-04:00,2017-09-27 15:55:00-04:00,short_spread,-648.25,,,150.0,225.0,session_time,-21.0,2.329429910639176
B4_zmean_nearer_1p5R,B,2017-09-28,2017,Train,2017-09-28 11:08:00-04:00,2017-09-28 11:09:00-04:00,2017-09-28 15:55:00-04:00,long_spread,-663.5,,,150.0,10.470833333333303,session_time,-5.75,-2.432594961296392
B5_z_fixed_1p5R,B,2017-09-28,2017,Train,2017-09-28 11:08:00-04:00,2017-09-28 11:09:00-04:00,2017-09-28 15:55:00-04:00,long_spread,-663.5,,,150.0,225.0,session_time,-5.75,-2.432594961296392
B4_zmean_nearer_1p5R,B,2017-09-29,2017,Train,2017-09-29 11:15:00-04:00,2017-09-29 11:16:00-04:00,2017-09-29 15:55:00-04:00,short_spread,-630.0,,,150.0,14.708333333333371,session_time,-21.75,3.250301595049653
B5_z_fixed_1p5R,B,2017-09-29,2017,Train,2017-09-29 11:15:00-04:00,2017-09-29 11:16:00-04:00,2017-09-29 15:55:00-04:00,short_spread,-630.0,,,150.0,225.0,session_time,-21.75,3.250301595049653
B4_zmean_nearer_1p5R,B,2017-10-02,2017,Train,2017-10-02 11:01:00-04:00,2017-10-02 11:02:00-04:00,2017-10-02 11:13:00-04:00,long_spread,-614.25,,,150.0,6.783333333333303,target,2.783333333333303,-2.1020310615579936
B5_z_fixed_1p5R,B,2017-10-02,2017,Train,2017-10-02 11:01:00-04:00,2017-10-02 11:02:00-04:00,2017-10-02 15:55:00-04:00,long_spread,-614.25,,,150.0,225.0,session_time,-49.75,-2.1020310615579936
B4_zmean_nearer_1p5R,B,2017-10-03,2017,Train,2017-10-03 11:36:00-04:00,2017-10-03 11:37:00-04:00,2017-10-03 12:11:00-04:00,long_spread,-654.75,,,150.0,5.4249999999999545,target,1.4249999999999545,-2.1619911873820143
B5_z_fixed_1p5R,B,2017-10-03,2017,Train,2017-10-03 11:36:00-04:00,2017-10-03 11:37:00-04:00,2017-10-03 15:55:00-04:00,long_spread,-654.75,,,150.0,225.0,session_time,-15.75,-2.1619911873820143
B4_zmean_nearer_1p5R,B,2017-10-04,2017,Train,2017-10-04 10:32:00-04:00,2017-10-04 10:33:00-04:00,2017-10-04 11:00:00-04:00,long_spread,-686.0,,,150.0,9.875,target,5.875,-2.104654772246733
B5_z_fixed_1p5R,B,2017-10-04,2017,Train,2017-10-04 10:32:00-04:00,2017-10-04 10:33:00-04:00,2017-10-04 15:55:00-04:00,long_spread,-686.0,,,150.0,225.0,session_time,13.75,-2.104654772246733
B4_zmean_nearer_1p5R,B,2017-10-05,2017,Train,2017-10-05 10:48:00-04:00,2017-10-05 10:49:00-04:00,2017-10-05 11:29:00-04:00,long_spread,-662.0,,,150.0,12.329166666666652,target,8.329166666666652,-2.81065842696588
B5_z_fixed_1p5R,B,2017-10-05,2017,Train,2017-10-05 10:48:00-04:00,2017-10-05 10:49:00-04:00,2017-10-05 15:55:00-04:00,long_spread,-662.0,,,150.0,225.0,session_time,36.0,-2.81065842696588
B4_zmean_nearer_1p5R,B,2017-10-06,2017,Train,2017-10-06 10:53:00-04:00,2017-10-06 10:54:00-04:00,2017-10-06 10:55:00-04:00,long_spread,-622.0,,,150.0,4.62916666666672,target,0.6291666666667197,-2.1113867466422094
B5_z_fixed_1p5R,B,2017-10-06,2017,Train,2017-10-06 10:53:00-04:00,2017-10-06 10:54:00-04:00,2017-10-06 15:55:00-04:00,long_spread,-622.0,,,150.0,225.0,session_time,23.75,-2.1113867466422094
B4_zmean_nearer_1p5R,B,2017-10-09,2017,Train,2017-10-09 10:48:00-04:00,2017-10-09 10:49:00-04:00,2017-10-09 12:13:00-04:00,long_spread,-586.25,,,150.0,11.208333333333371,target,7.208333333333371,-2.323210021079972
B5_z_fixed_1p5R,B,2017-10-09,2017,Train,2017-10-09 10:48:00-04:00,2017-10-09 10:49:00-04:00,2017-10-09 15:55:00-04:00,long_spread,-586.25,,,150.0,225.0,session_time,-3.25,-2.323210021079972
B4_zmean_nearer_1p5R,B,2017-10-10,2017,Train,2017-10-10 11:28:00-04:00,2017-10-10 11:29:00-04:00,2017-10-10 11:30:00-04:00,long_spread,-616.5,,,150.0,10.5,target,6.5,-2.689763049151497
B5_z_fixed_1p5R,B,2017-10-10,2017,Train,2017-10-10 11:28:00-04:00,2017-10-10 11:29:00-04:00,2017-10-10 15:55:00-04:00,long_spread,-616.5,,,150.0,225.0,session_time,3.0,-2.689763049151497
B4_zmean_nearer_1p5R,B,2017-10-11,2017,Train,2017-10-11 11:19:00-04:00,2017-10-11 11:20:00-04:00,2017-10-11 11:21:00-04:00,long_spread,-606.5,,,150.0,3.6958333333333258,target,-0.30416666666667425,-2.2075921786749535
B5_z_fixed_1p5R,B,2017-10-11,2017,Train,2017-10-11 11:19:00-04:00,2017-10-11 11:20:00-04:00,2017-10-11 15:55:00-04:00,long_spread,-606.5,,,150.0,225.0,session_time,7.0,-2.2075921786749535
B4_zmean_nearer_1p5R,B,2017-10-12,2017,Train,2017-10-12 11:00:00-04:00,2017-10-12 11:01:00-04:00,2017-10-12 11:02:00-04:00,long_spread,-589.0,,,150.0,1.8041666666666742,target,-2.1958333333333258,-2.3107330416767016
B5_z_fixed_1p5R,B,2017-10-12,2017,Train,2017-10-12 11:00:00-04:00,2017-10-12 11:01:00-04:00,2017-10-12 15:55:00-04:00,long_spread,-589.0,,,150.0,225.0,session_time,-10.75,-2.3107330416767016
B4_zmean_nearer_1p5R,B,2017-10-13,2017,Train,2017-10-13 10:44:00-04:00,2017-10-13 10:45:00-04:00,2017-10-13 10:50:00-04:00,long_spread,-580.0,,,150.0,6.583333333333371,target,2.5833333333333712,-2.4276567160857
B5_z_fixed_1p5R,B,2017-10-13,2017,Train,2017-10-13 10:44:00-04:00,2017-10-13 10:45:00-04:00,2017-10-13 15:55:00-04:00,long_spread,-580.0,,,150.0,225.0,session_time,10.5,-2.4276567160857
B4_zmean_nearer_1p5R,B,2017-10-16,2017,Train,2017-10-16 10:42:00-04:00,2017-10-16 10:43:00-04:00,2017-10-16 10:49:00-04:00,short_spread,-547.0,,,150.0,4.729166666666629,target,0.7291666666666288,2.4355550820027823
B5_z_fixed_1p5R,B,2017-10-16,2017,Train,2017-10-16 10:42:00-04:00,2017-10-16 10:43:00-04:00,2017-10-16 15:55:00-04:00,short_spread,-547.0,,,150.0,225.0,session_time,-2.5,2.4355550820027823
B4_zmean_nearer_1p5R,B,2017-10-17,2017,Train,2017-10-17 10:46:00-04:00,2017-10-17 10:47:00-04:00,2017-10-17 15:55:00-04:00,short_spread,-548.0,,,150.0,2.8291666666666515,session_time,-13.25,2.0291867044567753
B5_z_fixed_1p5R,B,2017-10-17,2017,Train,2017-10-17 10:46:00-04:00,2017-10-17 10:47:00-04:00,2017-10-17 15:55:00-04:00,short_spread,-548.0,,,150.0,225.0,session_time,-13.25,2.0291867044567753
B4_zmean_nearer_1p5R,B,2017-10-18,2017,Train,2017-10-18 10:39:00-04:00,2017-10-18 10:40:00-04:00,2017-10-18 11:24:00-04:00,short_spread,-551.5,,,150.0,10.287500000000023,target,6.287500000000023,2.4163928441801636
B5_z_fixed_1p5R,B,2017-10-18,2017,Train,2017-10-18 10:39:00-04:00,2017-10-18 10:40:00-04:00,2017-10-18 15:55:00-04:00,short_spread,-551.5,,,150.0,225.0,session_time,8.5,2.4163928441801636
B4_zmean_nearer_1p5R,B,2017-10-19,2017,Train,2017-10-19 11:15:00-04:00,2017-10-19 11:16:00-04:00,2017-10-19 11:20:00-04:00,short_spread,-603.0,,,150.0,6.00416666666672,target,2.0041666666667197,2.1006287906058536
B5_z_fixed_1p5R,B,2017-10-19,2017,Train,2017-10-19 11:15:00-04:00,2017-10-19 11:16:00-04:00,2017-10-19 15:55:00-04:00,short_spread,-603.0,,,150.0,225.0,session_time,3.5,2.1006287906058536
B4_zmean_nearer_1p5R,B,2017-10-20,2017,Train,2017-10-20 10:34:00-04:00,2017-10-20 10:35:00-04:00,2017-10-20 15:55:00-04:00,long_spread,-611.5,,,150.0,8.00416666666672,session_time,-34.75,-2.4157930107667602
B5_z_fixed_1p5R,B,2017-10-20,2017,Train,2017-10-20 10:34:00-04:00,2017-10-20 10:35:00-04:00,2017-10-20 15:55:00-04:00,long_spread,-611.5,,,150.0,225.0,session_time,-34.75,-2.4157930107667602
B4_zmean_nearer_1p5R,B,2017-10-23,2017,Train,2017-10-23 11:12:00-04:00,2017-10-23 11:13:00-04:00,2017-10-23 11:14:00-04:00,short_spread,-670.75,,,150.0,4.4208333333333485,target,0.4208333333333485,2.5892674128827244
B5_z_fixed_1p5R,B,2017-10-23,2017,Train,2017-10-23 11:12:00-04:00,2017-10-23 11:13:00-04:00,2017-10-23 15:55:00-04:00,short_spread,-670.75,,,150.0,225.0,session_time,5.5,2.5892674128827244
B4_zmean_nearer_1p5R,B,2017-10-24,2017,Train,2017-10-24 11:04:00-04:00,2017-10-24 11:05:00-04:00,2017-10-24 12:58:00-04:00,short_spread,-667.75,,,150.0,8.112499999999955,target,4.1124999999999545,2.0061110037583307
B5_z_fixed_1p5R,B,2017-10-24,2017,Train,2017-10-24 11:04:00-04:00,2017-10-24 11:05:00-04:00,2017-10-24 15:55:00-04:00,short_spread,-667.75,,,150.0,225.0,session_time,-0.75,2.0061110037583307
B4_zmean_nearer_1p5R,B,2017-10-25,2017,Train,2017-10-25 10:31:00-04:00,2017-10-25 10:32:00-04:00,2017-10-25 10:44:00-04:00,short_spread,-639.0,,,150.0,17.258333333333326,target,13.258333333333326,2.080142646154783
B5_z_fixed_1p5R,B,2017-10-25,2017,Train,2017-10-25 10:31:00-04:00,2017-10-25 10:32:00-04:00,2017-10-25 15:55:00-04:00,short_spread,-639.0,,,150.0,225.0,session_time,24.0,2.080142646154783
B4_zmean_nearer_1p5R,B,2017-10-26,2017,Train,2017-10-26 11:29:00-04:00,2017-10-26 11:30:00-04:00,2017-10-26 12:03:00-04:00,long_spread,-710.5,,,150.0,17.262500000000045,target,13.262500000000045,-2.527047604835325
B5_z_fixed_1p5R,B,2017-10-26,2017,Train,2017-10-26 11:29:00-04:00,2017-10-26 11:30:00-04:00,2017-10-26 15:55:00-04:00,long_spread,-710.5,,,150.0,225.0,session_time,-1.5,-2.527047604835325
B4_zmean_nearer_1p5R,B,2017-10-27,2017,Train,2017-10-27 11:28:00-04:00,2017-10-27 11:29:00-04:00,2017-10-27 15:55:00-04:00,short_spread,-502.25,,,150.0,12.25,session_time,-47.0,2.7321640131309706
B5_z_fixed_1p5R,B,2017-10-27,2017,Train,2017-10-27 11:28:00-04:00,2017-10-27 11:29:00-04:00,2017-10-27 15:55:00-04:00,short_spread,-502.25,,,150.0,225.0,session_time,-47.0,2.7321640131309706
B4_zmean_nearer_1p5R,B,2017-10-30,2017,Train,2017-10-30 11:09:00-04:00,2017-10-30 11:10:00-04:00,2017-10-30 11:44:00-04:00,long_spread,-407.0,,,150.0,12.975000000000023,target,8.975000000000023,-2.1206518456962367
B5_z_fixed_1p5R,B,2017-10-30,2017,Train,2017-10-30 11:09:00-04:00,2017-10-30 11:10:00-04:00,2017-10-30 15:55:00-04:00,long_spread,-407.0,,,150.0,225.0,session_time,7.75,-2.1206518456962367
B4_zmean_nearer_1p5R,B,2017-10-31,2017,Train,2017-10-31 11:51:00-04:00,2017-10-31 11:52:00-04:00,2017-10-31 11:59:00-04:00,short_spread,-369.75,,,150.0,3.8374999999999773,target,-0.16250000000002274,2.246396724134726
B5_z_fixed_1p5R,B,2017-10-31,2017,Train,2017-10-31 11:51:00-04:00,2017-10-31 11:52:00-04:00,2017-10-31 15:55:00-04:00,short_spread,-369.75,,,150.0,225.0,session_time,-5.0,2.246396724134726
B4_zmean_nearer_1p5R,B,2017-11-01,2017,Train,2017-11-01 11:10:00-04:00,2017-11-01 11:11:00-04:00,2017-11-01 11:56:00-04:00,short_spread,-386.75,,,150.0,9.058333333333337,target,5.058333333333337,2.05663730682379
B5_z_fixed_1p5R,B,2017-11-01,2017,Train,2017-11-01 11:10:00-04:00,2017-11-01 11:11:00-04:00,2017-11-01 15:55:00-04:00,short_spread,-386.75,,,150.0,225.0,session_time,-4.25,2.05663730682379
B4_zmean_nearer_1p5R,B,2017-11-02,2017,Train,2017-11-02 10:59:00-04:00,2017-11-02 11:00:00-04:00,2017-11-02 11:01:00-04:00,long_spread,-405.25,,,150.0,6.024999999999977,target,2.0249999999999773,-2.0801362546229254
B5_z_fixed_1p5R,B,2017-11-02,2017,Train,2017-11-02 10:59:00-04:00,2017-11-02 11:00:00-04:00,2017-11-02 15:55:00-04:00,long_spread,-405.25,,,150.0,225.0,session_time,-8.5,-2.0801362546229254
B4_zmean_nearer_1p5R,B,2017-11-03,2017,Train,2017-11-03 10:41:00-04:00,2017-11-03 10:42:00-04:00,2017-11-03 10:49:00-04:00,short_spread,-378.5,,,150.0,9.054166666666674,target,5.054166666666674,2.0700558310280726
B5_z_fixed_1p5R,B,2017-11-03,2017,Train,2017-11-03 10:41:00-04:00,2017-11-03 10:42:00-04:00,2017-11-03 15:55:00-04:00,short_spread,-378.5,,,150.0,225.0,session_time,-48.25,2.0700558310280726
B4_zmean_nearer_1p5R,B,2017-11-06,2017,Train,2017-11-06 10:48:00-05:00,2017-11-06 10:49:00-05:00,2017-11-06 10:58:00-05:00,short_spread,-311.75,,,150.0,4.008333333333326,target,0.008333333333325754,2.2169208347204106
B5_z_fixed_1p5R,B,2017-11-06,2017,Train,2017-11-06 10:48:00-05:00,2017-11-06 10:49:00-05:00,2017-11-06 15:55:00-05:00,short_spread,-311.75,,,150.0,225.0,session_time,-1.0,2.2169208347204106
B4_zmean_nearer_1p5R,B,2017-11-07,2017,Train,2017-11-07 10:44:00-05:00,2017-11-07 10:45:00-05:00,2017-11-07 10:48:00-05:00,short_spread,-313.5,,,150.0,8.975000000000023,target,4.975000000000023,2.4252262241187985
B5_z_fixed_1p5R,B,2017-11-07,2017,Train,2017-11-07 10:44:00-05:00,2017-11-07 10:45:00-05:00,2017-11-07 15:55:00-05:00,short_spread,-313.5,,,150.0,225.0,session_time,-17.75,2.4252262241187985
B4_zmean_nearer_1p5R,B,2017-11-08,2017,Train,2017-11-08 10:32:00-05:00,2017-11-08 10:33:00-05:00,2017-11-08 10:37:00-05:00,short_spread,-278.75,,,150.0,8.274999999999977,target,4.274999999999977,2.9255541397532223
B5_z_fixed_1p5R,B,2017-11-08,2017,Train,2017-11-08 10:32:00-05:00,2017-11-08 10:33:00-05:00,2017-11-08 15:55:00-05:00,short_spread,-278.75,,,150.0,225.0,session_time,-14.5,2.9255541397532223
B4_zmean_nearer_1p5R,B,2017-11-09,2017,Train,2017-11-09 11:23:00-05:00,2017-11-09 11:24:00-05:00,2017-11-09 11:45:00-05:00,long_spread,-305.5,,,150.0,9.179166666666674,target,5.179166666666674,-2.759475422872509
B5_z_fixed_1p5R,B,2017-11-09,2017,Train,2017-11-09 11:23:00-05:00,2017-11-09 11:24:00-05:00,2017-11-09 15:55:00-05:00,long_spread,-305.5,,,150.0,225.0,session_time,8.0,-2.759475422872509
B4_zmean_nearer_1p5R,B,2017-11-10,2017,Train,2017-11-10 10:30:00-05:00,2017-11-10 10:31:00-05:00,2017-11-10 10:34:00-05:00,long_spread,-299.75,,,150.0,8.945833333333326,target,4.945833333333326,-2.5307003864949564
B5_z_fixed_1p5R,B,2017-11-10,2017,Train,2017-11-10 10:30:00-05:00,2017-11-10 10:31:00-05:00,2017-11-10 15:55:00-05:00,long_spread,-299.75,,,150.0,225.0,session_time,12.25,-2.5307003864949564
B4_zmean_nearer_1p5R,B,2017-11-13,2017,Train,2017-11-13 10:40:00-05:00,2017-11-13 10:41:00-05:00,2017-11-13 10:42:00-05:00,long_spread,-283.25,,,150.0,3.4875000000000114,target,-0.5124999999999886,-2.5135007575660206
B5_z_fixed_1p5R,B,2017-11-13,2017,Train,2017-11-13 10:40:00-05:00,2017-11-13 10:41:00-05:00,2017-11-13 15:55:00-05:00,long_spread,-283.25,,,150.0,225.0,session_time,-6.0,-2.5135007575660206
B4_zmean_nearer_1p5R,B,2017-11-14,2017,Train,2017-11-14 10:38:00-05:00,2017-11-14 10:39:00-05:00,2017-11-14 10:45:00-05:00,short_spread,-279.5,,,150.0,10.695833333333326,target,6.695833333333326,2.0440270061344044
B5_z_fixed_1p5R,B,2017-11-14,2017,Train,2017-11-14 10:38:00-05:00,2017-11-14 10:39:00-05:00,2017-11-14 15:55:00-05:00,short_spread,-279.5,,,150.0,225.0,session_time,13.0,2.0440270061344044
B4_zmean_nearer_1p5R,B,2017-11-15,2017,Train,2017-11-15 10:33:00-05:00,2017-11-15 10:34:00-05:00,2017-11-15 10:45:00-05:00,short_spread,-292.25,,,150.0,11.6875,target,7.6875,2.0872619605483003
B5_z_fixed_1p5R,B,2017-11-15,2017,Train,2017-11-15 10:33:00-05:00,2017-11-15 10:34:00-05:00,2017-11-15 15:55:00-05:00,short_spread,-292.25,,,150.0,225.0,session_time,8.75,2.0872619605483003
B4_zmean_nearer_1p5R,B,2017-11-16,2017,Train,2017-11-16 10:34:00-05:00,2017-11-16 10:35:00-05:00,2017-11-16 10:36:00-05:00,short_spread,-250.75,,,150.0,7.712499999999977,target,3.7124999999999773,2.169902122073719
B5_z_fixed_1p5R,B,2017-11-16,2017,Train,2017-11-16 10:34:00-05:00,2017-11-16 10:35:00-05:00,2017-11-16 15:55:00-05:00,short_spread,-250.75,,,150.0,225.0,session_time,-23.5,2.169902122073719
B4_zmean_nearer_1p5R,B,2017-11-17,2017,Train,2017-11-17 10:58:00-05:00,2017-11-17 10:59:00-05:00,2017-11-17 11:06:00-05:00,short_spread,-227.0,,,150.0,5.129166666666663,target,1.1291666666666629,2.608666818520659
B5_z_fixed_1p5R,B,2017-11-17,2017,Train,2017-11-17 10:58:00-05:00,2017-11-17 10:59:00-05:00,2017-11-17 15:55:00-05:00,short_spread,-227.0,,,150.0,225.0,session_time,21.0,2.608666818520659
B4_zmean_nearer_1p5R,B,2017-11-20,2017,Train,2017-11-20 10:30:00-05:00,2017-11-20 10:31:00-05:00,2017-11-20 15:55:00-05:00,long_spread,-268.25,,,150.0,16.23333333333332,session_time,-16.75,-2.3002878712443517
B5_z_fixed_1p5R,B,2017-11-20,2017,Train,2017-11-20 10:30:00-05:00,2017-11-20 10:31:00-05:00,2017-11-20 15:55:00-05:00,long_spread,-268.25,,,150.0,225.0,session_time,-16.75,-2.3002878712443517
B4_zmean_nearer_1p5R,B,2017-11-21,2017,Train,2017-11-21 11:17:00-05:00,2017-11-21 11:18:00-05:00,2017-11-21 11:38:00-05:00,short_spread,-230.0,,,150.0,3.5291666666666686,target,-0.47083333333333144,2.156087858075306
